"year","experiment","genotype","subplot_id","trait","data","exp"
2013,"drought","RIL_104",24033,"lfblade_area",14.32238,"dr13"
2013,"drought","RIL_104",24033,"lfblade_weight",0.06825,"dr13"
2013,"drought","RIL_104",24033,"SLA",210.405515387468,"dr13"
2013,"drought","RIL_104",26021,"lfblade_area",34.29917,"dr13"
2013,"drought","RIL_104",26021,"lfblade_weight",0.15535,"dr13"
2013,"drought","RIL_104",26021,"SLA",232.721820530673,"dr13"
2013,"drought","RIL_105",15048,"lfblade_area",10.55181,"dr13"
2013,"drought","RIL_105",15048,"lfblade_weight",0.0318,"dr13"
2013,"drought","RIL_105",15048,"SLA",333.311411922904,"dr13"
2013,"drought","RIL_105",17049,"lfblade_area",12.731955,"dr13"
2013,"drought","RIL_105",17049,"lfblade_weight",0.0555,"dr13"
2013,"drought","RIL_105",17049,"SLA",260.175628889843,"dr13"
2013,"drought","RIL_105",17050,"lfblade_area",11.39935,"dr13"
2013,"drought","RIL_105",17050,"lfblade_weight",0.0625,"dr13"
2013,"drought","RIL_105",17050,"SLA",187.748519228327,"dr13"
2013,"drought","RIL_105",20052,"lfblade_area",11.72823,"dr13"
2013,"drought","RIL_105",20052,"lfblade_weight",0.0479,"dr13"
2013,"drought","RIL_105",20052,"SLA",255.516222910216,"dr13"
2013,"drought","RIL_105",22066,"lfblade_area",9.093585,"dr13"
2013,"drought","RIL_105",22066,"lfblade_weight",0.04325,"dr13"
2013,"drought","RIL_105",22066,"SLA",217.71462383073,"dr13"
2013,"drought","RIL_105",24051,"lfblade_area",10.809925,"dr13"
2013,"drought","RIL_105",24051,"lfblade_weight",0.04575,"dr13"
2013,"drought","RIL_105",24051,"SLA",240.689155829042,"dr13"
2013,"drought","RIL_105",26067,"lfblade_area",13.39458,"dr13"
2013,"drought","RIL_105",26067,"lfblade_weight",0.0681,"dr13"
2013,"drought","RIL_105",26067,"SLA",197.776171235938,"dr13"
2013,"drought","RIL_106",16008,"lfblade_area",16.35373,"dr13"
2013,"drought","RIL_106",16008,"lfblade_weight",0.06065,"dr13"
2013,"drought","RIL_106",16008,"SLA",287.036497613104,"dr13"
2013,"drought","RIL_106",17014,"lfblade_area",16.287495,"dr13"
2013,"drought","RIL_106",17014,"lfblade_weight",0.06805,"dr13"
2013,"drought","RIL_106",17014,"SLA",242.917352176738,"dr13"
2013,"drought","RIL_106",20028,"lfblade_area",15.70438,"dr13"
2013,"drought","RIL_106",20028,"lfblade_weight",0.04585,"dr13"
2013,"drought","RIL_106",20028,"SLA",343.491879930222,"dr13"
2013,"drought","RIL_106",21041,"lfblade_area",11.714198493,"dr13"
2013,"drought","RIL_106",21041,"lfblade_weight",0.0363,"dr13"
2013,"drought","RIL_106",21041,"SLA",324.620736385477,"dr13"
2013,"drought","RIL_106",24027,"lfblade_area",9.14967,"dr13"
2013,"drought","RIL_106",24027,"lfblade_weight",0.04845,"dr13"
2013,"drought","RIL_106",24027,"SLA",187.326929824561,"dr13"
2013,"drought","RIL_106",25041,"lfblade_area",18.15008,"dr13"
2013,"drought","RIL_106",25041,"lfblade_weight",0.0922,"dr13"
2013,"drought","RIL_106",25041,"SLA",197.976401305938,"dr13"
2013,"drought","RIL_107",15056,"lfblade_area",7.01139,"dr13"
2013,"drought","RIL_107",15056,"lfblade_weight",0.021,"dr13"
2013,"drought","RIL_107",15056,"SLA",333.737200063563,"dr13"
2013,"drought","RIL_107",18068,"lfblade_area",9.579985,"dr13"
2013,"drought","RIL_107",18068,"lfblade_weight",0.05345,"dr13"
2013,"drought","RIL_107",18068,"SLA",181.091666969722,"dr13"
2013,"drought","RIL_107",19048,"lfblade_area",11.923325,"dr13"
2013,"drought","RIL_107",19048,"lfblade_weight",0.0605,"dr13"
2013,"drought","RIL_107",19048,"SLA",194.798509518865,"dr13"
2013,"drought","RIL_107",21076,"lfblade_area",13.114055,"dr13"
2013,"drought","RIL_107",21076,"lfblade_weight",0.06365,"dr13"
2013,"drought","RIL_107",21076,"SLA",221.50097094289,"dr13"
2013,"drought","RIL_107",23056,"lfblade_area",5.96839,"dr13"
2013,"drought","RIL_107",23056,"lfblade_weight",0.02375,"dr13"
2013,"drought","RIL_107",23056,"SLA",251.886944237125,"dr13"
2013,"drought","RIL_107",25076,"lfblade_area",4.64296,"dr13"
2013,"drought","RIL_107",25076,"lfblade_weight",0.02985,"dr13"
2013,"drought","RIL_107",25076,"SLA",154.128572923205,"dr13"
2013,"drought","RIL_109",15011,"lfblade_area",19.409035,"dr13"
2013,"drought","RIL_109",15011,"lfblade_weight",0.0902,"dr13"
2013,"drought","RIL_109",15011,"SLA",215.24093804979,"dr13"
2013,"drought","RIL_109",18008,"lfblade_area",13.383515,"dr13"
2013,"drought","RIL_109",18008,"lfblade_weight",0.0717,"dr13"
2013,"drought","RIL_109",18008,"SLA",186.262220077988,"dr13"
2013,"drought","RIL_109",19041,"lfblade_area",10.010265,"dr13"
2013,"drought","RIL_109",19041,"lfblade_weight",0.0471,"dr13"
2013,"drought","RIL_109",19041,"SLA",253.776970236987,"dr13"
2013,"drought","RIL_109",22028,"lfblade_area",10.33421,"dr13"
2013,"drought","RIL_109",22028,"lfblade_weight",0.05175,"dr13"
2013,"drought","RIL_109",22028,"SLA",210.632808446334,"dr13"
2013,"drought","RIL_109",23041,"lfblade_area",5.5826,"dr13"
2013,"drought","RIL_109",23041,"lfblade_weight",0.02555,"dr13"
2013,"drought","RIL_109",23041,"SLA",215.999275463393,"dr13"
2013,"drought","RIL_109",26028,"lfblade_area",13.19494,"dr13"
2013,"drought","RIL_109",26028,"lfblade_weight",0.06575,"dr13"
2013,"drought","RIL_109",26028,"SLA",200.195837165339,"dr13"
2013,"drought","RIL_110",15066,"lfblade_area",15.649815,"dr13"
2013,"drought","RIL_110",15066,"lfblade_weight",0.0623,"dr13"
2013,"drought","RIL_110",15066,"SLA",293.274962666208,"dr13"
2013,"drought","RIL_110",17053,"lfblade_area",12.84113,"dr13"
2013,"drought","RIL_110",17053,"lfblade_weight",0.07445,"dr13"
2013,"drought","RIL_110",17053,"SLA",181.240730846774,"dr13"
2013,"drought","RIL_110",20050,"lfblade_area",7.81611,"dr13"
2013,"drought","RIL_110",20050,"lfblade_weight",0.0331,"dr13"
2013,"drought","RIL_110",20050,"SLA",239.730483179026,"dr13"
2013,"drought","RIL_110",22091,"lfblade_area",14.47933,"dr13"
2013,"drought","RIL_110",22091,"lfblade_weight",0.0793,"dr13"
2013,"drought","RIL_110",22091,"SLA",182.201419346768,"dr13"
2013,"drought","RIL_110",24049,"lfblade_area",6.60179,"dr13"
2013,"drought","RIL_110",24049,"lfblade_weight",0.0268,"dr13"
2013,"drought","RIL_110",24049,"SLA",247.937089038385,"dr13"
2013,"drought","RIL_110",26090,"lfblade_weight",0.05945,"dr13"
2013,"drought","RIL_112",15057,"lfblade_area",20.989705,"dr13"
2013,"drought","RIL_112",15057,"lfblade_weight",0.11645,"dr13"
2013,"drought","RIL_112",15057,"SLA",180.663840119077,"dr13"
2013,"drought","RIL_112",17056,"lfblade_area",12.383415,"dr13"
2013,"drought","RIL_112",17056,"lfblade_weight",0.0683,"dr13"
2013,"drought","RIL_112",17056,"SLA",180.685421616735,"dr13"
2013,"drought","RIL_112",20053,"lfblade_area",13.3532,"dr13"
2013,"drought","RIL_112",20053,"lfblade_weight",0.0613,"dr13"
2013,"drought","RIL_112",20053,"SLA",227.936830811138,"dr13"
2013,"drought","RIL_112",21056,"lfblade_area",16.20578,"dr13"
2013,"drought","RIL_112",21056,"lfblade_weight",0.0847,"dr13"
2013,"drought","RIL_112",21056,"SLA",191.41381913197,"dr13"
2013,"drought","RIL_112",24052,"lfblade_area",6.19192,"dr13"
2013,"drought","RIL_112",24052,"lfblade_weight",0.03015,"dr13"
2013,"drought","RIL_112",24052,"SLA",205.045291881258,"dr13"
2013,"drought","RIL_112",25056,"lfblade_area",10.22268,"dr13"
2013,"drought","RIL_112",25056,"lfblade_weight",0.05105,"dr13"
2013,"drought","RIL_112",25056,"SLA",204.22533287123,"dr13"
2013,"drought","RIL_113",16074,"lfblade_area",12.7689,"dr13"
2013,"drought","RIL_113",16074,"lfblade_weight",0.05805,"dr13"
2013,"drought","RIL_113",16074,"SLA",257.623135551807,"dr13"
2013,"drought","RIL_113",17061,"lfblade_area",12.48172,"dr13"
2013,"drought","RIL_113",17061,"lfblade_weight",0.06625,"dr13"
2013,"drought","RIL_113",17061,"SLA",192.079927144756,"dr13"
2013,"drought","RIL_113",20082,"lfblade_area",13.12315,"dr13"
2013,"drought","RIL_113",20082,"lfblade_weight",0.06285,"dr13"
2013,"drought","RIL_113",20082,"SLA",208.719158534035,"dr13"
2013,"drought","RIL_113",22059,"lfblade_area",10.047775,"dr13"
2013,"drought","RIL_113",22059,"lfblade_weight",0.05155,"dr13"
2013,"drought","RIL_113",22059,"SLA",198.349135088307,"dr13"
2013,"drought","RIL_113",24081,"lfblade_area",6.56534,"dr13"
2013,"drought","RIL_113",24081,"lfblade_weight",0.0369,"dr13"
2013,"drought","RIL_113",24081,"SLA",177.2877428898,"dr13"
2013,"drought","RIL_113",26059,"lfblade_area",5.013535,"dr13"
2013,"drought","RIL_113",26059,"lfblade_weight",0.0283,"dr13"
2013,"drought","RIL_113",26059,"SLA",177.090697732495,"dr13"
2013,"drought","RIL_114",15034,"lfblade_area",8.610965,"dr13"
2013,"drought","RIL_114",15034,"lfblade_weight",0.02725,"dr13"
2013,"drought","RIL_114",15034,"SLA",340.983986467868,"dr13"
2013,"drought","RIL_114",18025,"lfblade_area",10.15529,"dr13"
2013,"drought","RIL_114",18025,"lfblade_weight",0.0499,"dr13"
2013,"drought","RIL_114",18025,"SLA",236.078507819742,"dr13"
2013,"drought","RIL_114",20047,"lfblade_area",15.303945,"dr13"
2013,"drought","RIL_114",20047,"lfblade_weight",0.07235,"dr13"
2013,"drought","RIL_114",20047,"SLA",212.313407311457,"dr13"
2013,"drought","RIL_114",22048,"lfblade_area",8.113035,"dr13"
2013,"drought","RIL_114",22048,"lfblade_weight",0.02985,"dr13"
2013,"drought","RIL_114",22048,"SLA",302.415243063053,"dr13"
2013,"drought","RIL_114",24046,"lfblade_area",3.88447,"dr13"
2013,"drought","RIL_114",24046,"lfblade_weight",0.01965,"dr13"
2013,"drought","RIL_114",24046,"SLA",196.49257723491,"dr13"
2013,"drought","RIL_114",26048,"lfblade_area",3.267375,"dr13"
2013,"drought","RIL_114",26048,"lfblade_weight",0.01315,"dr13"
2013,"drought","RIL_114",26048,"SLA",263.565127028465,"dr13"
2013,"drought","RIL_115",15080,"lfblade_area",7.462055,"dr13"
2013,"drought","RIL_115",15080,"lfblade_weight",0.0147,"dr13"
2013,"drought","RIL_115",15080,"SLA",506.954825886839,"dr13"
2013,"drought","RIL_115",18078,"lfblade_area",10.041975,"dr13"
2013,"drought","RIL_115",18078,"lfblade_weight",0.04335,"dr13"
2013,"drought","RIL_115",18078,"SLA",232.841569404033,"dr13"
2013,"drought","RIL_115",19057,"lfblade_area",10.629125,"dr13"
2013,"drought","RIL_115",19057,"lfblade_weight",0.03405,"dr13"
2013,"drought","RIL_115",19057,"SLA",329.019797047971,"dr13"
2013,"drought","RIL_115",22052,"lfblade_area",6.978935,"dr13"
2013,"drought","RIL_115",22052,"lfblade_weight",0.0334,"dr13"
2013,"drought","RIL_115",22052,"SLA",208.949262247322,"dr13"
2013,"drought","RIL_115",23057,"lfblade_area",8.074675,"dr13"
2013,"drought","RIL_115",23057,"lfblade_weight",0.0323,"dr13"
2013,"drought","RIL_115",23057,"SLA",251.362227751757,"dr13"
2013,"drought","RIL_115",26052,"lfblade_area",5.965415,"dr13"
2013,"drought","RIL_115",26052,"lfblade_weight",0.0287,"dr13"
2013,"drought","RIL_115",26052,"SLA",205.962299095062,"dr13"
2013,"drought","RIL_116",15072,"lfblade_area",11.59257,"dr13"
2013,"drought","RIL_116",15072,"lfblade_weight",0.0587,"dr13"
2013,"drought","RIL_116",15072,"SLA",253.26488812806,"dr13"
2013,"drought","RIL_116",17054,"lfblade_area",14.472895,"dr13"
2013,"drought","RIL_116",17054,"lfblade_weight",0.084,"dr13"
2013,"drought","RIL_116",17054,"SLA",194.654356060606,"dr13"
2013,"drought","RIL_116",20091,"lfblade_area",18.12491,"dr13"
2013,"drought","RIL_116",20091,"lfblade_weight",0.11755,"dr13"
2013,"drought","RIL_116",20091,"SLA",156.673504176357,"dr13"
2013,"drought","RIL_116",21068,"lfblade_area",9.67135,"dr13"
2013,"drought","RIL_116",21068,"lfblade_weight",0.02475,"dr13"
2013,"drought","RIL_116",21068,"SLA",390.073578535892,"dr13"
2013,"drought","RIL_116",24090,"lfblade_area",3.69014,"dr13"
2013,"drought","RIL_116",24090,"lfblade_weight",0.01635,"dr13"
2013,"drought","RIL_116",24090,"SLA",227.812865004492,"dr13"
2013,"drought","RIL_116",25068,"lfblade_area",13.61511,"dr13"
2013,"drought","RIL_116",25068,"lfblade_weight",0.0887,"dr13"
2013,"drought","RIL_116",25068,"SLA",153.480164841661,"dr13"
2013,"drought","RIL_117",15033,"lfblade_area",21.303805,"dr13"
2013,"drought","RIL_117",15033,"lfblade_weight",0.0727,"dr13"
2013,"drought","RIL_117",15033,"SLA",313.848962534821,"dr13"
2013,"drought","RIL_117",18028,"lfblade_area",13.16071,"dr13"
2013,"drought","RIL_117",18028,"lfblade_weight",0.0615,"dr13"
2013,"drought","RIL_117",18028,"SLA",224.201547768699,"dr13"
2013,"drought","RIL_117",20024,"lfblade_area",19.053276625,"dr13"
2013,"drought","RIL_117",20024,"lfblade_weight",0.079,"dr13"
2013,"drought","RIL_117",20024,"SLA",247.750354116974,"dr13"
2013,"drought","RIL_117",22035,"lfblade_area",11.113465,"dr13"
2013,"drought","RIL_117",22035,"lfblade_weight",0.03095,"dr13"
2013,"drought","RIL_117",22035,"SLA",363.311646206085,"dr13"
2013,"drought","RIL_117",24023,"lfblade_area",7.23997,"dr13"
2013,"drought","RIL_117",24023,"lfblade_weight",0.0277,"dr13"
2013,"drought","RIL_117",24023,"SLA",294.011552920764,"dr13"
2013,"drought","RIL_117",26035,"lfblade_area",6.18979,"dr13"
2013,"drought","RIL_117",26035,"lfblade_weight",0.03015,"dr13"
2013,"drought","RIL_117",26035,"SLA",205.439129740563,"dr13"
2013,"drought","RIL_118",15005,"lfblade_area",41.112075,"dr13"
2013,"drought","RIL_118",15005,"lfblade_weight",0.0916,"dr13"
2013,"drought","RIL_118",15005,"SLA",448.932722469978,"dr13"
2013,"drought","RIL_118",17025,"lfblade_area",25.464495,"dr13"
2013,"drought","RIL_118",17025,"lfblade_weight",0.083,"dr13"
2013,"drought","RIL_118",17025,"SLA",330.539427072255,"dr13"
2013,"drought","RIL_118",20019,"lfblade_area",31.713615,"dr13"
2013,"drought","RIL_118",20019,"lfblade_weight",0.1014,"dr13"
2013,"drought","RIL_118",20019,"SLA",310.605556586271,"dr13"
2013,"drought","RIL_118",21033,"lfblade_area",31.85681,"dr13"
2013,"drought","RIL_118",21033,"lfblade_weight",0.08775,"dr13"
2013,"drought","RIL_118",21033,"SLA",366.34601110765,"dr13"
2013,"drought","RIL_118",24018,"lfblade_area",10.01889,"dr13"
2013,"drought","RIL_118",24018,"lfblade_weight",0.0412,"dr13"
2013,"drought","RIL_118",24018,"SLA",254.904901800327,"dr13"
2013,"drought","RIL_118",25033,"lfblade_area",23.198015,"dr13"
2013,"drought","RIL_118",25033,"lfblade_weight",0.10525,"dr13"
2013,"drought","RIL_118",25033,"SLA",219.257538163273,"dr13"
2013,"drought","RIL_119",16002,"lfblade_area",7.8488,"dr13"
2013,"drought","RIL_119",16002,"lfblade_weight",0.04005,"dr13"
2013,"drought","RIL_119",16002,"SLA",196.81718108159,"dr13"
2013,"drought","RIL_119",18035,"lfblade_area",9.3119,"dr13"
2013,"drought","RIL_119",18035,"lfblade_weight",0.04505,"dr13"
2013,"drought","RIL_119",18035,"SLA",213.174679655384,"dr13"
2013,"drought","RIL_119",19004,"lfblade_area",12.78281,"dr13"
2013,"drought","RIL_119",19004,"lfblade_weight",0.0642,"dr13"
2013,"drought","RIL_119",19004,"SLA",219.279627033686,"dr13"
2013,"drought","RIL_119",22045,"lfblade_area",10.278275,"dr13"
2013,"drought","RIL_119",22045,"lfblade_weight",0.04955,"dr13"
2013,"drought","RIL_119",22045,"SLA",207.377499691447,"dr13"
2013,"drought","RIL_119",23004,"lfblade_area",7.563455,"dr13"
2013,"drought","RIL_119",23004,"lfblade_weight",0.03835,"dr13"
2013,"drought","RIL_119",23004,"SLA",197.564922161172,"dr13"
2013,"drought","RIL_119",26045,"lfblade_area",13.59041,"dr13"
2013,"drought","RIL_119",26045,"lfblade_weight",0.0647,"dr13"
2013,"drought","RIL_119",26045,"SLA",232.547924864112,"dr13"
2013,"drought","RIL_120",16071,"lfblade_area",20.1587,"dr13"
2013,"drought","RIL_120",16071,"lfblade_weight",0.1201,"dr13"
2013,"drought","RIL_120",16071,"SLA",167.796063114965,"dr13"
2013,"drought","RIL_120",17062,"lfblade_area",17.163915,"dr13"
2013,"drought","RIL_120",17062,"lfblade_weight",0.08245,"dr13"
2013,"drought","RIL_120",17062,"SLA",208.139471356336,"dr13"
2013,"drought","RIL_120",20088,"lfblade_area",21.46408,"dr13"
2013,"drought","RIL_120",20088,"lfblade_weight",0.1067,"dr13"
2013,"drought","RIL_120",20088,"SLA",201.250978218379,"dr13"
2013,"drought","RIL_120",21048,"lfblade_area",17.09127,"dr13"
2013,"drought","RIL_120",21048,"lfblade_weight",0.08205,"dr13"
2013,"drought","RIL_120",21048,"SLA",209.367986225141,"dr13"
2013,"drought","RIL_120",24087,"lfblade_area",4.70542,"dr13"
2013,"drought","RIL_120",24087,"lfblade_weight",0.0292,"dr13"
2013,"drought","RIL_120",24087,"SLA",158.399260548064,"dr13"
2013,"drought","RIL_120",25055,"lfblade_area",8.48235,"dr13"
2013,"drought","RIL_120",25055,"lfblade_weight",0.0351,"dr13"
2013,"drought","RIL_120",25055,"SLA",240.593549726794,"dr13"
2013,"drought","RIL_121",16073,"lfblade_area",14.666135,"dr13"
2013,"drought","RIL_121",16073,"lfblade_weight",0.0592,"dr13"
2013,"drought","RIL_121",16073,"SLA",290.219391622657,"dr13"
2013,"drought","RIL_121",18055,"lfblade_area",15.735805,"dr13"
2013,"drought","RIL_121",18055,"lfblade_weight",0.08095,"dr13"
2013,"drought","RIL_121",18055,"SLA",196.02803888455,"dr13"
2013,"drought","RIL_121",20094,"lfblade_area",18.3273,"dr13"
2013,"drought","RIL_121",20094,"lfblade_weight",0.09375,"dr13"
2013,"drought","RIL_121",20094,"SLA",195.783007628447,"dr13"
2013,"drought","RIL_121",21064,"lfblade_area",11.148375,"dr13"
2013,"drought","RIL_121",21064,"lfblade_weight",0.0528,"dr13"
2013,"drought","RIL_121",21064,"SLA",213.880334475196,"dr13"
2013,"drought","RIL_121",24094,"lfblade_area",6.51128,"dr13"
2013,"drought","RIL_121",24094,"lfblade_weight",0.0317,"dr13"
2013,"drought","RIL_121",24094,"SLA",206.059099352828,"dr13"
2013,"drought","RIL_121",25063,"lfblade_area",9.514635,"dr13"
2013,"drought","RIL_121",25063,"lfblade_weight",0.0513,"dr13"
2013,"drought","RIL_121",25063,"SLA",185.470467836257,"dr13"
2013,"drought","RIL_123",16087,"lfblade_area",13.92035,"dr13"
2013,"drought","RIL_123",16087,"lfblade_weight",0.0579,"dr13"
2013,"drought","RIL_123",16087,"SLA",259.240867947504,"dr13"
2013,"drought","RIL_123",18053,"lfblade_area",12.78768,"dr13"
2013,"drought","RIL_123",18053,"lfblade_weight",0.08145,"dr13"
2013,"drought","RIL_123",18053,"SLA",156.970097894381,"dr13"
2013,"drought","RIL_123",20069,"lfblade_area",6.075415,"dr13"
2013,"drought","RIL_123",20069,"lfblade_weight",0.0386,"dr13"
2013,"drought","RIL_123",20069,"SLA",158.873807075278,"dr13"
2013,"drought","RIL_123",21044,"lfblade_area",12.30001,"dr13"
2013,"drought","RIL_123",21044,"lfblade_weight",0.0669,"dr13"
2013,"drought","RIL_123",21044,"SLA",183.657881607336,"dr13"
2013,"drought","RIL_123",24068,"lfblade_area",5.20161,"dr13"
2013,"drought","RIL_123",24068,"lfblade_weight",0.034,"dr13"
2013,"drought","RIL_123",24068,"SLA",159.053678645909,"dr13"
2013,"drought","RIL_123",25044,"lfblade_area",7.136905,"dr13"
2013,"drought","RIL_123",25044,"lfblade_weight",0.03635,"dr13"
2013,"drought","RIL_123",25044,"SLA",202.091422649865,"dr13"
2013,"drought","RIL_124",16080,"lfblade_area",7.01818,"dr13"
2013,"drought","RIL_124",16080,"lfblade_weight",0.0298,"dr13"
2013,"drought","RIL_124",16080,"SLA",291.164870133594,"dr13"
2013,"drought","RIL_124",17045,"lfblade_area",2.871795,"dr13"
2013,"drought","RIL_124",17045,"lfblade_weight",0.0106,"dr13"
2013,"drought","RIL_124",17045,"SLA",275.938031524927,"dr13"
2013,"drought","RIL_124",19064,"lfblade_area",6.11383,"dr13"
2013,"drought","RIL_124",19064,"lfblade_weight",0.02655,"dr13"
2013,"drought","RIL_124",19064,"SLA",241.983194096352,"dr13"
2013,"drought","RIL_124",21070,"lfblade_area",5.171385,"dr13"
2013,"drought","RIL_124",21070,"lfblade_weight",0.0202,"dr13"
2013,"drought","RIL_124",21070,"SLA",259.297553415777,"dr13"
2013,"drought","RIL_124",23064,"lfblade_area",6.744735,"dr13"
2013,"drought","RIL_124",23064,"lfblade_weight",0.028,"dr13"
2013,"drought","RIL_124",23064,"SLA",261.636395924166,"dr13"
2013,"drought","RIL_124",25070,"lfblade_area",2.88659,"dr13"
2013,"drought","RIL_124",25070,"lfblade_weight",0.01225,"dr13"
2013,"drought","RIL_124",25070,"SLA",236.532877352195,"dr13"
2013,"drought","RIL_125",16069,"lfblade_area",23.62973,"dr13"
2013,"drought","RIL_125",16069,"lfblade_weight",0.08855,"dr13"
2013,"drought","RIL_125",16069,"SLA",269.784622990903,"dr13"
2013,"drought","RIL_125",18074,"lfblade_area",32.838745,"dr13"
2013,"drought","RIL_125",18074,"lfblade_weight",0.144,"dr13"
2013,"drought","RIL_125",18074,"SLA",229.534231797278,"dr13"
2013,"drought","RIL_125",19065,"lfblade_area",9.04384,"dr13"
2013,"drought","RIL_125",19065,"lfblade_weight",0.0279,"dr13"
2013,"drought","RIL_125",19065,"SLA",326.161130046005,"dr13"
2013,"drought","RIL_125",22071,"lfblade_area",19.7758,"dr13"
2013,"drought","RIL_125",22071,"lfblade_weight",0.09065,"dr13"
2013,"drought","RIL_125",22071,"SLA",226.310936199548,"dr13"
2013,"drought","RIL_125",23065,"lfblade_area",20.13077,"dr13"
2013,"drought","RIL_125",23065,"lfblade_weight",0.06545,"dr13"
2013,"drought","RIL_125",23065,"SLA",327.026366025195,"dr13"
2013,"drought","RIL_125",26071,"lfblade_area",19.531125,"dr13"
2013,"drought","RIL_125",26071,"lfblade_weight",0.08905,"dr13"
2013,"drought","RIL_125",26071,"SLA",276.019927452738,"dr13"
2013,"drought","RIL_127",16006,"lfblade_area",33.72101,"dr13"
2013,"drought","RIL_127",16006,"lfblade_weight",0.1625,"dr13"
2013,"drought","RIL_127",16006,"SLA",207.513907692308,"dr13"
2013,"drought","RIL_127",18014,"lfblade_area",13.52151,"dr13"
2013,"drought","RIL_127",18014,"lfblade_weight",0.03155,"dr13"
2013,"drought","RIL_127",18014,"SLA",441.510355968838,"dr13"
2013,"drought","RIL_127",19007,"lfblade_area",12.69498,"dr13"
2013,"drought","RIL_127",19007,"lfblade_weight",0.0386,"dr13"
2013,"drought","RIL_127",19007,"SLA",367.14661527533,"dr13"
2013,"drought","RIL_127",21009,"lfblade_area",22.158685,"dr13"
2013,"drought","RIL_127",21009,"lfblade_weight",0.0653,"dr13"
2013,"drought","RIL_127",21009,"SLA",404.456222782833,"dr13"
2013,"drought","RIL_127",23007,"lfblade_area",24.57476,"dr13"
2013,"drought","RIL_127",23007,"lfblade_weight",0.103,"dr13"
2013,"drought","RIL_127",23007,"SLA",240.946592655153,"dr13"
2013,"drought","RIL_127",25009,"lfblade_area",19.375405,"dr13"
2013,"drought","RIL_127",25009,"lfblade_weight",0.081,"dr13"
2013,"drought","RIL_127",25009,"SLA",302.361228729989,"dr13"
2013,"drought","RIL_129",15039,"lfblade_area",13.52854,"dr13"
2013,"drought","RIL_129",15039,"lfblade_weight",0.0405,"dr13"
2013,"drought","RIL_129",15039,"SLA",334.345611741128,"dr13"
2013,"drought","RIL_129",17005,"lfblade_area",10.7219,"dr13"
2013,"drought","RIL_129",17005,"lfblade_weight",0.0309,"dr13"
2013,"drought","RIL_129",17005,"SLA",349.384290753339,"dr13"
2013,"drought","RIL_129",19034,"lfblade_area",9.164255,"dr13"
2013,"drought","RIL_129",19034,"lfblade_weight",0.02155,"dr13"
2013,"drought","RIL_129",19034,"SLA",425.506008879693,"dr13"
2013,"drought","RIL_129",22017,"lfblade_area",8.18078,"dr13"
2013,"drought","RIL_129",22017,"lfblade_weight",0.01575,"dr13"
2013,"drought","RIL_129",22017,"SLA",520.514878599662,"dr13"
2013,"drought","RIL_129",23034,"lfblade_area",14.384685,"dr13"
2013,"drought","RIL_129",23034,"lfblade_weight",0.0526,"dr13"
2013,"drought","RIL_129",23034,"SLA",276.266507146788,"dr13"
2013,"drought","RIL_129",26017,"lfblade_area",11.821115,"dr13"
2013,"drought","RIL_129",26017,"lfblade_weight",0.0414,"dr13"
2013,"drought","RIL_129",26017,"SLA",287.433743680959,"dr13"
2013,"drought","RIL_130",16029,"lfblade_area",15.94422,"dr13"
2013,"drought","RIL_130",16029,"lfblade_weight",0.06695,"dr13"
2013,"drought","RIL_130",16029,"SLA",237.92833337057,"dr13"
2013,"drought","RIL_130",18013,"lfblade_area",13.118725,"dr13"
2013,"drought","RIL_130",18013,"lfblade_weight",0.06985,"dr13"
2013,"drought","RIL_130",18013,"SLA",187.736387150259,"dr13"
2013,"drought","RIL_130",20030,"lfblade_area",12.761255,"dr13"
2013,"drought","RIL_130",20030,"lfblade_weight",0.05875,"dr13"
2013,"drought","RIL_130",20030,"SLA",217.110742688223,"dr13"
2013,"drought","RIL_130",22036,"lfblade_area",11.18796,"dr13"
2013,"drought","RIL_130",22036,"lfblade_weight",0.0366,"dr13"
2013,"drought","RIL_130",22036,"SLA",310.062469816134,"dr13"
2013,"drought","RIL_130",24029,"lfblade_area",2.50696,"dr13"
2013,"drought","RIL_130",24029,"lfblade_weight",0.02055,"dr13"
2013,"drought","RIL_130",24029,"SLA",122.779382701422,"dr13"
2013,"drought","RIL_130",26037,"lfblade_area",10.61967,"dr13"
2013,"drought","RIL_130",26037,"lfblade_weight",0.0481,"dr13"
2013,"drought","RIL_130",26037,"SLA",221.205386231584,"dr13"
2013,"drought","RIL_136",15053,"lfblade_area",17.02789,"dr13"
2013,"drought","RIL_136",15053,"lfblade_weight",0.0625,"dr13"
2013,"drought","RIL_136",15053,"SLA",275.379543679114,"dr13"
2013,"drought","RIL_136",18058,"lfblade_area",11.741415,"dr13"
2013,"drought","RIL_136",18058,"lfblade_weight",0.05385,"dr13"
2013,"drought","RIL_136",18058,"SLA",221.88370969554,"dr13"
2013,"drought","RIL_136",20085,"lfblade_area",22.25114,"dr13"
2013,"drought","RIL_136",20085,"lfblade_weight",0.09795,"dr13"
2013,"drought","RIL_136",20085,"SLA",227.053105245485,"dr13"
2013,"drought","RIL_136",22065,"lfblade_area",7.016265,"dr13"
2013,"drought","RIL_136",22065,"lfblade_weight",0.0328,"dr13"
2013,"drought","RIL_136",22065,"SLA",216.983685174474,"dr13"
2013,"drought","RIL_136",24084,"lfblade_area",11.343095,"dr13"
2013,"drought","RIL_136",24084,"lfblade_weight",0.05435,"dr13"
