"Obs","experiment","year","treatment","plot","subplot_id","genotype","sampling","sim_lfblade_area","sim_lfblade_weight","sim_lfblade_width","sim_lfblade_length","stag_lfblade_area","stag_lfblade_weight","stag_lfblade_width","stag_lfblade_length","sim_SLA","stag_SLA","sim_gN.m2","stag_gN.m2","sim_gC.m2","stag_gC.m2","sim_CN_ratio","stag_CN_ratio","sim_d13C","stag_d13C","panicle_emergence_DAS","vegetative_mass_at_harvest","leaf_mass_at_harvest","stem_mass_at_harvest","panicle_mass_at_harvest","total_mass_at_harvest","reproductive_vegetative_mass_ratio","leaf_mass_ratio","culm_height","branch_number_cbrt","leaf_number","panicle_number","panicle_length","tiller_height","tiller_number"
325,"DN13",2013,"thick","31",31011,"RIL_094","null",21.7914604234164,0.0728831407517576,18.3050846116896,245.787908232752,NA,NA,NA,NA,273.363831217375,NA,1.31668283070611,1.48793836441666,20.0558517534331,20.9420069083142,15.7332964263875,15.1190587967689,-12.8680478959423,-12.8506943438635,48.774578368862,2.42188426871406,0.918831726497786,1.52190999817854,1.16452562797646,3.75583595914609,0.483930507217271,0.238749163399427,485.820992536403,0.17676867816171,11.3132825725515,1.36876285007695,126.867207583046,376.610234349712,1.62122853216263
326,"DN13",2013,"thick","31",31012,"RIL_216","null",NA,NA,NA,NA,11.5766826577002,0.0459732044025243,14.9022682294142,154.375888792237,NA,247.056946482675,NA,1.44230153804757,NA,20.5122113967351,NA,15.5165561314517,NA,-13.1315896175387,37.9984323263576,1.11235079852898,0.369801482434197,0.737873257309798,0.34061737428087,1.44653199613677,0.35293127211356,0.26108591271712,254.47612135127,1.66267925218548,18.8139234606351,8.32519182438477,NA,180.26520104759,1.37486614266029
327,"DN13",2013,"thick","31",31013,"RIL_010","null",10.4785310819702,0.0404943958459262,17.5663629246703,153.970444346098,13.2642866345689,0.0590356808459455,18.5264564122249,164.897904808505,264.519731605837,238.69927221954,1.36180792751467,1.54606606864805,20.34298130311,23.0899198291531,15.493707319206,15.5941597169165,-13.1923507221263,-13.1266143243716,38.9642693287345,1.5786688981908,0.386759782328565,1.15216801675674,0.379901272563394,1.99221538800965,0.318710485139678,0.200783959354427,419.143991797739,1.57089523057075,15.1288061975067,8.27064225731837,73.2938324695058,267.793076981011,1.92428724126345
328,"DN13",2013,"thick","31",31014,"RIL_063","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.7874132024461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,"DN13",2013,"thick","31",31015,"A10","null",NA,NA,NA,NA,5.88633050541542,0.0216460018742948,12.3904506804979,84.5442759855744,NA,270.989191229417,NA,1.84002450322698,NA,26.4844924066598,NA,14.9741510551327,NA,-12.8318855549539,29.8572199672514,0.727114343997545,0.135178007562955,0.575064117179163,0.159716007378978,0.910199786493032,0.268598320743896,0.160757095468463,214.476486742429,2.08615744747791,31.5469669031249,25.5759078475025,32.1102465317824,148.99641387732,3.41621337213585
330,"DN13",2013,"thick","31",31016,"RIL_078","null",NA,NA,NA,NA,13.5386925903938,0.0602405724400038,16.3127650409001,152.364905018548,NA,237.599229109045,NA,1.56693287903116,NA,22.5206288017572,NA,14.939242448523,NA,-13.0388258574442,38.2619618225873,2.04882474793442,0.672528148738504,1.36369240394486,0.47491482436152,2.64106476111515,0.33909288097598,0.253834205702113,333.68851662866,1.49763839624488,19.7551069000532,4.83662336955462,73.4616356071725,214.755728122948,2.19891738320325
331,"DN13",2013,"thick","31",31017,"RIL_200","null",17.4492307147185,0.0597715737522868,16.5968526492971,205.271734918585,20.291729081707,0.0796246589923802,20.2131943140478,210.240782841401,274.718362852734,248.421597863189,1.2714246656613,1.4878515371652,20.2827486716037,22.1602020124371,16.3135147885832,15.0894750821262,-12.9533433929723,-12.9408700461308,46.4495060971556,2.22086402990743,0.952975922789905,1.32029992488697,0.862103254650952,3.18760655096071,0.419020983285662,0.288448006428194,400.755791934178,0.666285703057618,15.1582277856568,2.06837098609684,124.9288137372,301.148106348938,1.83737461617804
332,"DN13",2013,"thick","31",31018,"RIL_036","null",14.2868190840728,0.0536599323975474,17.2692475361996,165.188676675492,15.9523495889007,0.0627815754304684,16.5565737089036,174.176774590897,268.194081425273,247.611191392202,1.22321292257462,1.51904721470936,19.9080726228028,22.0737420842399,16.5795978823213,15.934960033244,-12.9728071172868,-12.9839892535795,39.2057285793287,1.58507756779122,0.527512861837364,1.05489559026658,0.55441159182187,2.18265352566234,0.388809223981114,0.244089545409076,382.281293996216,1.08332390289059,12.4315199676067,3.02180806916085,106.571787891215,231.951131606103,1.91149521573214
333,"DN13",2013,"thick","31",31019,"RIL_070","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53917642893281,NA,21.4958965289569,NA,15.0822170804727,NA,-13.0893091060396,41.3114809062314,1.45491047756313,0.479144436132641,0.982733499763475,0.39488864010642,1.87593113169725,0.348536007663858,0.253591559237137,216.967970286701,1.45712075300036,24.245447940106,7.63297595866013,82.2047382782402,166.606249086333,1.98021099748309
334,"DN13",2013,"thick","31",31020,"A10","null",NA,0.0193412784588441,11.9010648839107,74.2945330632477,5.88633050541542,0.0216460018742948,12.3904506804979,84.5442759855744,256.989571748014,270.989191229417,1.52099217897361,1.84002450322698,19.5694696189202,26.4844924066598,14.1250911294589,14.9741510551327,-13.0581307084362,-12.8318855549539,29.8572199672514,0.727114343997545,0.135178007562955,0.575064117179163,0.159716007378978,0.910199786493032,0.268598320743896,0.160757095468463,214.476486742429,2.08615744747791,31.5469669031249,25.5759078475025,32.1102465317824,148.99641387732,3.41621337213585
335,"DN13",2013,"thick","31",31021,"RIL_062","null",13.9945447004266,0.0517866753245369,18.517572356287,176.924934099092,NA,NA,NA,NA,266.238428699472,NA,1.21910223340849,1.53364245534634,19.2623229959546,22.5185865846316,15.8858799355105,15.4093917163446,-12.9109864311685,-12.9875669687107,48.459969855826,1.87871393701475,0.732340660548089,1.14359935871701,0.754928440496713,2.73180636727823,0.450515162420917,0.276936573272256,362.832743646643,1.26302318030201,16.0824743832624,2.30609403338213,NA,260.956935287159,1.88014816319193
336,"DN13",2013,"thick","31",31022,"RIL_015","null",9.62908172540232,0.0396552223865589,16.7584986516245,121.205677243074,6.49372437433528,0.030001721836888,12.3793066411154,97.1386663662872,255.21737058796,233.256213131972,1.38160721399255,1.58789313849673,20.6778842433879,23.2797103728834,15.8756281607941,15.4210830315368,-13.3174776223664,-12.9889645467467,30.030277056748,1.18509921176402,0.360773520124333,0.816517931643938,0.597567580057044,1.76983916685831,0.492709964126455,0.210221058649482,200.240291634277,1.88434449744737,19.4852768541028,14.0849138015176,53.6069489822883,127.680815182482,2.32551790590082
337,"DN13",2013,"thick","31",31023,"RIL_054","null",10.4160115270913,0.0447528049367728,16.994668509816,128.517753371516,10.5884746849915,0.0478808738392474,15.2341515273599,129.392418228395,244.750117531485,236.394205695266,1.47070400288982,1.69743373286915,21.3407129793346,24.7333042658972,15.5834038367933,14.8015416292482,-13.3009786586053,-13.2393876361606,39.6886470805172,1.74763467315682,0.551920736302646,1.17833732399612,0.501386629338173,2.27802141448002,0.33859212262741,0.245983704858045,316.746511457692,1.3733401318093,21.5880852558932,5.85587184684378,65.6351418096649,214.318938371867,2.93975310589461
338,"DN13",2013,"thick","31",31024,"B100","null",19.2844865933461,0.0689704416987939,18.9787767235324,194.330886537845,NA,NA,NA,NA,290.034669063991,NA,1.31045798848892,1.62125452814482,19.5526011570702,21.8162248750824,15.7860968959758,14.2951928159111,-12.7877310783918,-12.945620003475,48.7115154071794,2.89091033296322,1.00100077086516,1.84222155997311,0.88254558007189,3.90175866247353,0.3803304799065,0.267156831340738,475.81484333909,0.431716505106982,13.3679961526501,2.02226785816355,119.322610009562,347.385725715673,1.68768403954354
339,"DN13",2013,"thick","31",31025,"RIL_047","null",10.399641910447,0.0395159322966322,16.1625551048948,133.518125770661,11.2310814666518,0.0457473327300266,15.1660733133263,142.814454391645,272.001529964815,243.629907692241,1.32715917630498,1.4717498181786,19.6475925577192,20.9893057775337,15.8529050953093,15.2008658929222,-13.0033534003789,-12.76673478528,34.6180028180384,1.59384529346722,0.507118384454658,1.06879712560343,0.509250661947462,2.1198175934622,0.355222591909462,0.242229895701769,319.126444883,1.86375590227507,17.7906806444981,8.32359828159253,73.0256947484317,236.644757449246,2.02767882596566
340,"DN13",2013,"thick","31",31026,"B100","null",19.2844865933461,0.0689704416987939,18.9787767235324,194.330886537845,24.5115399901237,0.100723026915516,22.8153976955106,219.414752377131,290.034669063991,240.374113207643,1.31045798848892,1.62125452814482,19.5526011570702,21.8162248750824,15.7860968959758,14.2951928159111,-12.7877310783918,-12.945620003475,48.7115154071794,2.89091033296322,1.00100077086516,1.84222155997311,0.88254558007189,3.90175866247353,0.3803304799065,0.267156831340738,475.81484333909,0.431716505106982,13.3679961526501,2.02226785816355,NA,347.385725715673,1.68768403954354
341,"DN13",2013,"thick","31",31027,"B100","null",19.2844865933461,0.0689704416987939,18.9787767235324,194.330886537845,24.5115399901237,0.100723026915516,22.8153976955106,219.414752377131,290.034669063991,240.374113207643,1.31045798848892,1.62125452814482,19.5526011570702,21.8162248750824,15.7860968959758,14.2951928159111,-12.7877310783918,-12.945620003475,48.7115154071794,2.89091033296322,1.00100077086516,1.84222155997311,0.88254558007189,3.90175866247353,0.3803304799065,0.267156831340738,475.81484333909,0.431716505106982,13.3679961526501,2.02226785816355,NA,347.385725715673,1.68768403954354
342,"DN13",2013,"thick","31",31028,"A10","null",4.88665425284277,0.0193412784588441,11.9010648839107,74.2945330632477,5.88633050541542,0.0216460018742948,12.3904506804979,84.5442759855744,256.989571748014,270.989191229417,NA,1.84002450322698,NA,26.4844924066598,NA,14.9741510551327,NA,-12.8318855549539,29.8572199672514,0.727114343997545,0.135178007562955,0.575064117179163,0.159716007378978,0.910199786493032,0.268598320743896,0.160757095468463,214.476486742429,2.08615744747791,31.5469669031249,25.5759078475025,32.1102465317824,148.99641387732,3.41621337213585
343,"DN13",2013,"thick","31",31029,"RIL_164","null",11.2446815376889,0.0511265915544,15.6037399219215,138.257119698816,9.55301230275836,0.0327211701343816,13.1980511170555,128.911795634759,236.719314411282,267.733882270292,1.36675774905818,1.70549811346464,20.0011012172715,23.140756872595,16.1125337019391,14.2730664642054,-13.1395873195365,-13.2659225330521,32.9277880638788,1.05720942573526,0.231843650096032,0.802011591392421,0.34451622628764,1.39030238286645,0.364460959519859,0.178303730986546,252.18585460524,1.598468168925,18.7170688337875,8.94770167031618,61.4138755596136,128.798560261847,1.82358807947167
344,"DN13",2013,"thick","31",31030,"RIL_038","null",10.2430138974678,0.0418808284753007,15.3512697665134,129.853890772816,10.6230500178408,0.0411491710082004,14.7823738472942,139.096943030194,254.380895411105,249.529839329142,1.38157715454342,1.51554503892923,19.9845890272733,20.3914595277985,15.5593277982769,14.5159624519444,-13.2166484898567,-13.1141256926481,35.4088196280779,1.17244607571526,0.295367949046102,0.857063927994503,0.202628141899531,1.40260296572748,0.291991446766649,0.220961050997161,273.812559597385,1.51974046799243,12.0053082192561,4.16664251107128,75.7600509540683,NA,1.55044824166891
345,"DN13",2013,"thick","31",31031,"RIL_018","null",11.577091543733,0.0430982565095424,15.7060439950708,141.437068887463,12.2352912393427,0.0489258379500147,16.2402097820045,144.294775028272,271.588508658109,247.034465940115,1.29620897558089,1.54681669459272,20.0874026993642,21.8517936963672,16.3600082541434,14.5776319562182,-13.0240184184775,-13.1379835217946,38.9103477379615,1.8037179875164,0.622545991873655,1.18110845902199,0.35390316705353,2.23026483315544,0.29710161054293,0.278600840021681,310.182205059858,1.47998653947626,16.598590022879,4.37341916940372,72.2367875757422,184.150042064695,1.55044824166891
346,"DN13",2013,"thick","31",31032,"RIL_209","null",NA,NA,NA,NA,11.8009065310166,0.0486299277490689,17.222291120426,147.979945487636,NA,246.433703180832,NA,1.56893293794778,NA,21.7725553880076,NA,14.6964083162168,NA,-13.0774041449447,39.6886470805172,NA,0.569619020280785,NA,0.940280562812571,NA,NA,NA,307.923427581322,1.88658637754184,26.0626775905702,13.9836894753493,85.3509766088956,229.937778539832,2.26602720837968
347,"DN13",2013,"thick","31",31033,"RIL_157","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79017824630997,NA,25.1900345737633,NA,14.3802368615797,NA,-13.1675474193679,36.6418253268073,1.34975187334196,0.43803840232028,0.910560570066109,0.49282601368535,1.85654635570843,0.414631421845379,0.241211225879172,262.011824479211,1.21373577715003,15.2146490444742,4.13110826508821,89.5028133911866,183.906493053166,2.17377088943332
348,"DN13",2013,"thick","31",31034,"A10","null",4.88665425284277,0.0193412784588441,11.9010648839107,74.2945330632477,5.88633050541542,0.0216460018742948,12.3904506804979,84.5442759855744,256.989571748014,270.989191229417,1.52099217897361,1.84002450322698,19.5694696189202,26.4844924066598,14.1250911294589,14.9741510551327,-13.0581307084362,-12.8318855549539,29.8572199672514,0.727114343997545,0.135178007562955,0.575064117179163,0.159716007378978,0.910199786493032,0.268598320743896,0.160757095468463,214.476486742429,2.08615744747791,31.5469669031249,25.5759078475025,32.1102465317824,148.99641387732,3.41621337213585
349,"DN13",2013,"thick","31",31035,"RIL_136","null",14.5199337775397,0.056139888516404,16.6009638791659,172.057817708885,15.6319370700917,0.064986531495987,19.1104185764414,173.413547108482,257.690389478726,242.429865995147,1.34695846278286,1.60633021078179,21.0174386137222,22.3898219791661,16.2221947739955,14.4695285234726,-13.0850293901699,-13.0121825815268,37.9984323263576,2.06290804416142,0.681383364894912,1.363040520258,0.878136558426724,3.01407208181066,0.446269248021263,0.229616920000924,409.429361805067,1.68345627003666,19.856340404328,6.62143757413103,95.5314717857234,278.177575211192,2.38030577654991
350,"DN13",2013,"thick","31",31036,"RIL_093","null",12.0013675978022,0.0443457482424332,18.1488230907735,134.186808138487,14.2158759920562,0.0566420789392459,17.1748435889018,146.719820448262,270.918082226396,246.876044938452,1.20093872542626,1.40363295987594,19.1103524237819,20.5647979732116,16.1179221178065,15.1896489624825,-12.910897042801,-13.017157874694,38.2398915769518,1.6568694935537,0.52591579297473,1.12063446174075,0.699562226608718,2.36740256095282,0.42618548128942,0.223394795257226,299.798721205916,1.69619114124064,20.747049841679,10.8164585025065,63.0085187116907,240.416122620092,2.57715442994488
351,"DN13",2013,"thick","31",31037,"RIL_153","null",15.9313410357281,0.0616220961485059,16.9050480422083,189.406659282183,NA,NA,NA,NA,255.849379883656,NA,1.36633973781459,1.69879617014551,20.5441732244052,23.8972099375672,15.8249591744423,14.4252905935003,-13.0847687757822,-13.0992351682181,40.844515348289,1.77761485477389,0.502330878640453,1.24350375805936,0.658652224799917,2.48289575236121,0.406957679136258,0.208560878722993,366.607164750133,1.35241162460574,15.1438198724001,3.78768771628421,NA,200.40590295748,1.56925043575445
352,"DN13",2013,"thick","31",31038,"RIL_201","null",16.7789223055766,0.0555188192114532,16.103937137146,222.480842390192,22.6373703665464,0.106045529986421,20.2670307336673,251.570323950203,299.18646803668,235.128163123638,1.17504123783311,1.65005161046072,18.8767717332393,23.5594021327574,16.4543949247113,14.4620409219781,-12.9069317953322,-13.0206825284909,50.3698942793989,2.32493229068362,0.728585356117139,1.57197929270084,0.999476193676276,3.40375155656972,0.43381686714274,0.212788807944716,589.233807988385,0.885251198491903,12.0664495462759,2.04863725548342,140.16604004513,NA,1.55044824166891
353,"DN13",2013,"thick","31",31039,"RIL_115","null",9.68240501019347,0.0395394755667504,15.8470827339442,114.863609988113,8.24586074910038,0.0400610187505665,14.8073011360055,107.086343228776,259.655447142651,230.37208398994,1.32953694102632,1.56422092202283,21.3183615218842,23.936218954845,16.1375576792616,15.6848619456848,-12.9919853141781,-13.0901288411457,33.169247314473,1.03105724306128,0.371109974682625,0.660036065285016,0.968051121443178,2.07977747728161,1.11376983380369,0.198885847181379,159.936060684071,1.79944409527448,20.1160872969291,16.5985412021078,49.3471036135797,107.13305341192,2.02693380903854
