"Obs","experiment","year","treatment","plot","subplot_id","genotype","sampling","lfblade_area","lfblade_length","lfblade_width","lfblade_weight","SLA","gN.m2","gC.m2","CN_ratio","d13C","panicle_emergence_DAS","vegetative_mass_at_harvest","leaf_mass_at_harvest","stem_mass_at_harvest","panicle_mass_at_harvest","total_mass_at_harvest","reproductive_vegetative_mass_ratio","leaf_mass_ratio","culm_height","leaf_number","panicle_number","tiller_height","tiller_number","basal_circumference","dead_percent","green_percent","leaf_number_dead","leaf_number_green"
350,"DR15",2015,"dry","12",51234,"RIL_195","null",15.0949290469235,158.961900678501,17.4619648514068,0.0671168953031177,232.819342060551,1.55820813986013,18.7585156668507,12.1302434294097,-12.308157702205,32.0356425700897,1.20514668459859,0.371354635458562,0.839990400979464,1.76641192165833,2.95074147850256,1.46104147269571,0.126323396701555,408.383283060469,17.3866711538727,2.42937122665837,271.746567361828,1.87142083232751,20.7719911188562,0.541725373226134,0.458274627085232,9.57742483494287,7.05254635956492
351,"DR15",2015,"dry","12",51235,"RIL_197","null",13.595971639077,161.182241983232,15.6922042833384,0.0468064192263368,289.419103527973,1.3414477846654,17.6984574759743,13.1353903450956,-12.3592775236007,36.3959543060052,0.97496183163212,0.378798912172203,0.5947767134829,1.24987724400312,2.17392735138388,1.28918078545461,0.171632050321821,278.660121649184,25.1714951475389,2.72262740341743,204.908799237123,2.69911557833541,22.8453454671438,0.535328959131638,0.464671041039191,14.240569510005,11.3499613924715
352,"DR15",2015,"dry","12",51236,"RIL_106","null",15.8657170514346,176.629715747747,17.2571264096976,0.0656889368571827,244.34267229796,1.44575675879089,18.0332416362406,12.3275269852057,-12.3640593450673,32.7263664373169,1.45671295388688,0.510938891841807,0.95338534291108,2.2937667617034,3.73279192135452,1.59157217989863,0.134801844408068,298.180011483111,23.5965878549987,3.29563646670463,237.371389622398,3.08490837026405,26.4854509671851,0.418593245056457,0.581406754863384,8.9911297903075,15.1884530202107
353,"DR15",2015,"dry","12",51237,"RIL_036","null",20.8167251309266,209.702084322868,17.1415250677026,0.086423816212117,247.227030157296,1.44432100948068,18.3865613961379,12.9411033890531,-12.5096934470326,32.6404213411572,1.46370936045996,0.496683819850448,0.909989744942782,1.81602015131124,3.28326980362855,1.27650163548243,0.149191136121905,431.24811434471,15.2743353155487,1.62534308484858,191.120863550853,1.84650955524,21.3207590051808,0.480051530608094,0.519948469368121,8.16932168330672,8.94225864396978
354,"DR15",2015,"dry","12",51238,"RIL_134","null",15.2647273149913,178.755789414075,15.8748766278883,0.0743738028952168,221.253760444615,1.52240721441205,19.0708386919401,12.9165060312093,-12.266844152946,36.5794927274737,1.46719171873057,0.419142050025019,1.05203561493944,1.8108745690029,3.2023192064579,1.2552987608128,0.132412863974341,508.192897556604,15.8902293015935,2.13335253272032,331.943576907866,1.459618293722,18.370430569146,0.464438018780844,0.535561981304707,6.55763835010567,10.0907035686427
355,"DR15",2015,"dry","12",51239,"RIL_215","null",24.1170693984956,246.854367701108,17.0327375282589,0.10652093435412,227.846065877077,1.39737236303854,18.8714680709954,14.200052251221,-12.2882641883745,39.8203066290065,1.67307724762068,0.530402662222229,1.15131476966492,1.75214581607263,3.41784140659378,1.07090125065337,0.153437202732433,524.161226149417,11.7338966710685,1.040271334478,NA,0.936183024284099,17.6023543745895,0.486369937483675,0.513630062457419,6.76565309988994,5.59163386258522
356,"DR15",2015,"dry","12",51240,"RIL_127","null",21.1156763960549,198.101403979591,20.4231885881007,0.0920067346209885,237.192512180215,1.45505922519369,18.7556085338419,13.1974009668328,-12.2355898908916,33.9788965275316,1.50173560519072,0.458084626361209,1.05266569482062,2.37702919693399,3.80778059313323,1.55699281279988,0.12037713581468,436.196255472584,12.4292004097625,1.44370345566667,NA,1.27041449836547,22.1152037694596,0.500978967706364,0.499021032456193,7.34327389590884,6.78627712051014
357,"DR15",2015,"dry","12",51241,"RIL_058","null",15.7643556862816,175.257334226819,16.4214777142657,0.0659546334817706,241.964111541585,1.48809935739873,18.8172745931026,12.886920206486,-12.347422673763,NA,1.35589967103106,0.441334120552589,0.919766116137655,2.17825423102625,3.48441934705695,1.60082957499459,0.126053630305791,381.912441477961,14.7869044369167,1.85479476972481,253.173571921003,1.61740123185762,21.7508830065114,0.512991642665195,0.487008357409143,9.21931437989889,6.96367173204656
358,"DR15",2015,"dry","12",51242,"RIL_017","null",20.8933326664239,222.21999230581,16.7850006403075,0.096277325236202,226.98769699375,1.46273590500295,18.7001656153381,12.9853290736339,-12.2874597319795,31.8187225238942,2.24657704077627,0.715109153929213,1.54633588245928,1.93912507799089,4.21807828400713,0.910392212945806,0.165809314954295,530.578933133516,16.9445998378171,1.63559624333977,333.889428734755,1.66024325455352,24.2116009898577,0.38676759066768,0.613232409268686,5.53369293381377,11.3266669592381
359,"DR15",2015,"dry","12",51243,"RIL_004","null",14.5969478714114,171.364223056106,15.1679760256939,0.0676796932355381,226.839619943852,1.46247689363601,18.6636953686569,13.022255610773,-12.6412065905036,30.8157712262424,0.840598593757465,0.2925402778271,0.548506057216892,1.03273011395793,1.85445699933752,1.20786843938976,0.159265021153413,294.808954988329,17.6492726253862,2.43871148178982,NA,1.80224182020945,20.540638379697,0.496657127415792,0.5033428726871,9.67457450891166,9.147427533388
360,"DR15",2015,"dry","12",51244,"RIL_120","null",21.1874589508596,203.432353950686,18.6002904263867,0.102475127433588,216.31781948499,1.51236900028805,18.9865493959596,12.9733121876157,-12.3845254644534,28.9175471226766,0.934702721064394,0.314007421656171,0.622385970842111,1.43450948810454,2.39081378061514,1.5299613533321,0.132325635751177,323.451569148196,15.8057175359607,1.84926998134086,NA,1.59693470411269,19.519127394853,0.425787445530255,0.574212554348552,6.24835121379777,9.83637602123122
361,"DR15",2015,"dry","12",51245,"RIL_096","null",12.6082314032858,151.644258371504,15.4301783950292,0.060722404569399,222.089511260363,1.58102720797832,19.0668316693341,12.2062438300599,-12.7693956767656,29.8661062783829,0.820567822537357,0.270501555522478,0.551530374006791,1.1397564150836,1.9526772584945,1.37442343898303,0.140698425356951,292.622519440472,14.9040674933272,2.0052192742653,NA,1.39244568014208,16.5388585871329,0.435274831149207,0.564725168908029,5.95643541193373,8.59296670203189
362,"DR15",2015,"dry","12",51246,"B100","null",27.9215828689594,236.334915479826,20.6940342135778,0.10716486392196,264.938004062393,1.26895620893598,17.2425223469829,13.5273733584068,-12.0236951282942,40.0038242283987,1.69893957953014,0.592723668809964,1.11598493660993,2.06539755721184,3.77201943957915,1.21602018095134,0.158055746260993,486.356394904077,12.8028792198915,1.15826669458391,NA,1.05215591402771,19.8322316029775,0.531643249557949,0.46835675028591,7.06919561364473,5.81829932016209
363,"DR15",2015,"dry","12",51247,"RIL_181","null",11.8216384141692,151.293480172694,14.4735078134024,0.0502089340926304,241.172930122372,1.46763151687789,18.6437802215261,12.8359309739339,-12.303897326655,35.707402062216,1.14012682747841,0.404501643571736,0.738328824970659,1.48205680048203,2.62625828845146,1.29191547514704,0.154054187808183,306.914492419276,21.5807557501392,2.31596968907181,205.332403395107,2.1901976122642,20.9125882690198,0.500657592468483,0.499342407635506,10.4195029493033,11.7658042751612
364,"DR15",2015,"dry","12",51248,"RIL_214","null",13.1268495622009,149.283341407575,16.8987217841203,0.0570647056356074,235.655480751548,1.57519578287999,18.6990784443162,11.8086365153932,-12.4460717396015,34.0450512162679,0.98952551258471,0.324491661440931,0.666166466278698,1.30743325164653,2.2679570596916,1.32963856020254,0.143796885609382,380.242436525165,18.2402075082118,2.3479496305648,259.797425462124,1.87416333831216,20.3087867958661,0.515082131176013,0.484917869195748,9.17921544804312,8.67871906887323
365,"DR15",2015,"dry","12",51249,"RIL_002","null",14.9090696616054,183.643357612786,15.2272519160786,0.0716006909089805,225.804123580153,1.46314332072054,18.6514167877729,13.0247936906426,-12.5572946923278,28.6953345689229,1.22782199066862,0.323159171727443,0.910307265070582,1.36130595484584,2.66458009790679,1.16786824683596,0.126002973736651,480.295413160854,17.0384993169019,3.22994825956956,NA,1.4499547658336,13.263707909318,0.393005222226445,0.606994777666714,4.81709560656928,12.5834718689874
366,"DR15",2015,"dry","12",51250,"RIL_009","null",15.6054674903665,167.390132922751,17.3082431097286,0.0676151633378868,238.162225469062,1.40561079133635,18.3556310488341,13.3805675690603,-12.2382082164233,30.8178285320386,1.15562579893987,0.360762780409763,0.798812971500684,1.42066866370218,2.55998269156086,1.22128553937543,0.14119820055978,426.71375101408,16.4791149875308,2.15902592492204,285.729565902778,1.99301517229123,19.7926368071811,0.471061941147784,0.528938058859378,7.25876976877562,9.37103076886652
367,"DR15",2015,"dry","12",51251,"RIL_114","null",17.4152190374234,193.047021401482,15.9852741271083,0.0735885805316124,241.677528586761,1.49769113673877,18.803963852634,12.7796956119275,-12.4140698719869,35.4788337868714,1.33902348562381,0.442477578354174,0.903324909967038,1.64638158947216,2.9423371348155,1.23524076008594,0.148357717060792,461.125708491507,18.1282777410911,1.83740811169857,285.046997093195,1.57318251135416,21.7602538050927,0.509707773194584,0.490292226856524,9.61879369780529,9.26861015504611
368,"DR15",2015,"dry","12",51252,"RIL_010","null",13.4966814201337,196.421003663895,14.2699131736009,0.0638658391876167,226.113223795945,1.44834355751351,18.9794947184063,14.0441189031592,-12.6371354284366,33.0072695488107,1.27086802735854,0.346809091283181,0.929637654702136,1.1989526258784,2.49533024858531,1.00373174322186,0.142620572340968,498.489347137313,12.5008540314337,1.52817639572655,NA,1.22725777180237,17.7783184256611,0.419863927021751,0.580136072829256,5.1448116047084,7.77087328843534
369,"DR15",2015,"dry","12",51253,"RIL_078","null",16.2737221016226,171.922601208729,15.7101650896893,0.0673795471613573,241.64258445386,1.46810657395011,18.2202086737561,12.101031776934,-12.5897358819966,27.7601478507992,1.03976569960856,0.33880113951348,0.702191116969414,1.50004639101817,2.56940566076019,1.47220023140586,0.134179699483852,346.156106106324,15.5362923564836,1.72501767364347,NA,1.64437819695306,14.9435715043522,0.450951734017088,0.549048265971395,6.33652593975195,9.61093119989718
370,"DR15",2015,"dry","12",51254,"RIL_213","null",26.472369576887,263.8230865835,18.0971753255115,0.10835188007735,238.945900272567,1.48606951925285,18.6471909636851,12.649130528554,-12.4467794058832,34.1623206313584,2.27496326799096,0.623078597231084,1.66789183964983,2.83452148078223,5.08282962070281,1.28196782300357,0.122217113918808,643.312551529462,12.9993357341033,1.51397404304318,334.032987570157,1.05337791829972,18.6023059948971,0.437738951251517,0.562261048729853,5.67529870014494,7.68512092159401
371,"DR15",2015,"dry","12",51255,"RIL_123","null",7.46904494396115,136.251310620679,12.8846954446038,0.0435610841110896,203.58445493504,1.3999339689593,18.922279795264,14.3265459522421,-12.6678594883955,34.6476583638973,0.940849509240275,0.263245161584744,0.652694586725539,1.00561987835931,1.94615329067065,1.09752282982748,0.150879607702185,391.327883125565,14.8863989832713,2.16052325406082,NA,1.14571785172903,15.1401228170506,0.399450672078593,0.600549327664494,5.0828302147204,10.2547623737214
372,"DR15",2015,"dry","12",51256,"RIL_109","null",17.1989437634982,192.193637952176,17.135117208451,0.0706178988159235,246.940280493453,1.4710484836634,18.3093054139755,12.4212233855442,-12.727114528405,31.5610015530568,1.55537539362906,0.444510187905736,1.11735437614892,1.63945550251219,3.20600130125236,1.06931769013637,0.140444271092371,540.94836883353,18.1689657268635,2.41835342331684,333.824163692847,1.90236486280305,18.9169963117816,0.42363583727133,0.576364162647034,7.35351991098899,11.3769890712627
373,"DR15",2015,"dry","12",51257,"B100","null",27.9215828689594,236.334915479826,20.6940342135778,0.10716486392196,264.938004062393,1.26895620893598,17.2425223469829,13.5273733584068,-12.0236951282942,40.0038242283987,1.69893957953014,0.592723668809964,1.11598493660993,2.06539755721184,3.77201943957915,1.21602018095134,0.158055746260993,486.356394904077,12.8028792198915,1.15826669458391,333.352374209365,1.05215591402771,19.8322316029775,0.531643249557949,0.46835675028591,7.06919561364473,5.81829932016209
374,"DR15",2015,"dry","12",51258,"RIL_103","null",8.48746435837052,123.363734945634,13.3029031277748,0.0309538995743038,273.66181555504,1.43190339736744,17.8900117250093,12.1645157363819,-12.3260890442679,33.4402724452004,0.671352760746772,0.242985760202631,0.427619043760877,0.771559476082536,1.44110269261798,1.15319762392409,0.169836788092168,223.791542368197,20.6828681940903,3.00452397384861,210.465337479862,2.51621162909159,20.9070089740016,0.543867080851662,0.456132919511513,11.1951992183031,9.45049037044523
375,"DR15",2015,"dry","12",51259,"RIL_073","null",16.6850218938309,190.321066549061,16.9431278203766,0.0720467288942399,234.615047705616,1.49516012353075,18.574899541167,12.5463084367947,-12.5418215612429,35.2859330773335,1.23754764663021,0.377033998601794,0.870747809054699,1.25434091819671,2.46735872055548,1.01019565715408,0.150723577967718,521.776933569111,14.1810721936803,1.42771792238619,NA,1.28273493704602,17.0287251026962,0.555815437966539,0.444184562111158,8.47379772066963,6.398835418974
376,"DR15",2015,"dry","12",51261,"RIL_100","null",30.9990345141301,269.649878366082,19.9918763667769,0.125524229444901,243.715106493534,1.43440336203782,18.3420579801547,12.8103995983675,-12.3860537235369,37.260625671348,1.83948779479181,0.63225045482959,1.21770891212604,2.58600483658688,4.44663382192848,1.42771205577771,0.140706405687893,526.655060619916,11.7128754502513,1.02505661477729,360.037240942108,0.975906969727256,20.3462428872065,NA,NA,NA,NA
377,"DR15",2015,"dry","12",51262,"RIL_161","null",21.0037688364993,219.68465272434,17.7408134353307,0.0766770964984867,262.706372186794,1.37732415037431,17.9830564473956,13.005297773134,-12.292414787731,38.8254975096291,1.57570043794842,0.585027727354255,0.997510359431488,1.96801533489734,3.66990205445915,1.32960139858647,0.158122346489522,413.014421393196,20.7895700520462,1.70243470965317,262.123232367209,1.64760858026905,20.589733665665,0.494646055820714,0.505353944151454,10.3174078959903,11.415348879192
378,"DR15",2015,"dry","12",51263,"RIL_029","null",16.1396561565686,196.534891378699,15.0401108493429,0.0775264037389829,224.734816628024,1.40272711239636,19.0506772815742,14.6076096442336,-12.6069559992117,33.8929514313719,1.7865596916517,0.472219604294588,1.32577928678112,2.00846366526769,3.79980612965955,1.14881225445977,0.124600550401286,568.500144322072,13.900871524191,1.65205367544915,NA,1.37705346269565,18.560369049458,0.428373517610084,0.571626482446674,4.98929133367669,7.85973977611121
379,"DR15",2015,"dry","12",51264,"RIL_066","null",NA,NA,NA,NA,NA,NA,NA,NA,-12.4287357154439,31.8208941473321,1.08461960659413,0.361939061117516,0.724399428789905,1.4421081978602,2.48724546634816,1.29357259288311,0.146688173475668,351.769367378091,15.2116698502118,1.81388742519161,261.183977490201,1.52685127740243,21.8700651171446,0.456214261877559,0.543785737931457,7.55693408472586,9.27261996269755
380,"DR15",2015,"dry","12",51265,"RIL_166","null",NA,NA,NA,NA,NA,NA,NA,NA,-12.3692775637321,28.7770955669297,0.93691627107874,0.276997738704393,0.661844521245491,1.08267842319209,2.10442993594765,1.22185628815631,0.135608427430424,337.318656981509,20.1951176864438,3.01986667879902,244.449404068876,2.01307043567473,14.3701037775334,0.434698576597546,0.56530142340549,7.3633818578228,12.9364547589375
381,"DR15",2015,"wet","01",50101,"RIL_206","null",28.4549419581529,229.233809422102,19.4951817525914,0.136090463960374,234.660451409463,1.8601414832598,19.3064973193701,10.4866068482752,-12.599026865642,28.1923918998589,NA,NA,1.18661585635096,1.82697346579679,NA,NA,NA,507.061737347967,16.8564366036331,2.7165554202949,330.546274724538,1.81002218546116,13.7440123485235,0.0874947502808021,0.912505249327265,0.949204513012113,17.8417525231035
382,"DR15",2015,"wet","01",50102,"RIL_137","null",NA,NA,NA,NA,NA,NA,NA,NA,-12.1669538971425,37.2478344039697,2.09836575846784,0.51514780823584,1.53852492350721,1.71447965154235,3.82163597961513,0.82076649867976,0.139879764949118,722.892926323353,14.8205761360159,3.5939116191382,NA,1.25342387971127,17.3873159283244,0.128979925096303,0.87102007488225,1.24364121118389,14.106848429735
383,"DR15",2015,"wet","01",50103,"RIL_197","null",22.0973601435586,200.753050573136,18.2201513727114,0.067316775380258,323.469867519536,1.48442022390947,17.1815068020376,11.6426864246177,-12.0334530719703,36.3843594163813,1.45951697555051,0.590129546000484,0.851038288780894,1.56254005328522,3.12167662649723,1.09461632475835,0.194786061625733,342.007656707469,28.6996986865284,3.83376439074007,264.392355437095,3.61905066324997,24.7079128194017,NA,NA,NA,NA
384,"DR15",2015,"wet","01",50104,"RIL_045","null",17.9365885450348,170.753799716958,18.295012140981,0.067290858521315,275.101562095756,1.60466557414986,17.1261980612751,9.85385957415818,-12.3002071409293,28.5485671240468,1.13744464548008,0.348917129469225,0.774188409691779,1.49885792162668,2.70013943458904,1.32620559205687,0.14041264224893,366.998283748952,20.6397240181948,4.57733678481762,263.569425836474,2.69123992628251,18.6170730048179,0.241664108602148,0.758335891384001,5.34777047167397,15.4390711276975
385,"DR15",2015,"wet","01",50105,"RIL_014","null",34.1123467839491,254.90926685229,20.1690232219765,0.138046281863468,258.67561939503,1.53047391944448,17.4713408718405,11.213614644036,-12.2102289601225,29.7118882095742,NA,NA,1.25174520115664,2.43733735239762,NA,NA,NA,432.930166036646,20.1187159016257,2.59104118210011,284.301463915086,2.44551407079572,22.6615811726429,0.186209145384886,0.813790854495173,3.75198033827563,15.970527734165
386,"DR15",2015,"wet","01",50106,"RIL_180","null",20.5513509069259,194.256106860302,17.3302609906548,0.084290112734609,259.17445802638,1.60472155738485,17.9374577060121,11.1413094026453,-12.3145365595346,29.9951943015539,1.53912721347273,0.485566887551489,1.03564131063766,2.3097189807467,3.74460319286893,1.40452949651792,0.136346962148495,388.187088140576,15.1672497939343,2.31310912204684,249.851815583675,2.05452780435776,19.292587610862,0.218790594816289,0.781209405332703,3.09741867408451,14.2096706369599
387,"DR15",2015,"wet","01",50107,"RIL_123","null",12.0264545830531,175.822119210583,14.8928562155849,0.0627888945622587,237.635218926603,1.54635003189655,18.399187521196,12.8338420317642,-12.3058203304454,34.8938987627527,NA,0.41010874820409,NA,1.2336279338478,NA,NA,NA,431.715596628,16.9729752977786,3.04225877782158,NA,1.5362109664657,16.3744879750986,0.122233987830878,0.877766012104733,1.22472083906229,16.4192327813384
388,"DR15",2015,"wet","01",50108,"RIL_100","null",49.5744099907174,309.220686955986,23.1936240179363,0.177325859828297,277.765870485097,1.57017434424617,17.8003111941462,11.3176956778896,-12.053535238441,37.3337795001294,2.75371155640241,0.984980848354385,1.74236294951851,3.52278507167562,6.38519629447132,1.34079804951027,0.154305271238365,618.919536072798,13.3546296795133,1.44339454722781,NA,1.30852372325599,22.005059900822,0.217286247618701,0.78271375249738,2.67620045677069,11.4412507252284
389,"DR15",2015,"wet","01",50109,"RIL_024","null",34.4816119120322,228.277365236209,22.3218694321296,0.129609373921789,269.642823371607,1.60887580207366,17.8849691464708,10.8861653037284,-11.7877545137877,32.1087963988711,2.14858111649831,0.806246023967731,1.32023215324777,2.47187790843391,4.68604744856664,1.20198346048802,0.173599962647587,508.061119616959,20.763062825549,2.89391870894656,339.487372704473,2.28412243858336,21.7015243158437,0.230155239514512,0.769844760516185,5.23587202239647,16.0791528670856
390,"DR15",2015,"wet","01",50110,"RIL_064","null",28.9309704848563,226.185488895947,19.8323582904045,0.102528497715452,279.598839835759,1.63621777049272,17.9101413854397,10.6363296046928,-12.3990907345865,29.9498187729881,1.49357617163296,0.496764646602746,0.976350134153815,1.62439871145736,3.10453303501725,1.0885322286875,0.162625026229165,411.125580232736,19.0142205912286,3.17133017966472,270.716755878508,2.27953139305152,19.9256447119916,0.162342337995101,0.83765766190049,2.93563378165953,16.9980612575174
391,"DR15",2015,"wet","01",50111,"B100","null",45.5479856721192,275.90572406973,24.1130083808483,0.156286750571816,298.988768053956,1.44357052613897,16.8533860984875,12.0346694379289,-11.7127692252402,NA,2.54331100593747,0.923402201904495,1.59681085225451,2.88503897860461,5.41647581356923,1.14326894290686,0.170760918069647,590.174431331493,14.5974155995587,1.63096926266968,NA,1.41076046875055,21.4491415840171,0.241207035537668,0.758792964631402,3.22142857181767,11.982769727779
392,"DR15",2015,"wet","01",50112,"RIL_183","null",30.9746736155043,257.905430070287,18.4990192716265,0.120022976887489,268.565908462248,1.57751249676195,18.2889283676256,12.1486050777515,-12.3850199969434,38.4704679100561,2.22713387534679,0.768418922967779,1.44020932758344,2.22193879262724,4.37494871715244,0.98209897736508,0.172853890712368,575.16807326963,20.989380568762,2.99761062880489,401.679179773145,2.28595614358017,20.2246775330703,0.234352125774899,0.765647874265331,5.05027042476121,16.5509223435223
393,"DR15",2015,"wet","01",50113,"RIL_056","null",16.4043422472645,187.213151254335,16.4314457007667,0.0570103007042677,291.241669490375,1.66196489258803,18.4800681025026,11.270215653882,-12.2136068000822,32.8878683427439,2.26064888344439,0.758015635006018,1.48661539855217,2.52679651274087,4.80826641098726,1.19461810798993,0.157102344024179,464.562751452319,26.0057324057329,4.34800816599518,393.798883840162,3.22614527190736,28.0324528143393,0.146261155498815,0.853738844379773,3.47760877639037,20.8629083304119
394,"DR15",2015,"wet","01",50114,"RIL_010","null",21.6304816746115,235.991812253799,16.5007588107179,0.0900390258478415,260.163987787508,1.56301175132044,18.4178469514867,12.5514149826812,-12.2794142323595,33.1663684737518,1.90248828152496,0.540292712073555,1.33017520845953,1.67252656372779,3.58319890839111,0.902929382033399,0.155727861625694,608.426843129895,14.2530565595545,2.1518435616097,480.681584112741,1.64554200222844,19.2277740937885,0.146992227152989,0.853007772782657,1.37633844390729,13.9353436960523
395,"DR15",2015,"wet","01",50115,"RIL_148","null",23.4673549391411,226.216970052884,21.7684704655088,0.0781642616098495,296.186085656587,1.61940314463265,18.3365996334443,11.5837977285997,-12.1858802537319,32.2599209380836,1.53588483850973,0.45818279565983,1.05293521436834,1.78848419239409,3.27841676772767,1.1331586077718,0.146150399585098,505.006081082466,16.3093506058324,2.54146612759984,378.031688325615,2.42041253921394,21.8907143259579,0.193524218980792,0.806475781130311,2.96209475098538,13.9752903263604
396,"DR15",2015,"wet","01",50116,"RIL_008","null",27.4688105123243,243.549141751565,17.6981082885265,0.105477409303523,268.469657975524,1.45798535359204,17.7501237334037,13.2711696227701,-12.15008868178,31.6874417316304,2.29181248707594,0.587844029503133,1.66115264305487,2.1845895316039,4.46051893033432,0.979143762734468,0.137534831128764,728.708922925865,15.9174566081255,2.19859189636801,NA,1.61981825083771,21.1122019149868,0.115164596977799,0.884835402781955,1.15095235967916,16.293533784189
397,"DR15",2015,"wet","01",50117,"RIL_073","null",26.8673009984078,229.891875138965,19.6172727964184,0.102468959291932,268.665811697179,1.64344939350823,18.0489483504867,11.0536045163168,-12.2111194877493,35.7458398388337,1.85260770186843,0.587379993111948,1.24591247199009,1.86784848714603,3.54303286273068,0.929812336692484,0.165670401218247,636.472550476228,16.1687852320654,2.0103867771239,366.85140938033,1.71992735766924,18.41706687553,0.278139506139829,0.721860494141846,4.54613617427357,12.563305826591
398,"DR15",2015,"wet","01",50118,"RIL_036","null",33.7761535602088,249.272892912773,19.9000783092434,0.124015720065963,281.277794148859,1.5920226657244,17.8821662887935,11.4483994685752,-12.1586702687389,32.885465362258,NA,NA,1.3020619297775,2.43863742190794,NA,NA,NA,520.189457730298,17.4152873567427,2.28866514514867,242.657203109627,2.47585234371846,23.0590277350418,NA,NA,NA,NA
399,"DR15",2015,"wet","01",50119,"RIL_116","null",24.9346777400574,206.911556490958,19.8606092860408,0.0995425678852953,265.470486909784,1.74686048805903,18.2769930420582,10.1003957186898,-12.2671476627492,29.3343670184551,1.36424037259806,0.446810159823296,0.896184829831131,1.81645149770221,3.17575105415286,1.29329116708468,0.150472668085431,394.287556972776,16.8182583926762,2.416779010861,298.42177564964,1.99296546510084,18.7961674377219,0.171345794739297,0.828654205226268,2.15888387771773,16.3364099676097
400,"DR15",2015,"wet","01",50120,"B100","null",45.5479856721192,275.90572406973,24.1130083808483,0.156286750571816,298.988768053956,1.44357052613897,16.8533860984875,12.0346694379289,-11.7127692252402,NA,2.54331100593747,0.923402201904495,1.59681085225451,2.88503897860461,5.41647581356923,1.14326894290686,0.170760918069647,590.174431331493,14.5974155995587,1.63096926266968,409.594592426835,1.41076046875055,21.4491415840171,0.241207035537668,0.758792964631402,3.22142857181767,11.982769727779
401,"DR15",2015,"wet","01",50121,"RIL_048","null",17.6412780434335,188.131680966006,15.9197042841989,0.0596898319365128,298.414879724028,1.59185052976656,17.7239434396398,11.0623355656996,-12.1127533078306,35.9109012700394,1.3307756824677,0.517180574152698,0.798420743910887,1.43830741543388,2.84272029015305,1.10239713660959,0.189094664621925,364.803522457989,26.0055341566018,4.25367743269629,290.142563610583,3.41813764797227,22.4888204510714,0.189513482820018,0.810486517124259,5.31536305475096,19.423626632707
402,"DR15",2015,"wet","01",50122,"RIL_201","null",25.8279261911478,242.050174262979,17.2411015477438,0.109465263306099,254.411748550867,1.64042496327378,18.3914099411619,11.2792046242626,-12.3877995510454,33.8710292329722,2.3311569678433,0.660396191970631,1.64948638101251,2.85423644697167,5.21216054743412,1.23902402053553,0.133415892668277,705.29023600717,15.0294958373441,2.32688087126022,523.628888038669,1.5758269511283,19.0706261905665,0.189926545969282,0.81007345404033,2.53599569116779,13.3810143235055
403,"DR15",2015,"wet","01",50123,"RIL_081","null",34.3094444691505,291.313464156822,18.9397754998223,0.131348176071215,268.98985994505,1.56595692122913,17.7518448283835,11.1961288142104,-12.1652919221175,40.6155086439458,2.5905825298387,0.861176773134631,1.70210721490839,2.24609227608959,4.78411019923279,0.953906941441136,0.176135395094633,676.847207948589,14.0184229424705,1.5651162867912,334.688150498757,1.36604572646097,17.5328630756609,0.218724370094808,0.781275629774376,3.52504963043634,12.5204296431703
404,"DR15",2015,"wet","01",50125,"RIL_140","null",23.5193584218738,226.160593951527,18.0816139517953,0.0925999721597018,269.660061583021,1.71251314758664,18.3725222957814,10.653907898226,-12.3782269416065,34.4188985639666,1.42461281152158,0.421129294090386,0.981069201287356,1.59345384659364,3.10569011830158,1.09886946445664,0.1492518631743,588.38268556733,13.187666304972,2.0103867771239,445.735316050931,1.41239896671136,17.7379651419127,0.169407792835671,0.830592207147251,1.65011328674524,12.9709897517595
405,"DR15",2015,"wet","01",50126,"RIL_114","null",28.2717923591531,232.617829991386,18.5416049542437,0.104661121018272,275.728292578324,1.62671565757675,18.2442364527076,11.2869916914496,-12.0715571387609,35.6821016376469,2.00451694058336,0.689334324990386,1.29252552792419,2.11549829175247,4.22508372010747,1.09410865773993,0.165875377754379,545.809261936394,20.6692572620535,2.5872764598803,371.404718032144,2.10936769689602,23.5343542831311,0.237798244683564,0.762201755428237,5.04433658696993,15.4330805626631
406,"DR15",2015,"wet","01",50127,"RIL_213","null",42.7201618853011,303.393895173404,20.983051306223,0.155427719054393,272.99666426413,1.63708048730845,18.1504244961752,11.1564266080761,-12.1411665176457,34.2784470082197,3.40561794386174,0.970692042375116,2.3865087265694,3.65876843457042,7.29874915705677,1.17042900637541,0.137324409879993,750.795461335975,14.821408760467,2.13184505799004,405.19379836645,1.41239896671136,20.1189408767218,0.171688567668043,0.828311432228522,2.14560811773625,13.849591329211
407,"DR15",2015,"wet","01",50128,"RIL_012","null",43.2537647971211,256.464806371555,24.9283767179436,0.171325424869161,256.395939971256,1.74996278092231,18.3700494416319,10.2852713160683,-12.3445755553339,31.8385662708429,2.13480604292744,0.763581305862103,1.34721889530895,2.86042298311753,5.07939053046061,1.38367095235165,0.154101311031867,545.350595911849,16.8472997738839,2.13519133660715,288.294490261278,1.89009810310013,21.8377086831514,0.23325233388363,0.766747666073418,4.28018307529065,13.676423756265
