"Obs","experiment","year","treatment","plot","subplot_id","genotype","sampling","lfblade_area","lfblade_length","lfblade_width","lfblade_weight","SLA","gN.m2","gC.m2","CN_ratio","d13C","panicle_emergence_DAS","vegetative_mass_at_harvest","leaf_mass_at_harvest","stem_mass_at_harvest","panicle_mass_at_harvest","total_mass_at_harvest","reproductive_vegetative_mass_ratio","leaf_mass_ratio","culm_height","branch_number_cbrt","tiller_height","tiller_number","basal_circumference"
614,"DN14",2014,"thick","31",31200,"RIL_119","null",10.767092798598,122.027820911447,18.7157893861459,0.0394958074419588,290.028229816239,1.68323280288457,19.5844319304932,11.798149828895,-12.4080416685472,38.5644082576279,2.01160976538031,0.663435626661706,1.35309773514363,2.04907078565256,4.07787602694607,0.994414941295883,0.162372459464093,362.996863446344,1.68297967817516,251.797469505297,2.08233769846072,22.2663896703735
615,"DN14",2014,"thick","31",31201,"RIL_130","null",9.75021089023734,145.846314116845,18.4272315727437,0.0366351727238935,280.749593585576,1.65720327639181,19.7563561844676,11.9931185870339,-12.2910801391292,38.5949091813175,1.75079066797905,0.603945008699129,1.15330833253208,2.77207223263924,4.48594427123396,1.57480050636943,0.137387002231571,368.275901363014,1.38927205568819,289.005664423406,2.25231770216803,21.77569326196
616,"DN14",2014,"thick","31",31202,"A10","null",6.36239852967333,112.578816327073,15.1993242082731,0.029165660079363,227.344244201383,1.93428806460228,21.44165885584,11.3699605416912,-12.5300381044863,29.8669655942427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
617,"DN14",2014,"thick","31",31203,"RIL_181","null",9.43289941959952,125.746445029362,18.5468667045976,0.0328792633563816,303.40018563851,1.6676244764353,20.1904431861609,12.3334387065056,-12.3604982561212,37.8102216788758,1.48126427515587,0.45822868903526,1.0442141951021,2.06503818743272,3.56741454682018,1.47423385823229,0.127784044403623,250.524267981274,1.5441768070718,263.202632957763,2.19884923845914,21.8529519157278
618,"DN14",2014,"thick","31",31204,"RIL_174","null",7.6068155197543,111.134085663725,18.7424051055405,0.0270687550167247,296.414114998928,1.67302025637216,19.2850455766736,11.5588607673247,-12.4279004218547,37.417877927655,1.187169730804,0.355921796615508,0.828007885741993,1.75352529963705,2.96527226255161,1.51774644133144,0.127601031854802,231.021384625167,1.64723372498327,214.250175871173,2.9765216942413,20.1834497600013
619,"DN14",2014,"thick","31",31205,"RIL_163","null",11.0737764560753,139.569674483211,16.7828312796112,0.0426007790966807,280.152154833097,1.71275775958363,19.4525756274175,11.9994951270557,-12.2367074214899,38.1720645064071,1.61181861253623,0.576603503988986,1.04133304641715,1.63115804602149,3.30213288117451,1.04300926137382,0.17222203488506,286.749868524793,1.38031994761338,228.441044193302,2.54924886164486,22.6999080252902
620,"DN14",2014,"thick","31",31206,"RIL_107","null",10.6116339369643,142.24024865451,18.0629154048689,0.0429745878912259,258.308650537133,1.84261223899336,21.8544042339376,12.1302532561896,-12.5179377304805,34.658305335636,1.46003462500053,0.335297301185831,1.1276155762392,1.93285814380308,3.41952411178451,1.37908302592443,0.107452848825618,447.36193070494,1.46709724231782,229.482956536854,1.85221826037972,16.128301176955
621,"DN14",2014,"thick","31",31207,"RIL_068","null",8.46032222975583,111.919812983443,18.7646762176314,0.0286291820917083,317.645714735005,1.72346067367837,19.9360002642628,11.7100048896447,-12.3901651221045,39.9169852133162,2.02510401368119,0.696511529077373,1.35215384434944,1.30096085007938,3.4065673462976,0.660724999646601,0.196957304713311,252.163602135038,1.80695620445204,193.466275262115,2.50140406158361,21.7007057523964
622,"DN14",2014,"thick","31",31208,"RIL_109","null",11.7489845903904,148.737761600158,19.1324903257725,0.0447140207746629,274.158194826567,1.63205936680529,19.5617350936551,12.3288861514801,-12.293223530869,37.6816348173811,2.18687352550813,0.596462440685664,1.60175329840269,2.73331721843007,4.88101159625243,1.22302436040374,0.124742759892668,436.165811149065,1.38441633615465,396.943689797569,2.10023913601156,21.9608514604834
623,"DN14",2014,"thick","31",31209,"RIL_071","null",11.9017444389496,150.598674030211,18.9209054993833,0.0416770089932734,302.768978439708,1.54295977914541,18.2850007466645,11.914679715003,-12.2900836862449,39.1224229607696,2.77613755114239,1.0563268538525,1.76478133605665,4.47667801494178,7.05126189725997,1.53164864640347,0.146041809028625,486.31499616042,0.81359435508769,368.697314166507,2.00993323001039,23.8571911539622
624,"DN14",2014,"thick","31",31210,"RIL_100","null",21.3163422318077,206.022626943905,23.3502642229154,0.0740723539600459,278.317462268111,1.6120449415474,19.8471012494027,13.4576342683928,-12.305769325764,41.026431452863,2.66872477719578,0.859437671146032,1.85265510484267,3.91012084431364,6.44728852632768,1.42360688989489,0.13162054123739,570.547690452607,0.603509207332499,NA,1.40345067453688,23.8275630135865
625,"DN14",2014,"thick","33",33001,"B100","null",15.9640597784357,161.695825323389,18.9011079551274,0.0514994377543441,330.9663826667,1.72178233315636,18.3462254848707,10.9472830789971,-12.2273764648494,41.7969686336426,2.67360025007015,0.933630794225335,1.72882788169466,2.90711088736212,5.62280897224016,1.13349178436879,0.167323029626946,468.843696849451,0.785827689250858,331.367419823144,2.06490531200856,24.3728029400811
626,"DN14",2014,"thick","33",33002,"RIL_103","null",5.3424566438251,78.0837320145773,15.7468918945263,0.0151208516811685,379.988641722407,1.65366892819548,17.587638123206,10.7679004989901,-12.5525161167253,37.4617289240858,1.28754481263124,0.448395621064314,0.842519350576433,1.44311721618148,2.765155001479,1.19837669412294,0.160123894380323,228.158787946026,1.76558602844048,174.954761390775,3.11766499553391,21.3197021339607
627,"DN14",2014,"thick","33",33003,"RIL_110","null",8.25500743065743,105.32353350024,15.7834396231028,0.0292262922637241,302.928703877684,1.69968001294314,18.6578253594774,11.0994170367551,-12.3606812260118,35.1620850974033,1.75137350517883,0.477649716839982,1.336149863219,0.985426318183713,2.79056159466099,0.567637960063389,0.168546540902157,344.249577826262,1.28327779864738,251.584605815474,3.31943407989786,22.2809523563373
628,"DN14",2014,"thick","33",33004,"RIL_017","null",8.25545182615136,120.577939908548,15.7566061368403,0.0253878838354244,345.479081416707,1.49555149394552,16.6676843913497,11.3555421916546,-12.2276160267626,37.4650205074541,2.7263151894645,0.859665345868413,1.87565542583193,2.46388858172411,5.14538898634444,0.859017253156428,0.161388081088019,423.663071958393,1.13769846561623,327.475027587754,3.32976247380031,25.2258074160541
629,"DN14",2014,"thick","33",33005,"A10","null",4.76185127666147,84.5262600359841,12.3164780936133,0.017429394840199,298.87670588412,1.88244770987654,19.6441135925458,10.62234445485,-12.4888233812479,30.1069884662839,0.496360984274798,0.0893857781051622,0.393053644496704,0.0914591603916421,0.631596148221409,0.286869379183338,0.157794589402755,211.310945216845,1.39942129852282,146.293964818487,2.56531525533453,12.2075776511461
630,"DN14",2014,"thick","33",33006,"RIL_216","null",8.19535182365444,122.621617319478,17.0321493557187,0.0319450037284699,293.54701053331,1.6895633139481,18.6494640309136,11.3211463391358,-12.339952589998,36.2781145036867,1.08993296806681,0.358000059287816,0.732527344640965,1.19555290455367,2.32501801448595,1.18100467170217,0.153982534796971,303.590338412032,1.67650900204978,147.039842993306,2.50152919342538,19.0553304963677
631,"DN14",2014,"thick","33",33007,"RIL_127","null",14.1944941267394,146.339810708502,20.6661862132004,0.046821950014326,313.487931209476,1.73262567517175,18.5285531407671,10.7789743413053,-12.3483429497146,38.4120873784483,2.0235699119409,0.625873013665727,1.39393158706182,2.82368697816865,4.80131047731915,1.40275783923487,0.134524858232429,368.624362599159,1.15144202740259,287.597466349,2.57851547108066,21.8145987363061
632,"DN14",2014,"thick","33",33008,"RIL_207","null",7.10624024614927,85.6946993243939,15.3488347752364,0.0210351378973486,350.94130903895,1.59555880089,17.0741773521139,11.2872260805006,-12.2161483173678,37.3265588958545,1.60995137802982,0.457161408613015,1.12497688912154,2.36210593538982,3.95147211497066,1.46641022082906,0.12698110138142,387.450170462354,1.28713777836392,294.233166514703,2.1456223495794,19.5012481014769
633,"DN14",2014,"thick","33",33009,"RIL_063","null",8.90820577180241,130.790152714048,16.9429958183604,0.0251531591329638,380.719627422969,1.6458701697502,17.5537423762049,10.7388250649237,-12.3751705888996,41.0430731089726,1.78859207767348,0.672504033320022,1.14518922716694,1.47939905301027,3.29542765297989,0.856391755491748,0.190546886351111,361.173349319656,0.73064318022234,257.03781967304,1.87993363750997,21.2758383675545
634,"DN14",2014,"thick","33",33010,"RIL_018","null",11.7841388415101,135.120378749097,15.8249471285644,0.0386716248896696,316.544417368379,1.67712466147996,18.3498111824172,11.1771863890387,-12.3938583286681,39.19677488089,1.75741201764522,0.607947263133638,1.14159541672412,2.05492845586061,3.79862883396052,1.14436703802761,0.160818324770383,361.28377739047,1.36994750741727,274.176982878207,2.57191587822725,20.016256730219
635,"DN14",2014,"thick","33",33011,"B100","null",15.9640597784357,161.695825323389,18.9011079551274,0.0514994377543441,330.9663826667,1.72178233315636,18.3462254848707,10.9472830789971,-12.2273764648494,41.7969686336426,2.67360025007015,0.933630794225335,1.72882788169466,2.90711088736212,5.62280897224016,1.13349178436879,0.167323029626946,468.843696849451,0.785827689250858,331.367419823144,2.06490531200856,24.3728029400811
636,"DN14",2014,"thick","33",33012,"RIL_124","null",5.53480892433916,87.5885526975676,14.4638475447143,0.0183236927062828,327.993168190698,1.58384478043595,17.3142900748151,11.1887271426075,-12.2871933990515,34.7802815275057,1.10990747814165,0.298395916178911,0.789670805335565,0.951754421458883,2.10027333135358,0.875477264698288,0.15005474085906,316.439059574214,1.85016783817896,248.263768448603,3.81712751338615,17.9567222621776
637,"DN14",2014,"thick","33",33013,"RIL_185","null",10.75719761319,160.249945867047,17.4038938588733,0.0390673386355714,293.263362951846,1.54024721734395,17.6507177912121,12.3005388293689,-12.178484268821,38.97010208159,1.58550503667067,0.48009440349693,1.27011463513641,1.25746767146534,2.75948796336216,0.702642519587118,0.173410717480822,382.857555560449,1.34829022046051,298.443839444353,2.20376307292517,19.8596983341352
638,"DN14",2014,"thick","33",33014,"RIL_178","null",5.15845585510336,85.6312329214844,11.8740526518831,0.0183430570036656,309.903276704181,1.77087964764246,18.9778874318264,10.8043673032412,-12.5303576881365,37.989242703538,0.946331567058698,0.28004782096341,0.653206321653972,0.744985465695809,1.73288845333472,0.818721075759213,0.166649811500289,222.462428425955,1.48712105484763,NA,1.66380043653882,19.6809240969159
639,"DN14",2014,"thick","33",33015,"A10","null",4.76185127666147,84.5262600359841,12.3164780936133,0.017429394840199,298.87670588412,1.88244770987654,19.6441135925458,10.62234445485,-12.4888233812479,30.1069884662839,0.496360984274798,0.0893857781051622,0.393053644496704,0.0914591603916421,0.631596148221409,0.286869379183338,0.157794589402755,211.310945216845,1.39942129852282,146.293964818487,2.56531525533453,12.2075776511461
640,"DN14",2014,"thick","33",33016,"RIL_082","null",12.5914580795559,147.296713965771,19.1946115921421,0.0448371580480557,295.864447764697,1.70465174500277,18.4174620697092,11.1373651842654,-12.1986072213774,37.8540726753066,1.54936414007361,0.523037561459174,1.01730312642117,2.2049341590358,3.74618393607573,1.44111168559835,0.144341012763031,339.553168579814,1.49719292476483,222.324342749651,2.3725034766267,21.7129366336176
641,"DN14",2014,"thick","33",33017,"RIL_176","null",7.06712654397988,95.4426371867483,16.7476457165188,0.0205747288730136,356.034451516509,1.69062246163761,18.2439620952399,11.0387503072709,-12.5789366486422,38.0873286413432,1.18732370647583,0.389772305772559,0.782009496371071,1.16394575948831,2.38368180240029,0.988593543598157,0.168704581317401,222.968769260884,1.61763825309294,198.448183382363,2.97883443766694,20.0839595390442
642,"DN14",2014,"thick","33",33018,"RIL_085","null",4.14022018576805,80.1944668546654,11.6000256779163,0.0154881071179161,299.469626992729,1.94657500553087,20.1061758042991,10.5299244581173,-12.6209586186052,33.1599906675048,1.13518573769805,0.194125136529678,0.832696646497518,0.161960193958451,1.73155658079736,0.544522614410345,0.134616737109847,250.318754584574,1.85727671270784,194.54768364776,3.22433099457064,17.805011252068
643,"DN14",2014,"thick","33",33019,"RIL_101","null",18.7526201276365,197.33699445619,17.4618653439574,0.0648013493645747,296.499887050026,1.67865213174474,18.4682865531009,11.6889611049541,-12.2321962078303,40.3095127038051,2.56790926818212,0.784205273444822,1.79773288241154,3.17820369077987,5.6739286483417,1.23980816698954,0.13758214656546,540.001185857264,1.00673141279324,350.411307333936,1.8683613604108,18.6037489276694
644,"DN14",2014,"thick","33",33020,"B100","null",15.9640597784357,161.695825323389,18.9011079551274,0.0514994377543441,330.9663826667,1.72178233315636,18.3462254848707,10.9472830789971,-12.2273764648494,41.7969686336426,2.67360025007015,0.933630794225335,1.72882788169466,2.90711088736212,5.62280897224016,1.13349178436879,0.167323029626946,468.843696849451,0.785827689250858,331.367419823144,2.06490531200856,24.3728029400811
645,"DN14",2014,"thick","33",33021,"RIL_109","null",8.79336888601017,120.685205309069,15.5036431057495,0.026721093260149,345.690656509304,1.58021901207954,17.7641898303609,11.5812700646389,-12.2520088076306,37.9216576894223,2.29091528383103,0.646239460650491,1.63848775891305,2.68013444222533,4.91668796005453,1.14655198227985,0.134822056576735,447.982207148028,1.4182019712346,384.438636403475,2.27912838235156,20.9971015677951
646,"DN14",2014,"thick","33",33022,"RIL_141","null",8.56505232969613,124.750894637881,14.549242418942,0.0317077371070521,291.853754991437,1.89048130399881,19.2761424559635,10.4757295721149,-12.7215699183073,34.9659132217929,1.18064173259684,0.275544204003221,0.891647124060605,1.17047276223183,2.40771680366619,1.10944337613282,0.124084741418085,382.500641052668,1.36704837657591,253.490482639841,2.58429462646982,16.9202399168995
647,"DN14",2014,"thick","33",33023,"RIL_187","null",11.2262614590271,129.564023751431,17.2929356398581,0.0350241446446098,332.699800863549,1.61288299298337,17.945266462685,11.5402745342922,-12.1718327463543,38.5777583303692,1.69454535589884,0.542132648342498,1.27830014376834,2.66140144709866,3.87928566542018,1.29916636677551,0.145120341129929,362.833556256398,1.12769307143683,290.573483289376,2.7933467671605,22.6042995874653
648,"DN14",2014,"thick","33",33024,"RIL_135","null",6.89377272364631,96.8397227436589,12.9766670140726,0.0223249104910569,344.353938712716,1.76429157231441,18.2853822203765,10.637363042355,-12.1677567177036,36.7380432690232,1.3684974821546,0.495660828023771,0.889120411441926,1.38398935288154,2.80287475819487,1.13223487209693,0.166865031173095,268.9391765909,1.70342224471961,192.967578253504,3.76322353465438,16.9882807741937
649,"DN14",2014,"thick","33",33025,"RIL_056","null",8.80287160414968,109.723715108525,17.2301077996328,0.0301166078391622,309.240028077793,1.6609265783587,18.170290675804,11.0833934360691,-12.4414344566026,38.1178295650327,1.46438587315326,0.453232461771055,0.99771767954599,1.79220047457376,3.47927940581398,1.40739697945796,0.138702763575182,319.958887236,1.585611761291,260.150989419405,2.74874495314558,20.4621157097813
650,"DN14",2014,"thick","33",33026,"RIL_102","null",9.96489038572851,118.782275927249,16.4796010332709,0.0303696615155051,342.562876120526,1.60065129600852,17.2022790744278,10.8642652409126,-12.1191543632104,35.6863072934872,1.64116001573045,0.542905158045038,0.929059210900673,1.70507183192998,3.52888282344693,1.16133282805509,0.154261446778212,326.451662293795,1.46402395209782,258.98635193087,3.43034605471793,22.1204185286335
651,"DN14",2014,"thick","33",33028,"RIL_099","null",10.6660220992555,136.051392223256,16.0817893872392,0.0354504380084683,314.645577300382,1.59297482946741,18.2449794128652,11.5621697628451,-12.1326924474476,38.3140014406431,2.23586638870172,0.858652241875214,1.54871184702745,3.78443437415352,5.41492286977858,1.45142821899454,0.154296140055309,351.050218020808,1.61064088951674,276.901103537421,2.49246176691294,21.9274460331049
652,"DN14",2014,"thick","33",33029,"RIL_084","null",11.0785463610088,117.334942274711,17.5525447535958,0.0387213592260572,311.748464023104,1.63455637328555,18.6710472110557,11.7742520045614,-12.3230892278057,35.8552698287764,1.88469072877594,0.775225218139761,1.05689896962355,2.03377367070281,3.94875762162144,1.12904894366765,0.205578389607761,383.458778765922,1.100655422872,252.91750503397,2.08156088483323,20.5408729650906
653,"DN14",2014,"thick","33",33030,"A10","null",4.76185127666147,84.5262600359841,12.3164780936133,0.017429394840199,298.87670588412,1.88244770987654,19.6441135925458,10.62234445485,-12.4888233812479,30.1069884662839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,"DN14",2014,"thick","33",33031,"RIL_152","null",10.6737008127588,134.096653203186,15.2229119365642,0.0389635109795913,293.366857793117,1.75938872617394,18.8017953898897,10.8277438750532,-12.3501750221417,34.5059844564564,1.88941842204828,0.461998556225868,1.40595910842779,1.03684594268767,2.9819715802951,0.55269107062465,0.155544624607552,411.526739145714,1.52611478998128,249.41670965862,2.27912838235156,19.207236448146
655,"DN14",2014,"thick","33",33032,"RIL_117","null",12.0490288275679,143.938012932056,20.1096905080419,0.0392096909556032,333.604154227898,1.72439351183428,18.8351413224414,11.0756194326679,-12.4634730909017,37.8540726753066,1.38533220356282,0.425605488381111,1.05535342780344,1.96595562263026,3.23263495317954,1.37693977833998,0.13905304651554,308.67505509216,1.52721307503556,228.582278078794,2.93454127871205,20.9824975785977
656,"DN14",2014,"thick","33",33033,"RIL_159","null",8.43879793629792,119.120193553173,14.7292356774815,0.0243226902660929,363.800283064874,1.58872784498791,17.7746737631556,11.3258436414292,-12.3065371849263,38.9025170674744,2.06309874693662,0.743599865998162,1.34110520206376,2.8923900315958,4.83187273559027,1.35225253819242,0.153850862280574,359.412731912755,1.38800469698899,318.651438020109,2.62347393760642,23.3928459143257
657,"DN14",2014,"thick","33",33034,"RIL_161","null",10.8085824787676,134.940179392691,15.1991780491774,0.0315026560846789,352.672815550947,1.58023387642616,17.1089003857059,10.7839240996762,-12.3710868653982,39.626202722537,1.56319789993609,0.605423966882613,0.946150678615853,1.14889689362527,2.91768866823549,0.880379856531443,0.216270042953558,329.106291404545,1.15561919133527,254.320095011131,2.55731628660077,20.7740478684285
658,"DN14",2014,"thick","33",33035,"RIL_038","null",10.2217846094596,139.671247139144,16.0705069350274,0.0359769174133311,310.394963728093,1.70265069354042,18.3950060999758,11.0009267814921,-12.287146094784,37.9521586131119,1.55914717745091,0.443863733745253,1.10512563576835,1.81230184584059,3.40745704376532,1.22395711953139,0.13865328000897,402.222303319584,1.35986535034597,260.112491870567,2.18113061155861,18.5376054426575
659,"DN14",2014,"thick","33",33036,"RIL_156","null",7.7945965209298,111.784565319452,14.2617595320363,0.0226168596392952,354.266468204694,1.61507258947735,17.5409022393494,11.0379237412351,-12.4744834471888,40.0861314878735,1.90076982799171,0.643764997798645,1.25876665011991,1.27341788666738,3.20631552659677,0.653223828204866,0.192836924657381,339.860732191204,1.64808584260095,234.097644301132,2.95784184819946,16.9943103653812
660,"DN14",2014,"thick","33",33037,"RIL_089","null",18.9554946545562,200.198457612926,23.0755787289283,0.0649316830218054,306.146336307014,1.60559117579752,17.9341172506869,11.3512911649735,-12.3013619128194,37.6949848901224,2.23394260492401,0.840538277296628,1.41082901101179,2.91999580987329,5.0944818621908,1.29551134488429,0.160231230106767,449.329958938526,1.12444261341201,315.44709532865,2.38558471943552,17.9940383372675
661,"DN14",2014,"thick","33",33038,"A10","null",4.76185127666147,84.5262600359841,12.3164780936133,0.017429394840199,298.87670588412,1.88244770987654,19.6441135925458,10.62234445485,-12.4888233812479,30.1069884662839,0.496360984274798,0.0893857781051622,0.393053644496704,0.0914591603916421,0.631596148221409,0.286869379183338,0.157794589402755,211.310945216845,1.39942129852282,146.293964818487,2.56531525533453,12.2075776511461
662,"DN14",2014,"thick","33",33039,"RIL_162","null",8.6430919161695,117.313589786202,14.9693779190791,0.0335439597583279,285.106391829328,1.81666723025998,19.0687995875909,10.6910823344738,-12.563938356809,33.3256616194257,1.02004904728338,0.332252639765978,0.689750685113903,0.238876986053845,1.32860095643883,0.310800004041566,0.238558273090361,202.933780752016,1.63321640711412,158.345527132767,2.48189519651102,17.5059544052705
663,"DN14",2014,"thick","33",33040,"RIL_196","null",11.3614457096288,130.206406141569,16.3813520997174,0.0451508698365103,281.382204473258,1.89238722310654,19.9765331489231,10.6993319317586,-12.6847107490721,34.5735694705721,1.39123164378777,0.464747932338337,0.935083981228863,1.80274746484361,3.0940650877749,1.24951799192204,0.155030810782422,308.511490216758,1.11616969405743,224.593291446702,2.38251598664226,16.3162592642676
664,"DN14",2014,"thick","33",33041,"RIL_154","null",8.82404730386776,108.510265269671,16.0085177641736,0.0296458826561505,318.865260949614,1.69579922475261,17.9161089547386,10.6908591966677,-12.5935064097838,35.8181857383503,0.976462967272115,0.306522650681693,0.660308676385649,1.0465695443081,2.06574580326795,1.14873804929625,0.155597144644358,231.633285150565,1.70097908034007,161.734894059036,2.83712305924618,19.9669399014337
665,"DN14",2014,"thick","33",33042,"RIL_136","null",9.25779656928609,110.663242254842,15.3740963421038,0.030631215142542,319.055508776789,1.69082076116217,18.9124983265329,11.3732157117976,-12.2192532146323,37.1674711106702,1.56685922850542,0.566247692617483,1.02594887533748,1.87792139256924,3.46974992723942,1.28152249667504,0.157924711549229,290.511648117316,2.0458657686365,196.23796893546,3.1602817599002,17.567550078909
666,"DN14",2014,"thick","33",33043,"RIL_190","null",6.79491002429401,91.3156053228909,14.6644402865757,0.019050230596319,372.155815100004,1.67598288127166,17.7867440333159,10.7129451784527,-12.3839719255652,36.5451629767811,1.02062243317014,0.277277899993649,0.793986736560377,1.40313391395301,2.32177754541559,1.3868502999958,0.129481628512885,266.299121576257,1.58933463024273,213.587037873812,2.62545139929218,19.3108109106334
667,"DN14",2014,"thick","33",33044,"A10","null",4.76185127666147,84.5262600359841,12.3164780936133,0.017429394840199,298.87670588412,1.88244770987654,19.6441135925458,10.62234445485,-12.4888233812479,30.1069884662839,0.496360984274798,0.0893857781051622,0.393053644496704,0.0914591603916421,0.631596148221409,0.286869379183338,0.157794589402755,211.310945216845,1.39942129852282,146.293964818487,2.56531525533453,12.2075776511461
668,"DN14",2014,"thick","33",33045,"RIL_148","null",9.03835842928628,119.120075572612,16.6522169367257,0.0291364918737178,333.063835523797,1.60485035316451,17.2215396002905,10.8282194689368,-12.330124119926,38.1788314124118,1.70620333768566,0.472555502719611,1.03130263257115,1.64782213652865,3.52845115003561,1.07220397495065,0.139491389507761,330.455550855514,1.44618807627543,210.234014669555,2.59491571485396,17.8238991195598
669,"DN14",2014,"thick","33",33046,"RIL_104","null",10.955701501503,142.716792939231,14.3839802502923,0.0349252331813468,329.858130679689,1.52601245799769,17.7879234575569,12.0263492705858,-12.2631748235741,41.6958821665512,1.8905887337942,0.649671596571279,1.27929350835218,2.12104954375814,3.87172077983559,0.997885094544531,0.17084128103547,441.458039164332,0.68095942922544,283.243010561177,2.24152184840787,20.7905922276285
670,"DN14",2014,"thick","33",33047,"RIL_211","null",8.72885664049866,115.489926661018,14.0512306243316,0.0283436597202689,328.590816866296,1.70080894120608,18.0252112354876,10.7506880968964,-12.4376752378453,37.6579007996962,1.83905198608865,0.521401792845527,1.30913909306253,2.33139694442539,4.15153273767067,1.27803010927121,0.131484072588294,392.525305089683,1.73570093629458,325.212212629109,2.47799811059197,19.3300447115011
671,"DN14",2014,"thick","33",33048,"RIL_046","null",7.76799128063282,95.7211783232217,15.262226435191,0.0227727868957227,351.757776615081,1.68218375407563,17.6017449712578,10.5261490253198,-12.3674502681304,36.2476135799972,1.11715498091341,0.319296234072381,0.657274325490443,1.16411232452699,2.47052724234973,1.26763341477224,0.139144550210744,250.329333334479,1.56947361631338,187.072967654604,2.57262088914109,19.3565708601785
672,"DN14",2014,"thick","33",33049,"RIL_172","null",8.77727422927752,118.572551550368,16.5432901414785,0.0269073098026272,341.826690275364,1.45566218221101,16.7360118540979,11.6408609846245,-12.1230471846183,37.1674711106702,1.61455588761029,0.457418570895243,1.14040820024917,1.76372393947909,3.38550672485457,1.08725333003468,0.142135681382205,402.081788966433,1.17085515721781,323.041867644943,2.20770608463805,19.8392642823342
673,"DN14",2014,"thick","33",33050,"RIL_019","null",7.44582156721148,99.2463426589546,14.1622642831076,0.0241945917893024,330.379324627068,1.62683662588501,17.8500993753176,11.1717171555972,-12.3993326629369,38.3140014406431,1.55884361397572,0.443959569235948,1.02544081475143,1.67695287743753,3.35883866891515,1.15070386304074,0.140778120141994,339.49654739239,1.53035415046568,249.0942891616,2.28990223034573,16.4655714008666
674,"DN14",2014,"thick","33",33051,"RIL_006","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5565232785227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,"DN14",2014,"thick","33",33052,"RIL_168","null",15.2301043628302,168.389231573724,16.7647624180754,0.0533421507214105,298.567029833974,1.64114072775661,18.1886482619231,11.3904136380571,-12.1644865349212,38.2464164265275,2.09554629388551,0.710515616404155,1.24240158029431,1.64089857445311,4.19311295953903,1.01225740313479,0.163203459393519,365.941590414397,1.62085116969694,242.264696596221,2.69967770590549,19.705228665119
676,"DN14",2014,"thick","33",33053,"RIL_139","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5227307714649,1.74579808138983,0.546758841822304,0.975843085049168,1.30213548388628,3.14098060548038,0.818170837873203,0.163902039610931,247.887720503976,1.51118712859698,199.591244997277,3.1798559477484,23.6164664202653
677,"DN14",2014,"thick","33",33054,"RIL_008","null",7.51686018073749,103.469095577193,13.3766950568449,0.0223190770711047,358.213327988399,1.48344160031734,17.501667945752,12.1804611935022,-12.2949689110478,38.4425883021379,2.16085205948533,0.628243613095226,1.5479723516193,1.88825471351868,4.05331638560242,0.882096026619493,0.151129908356605,495.867884786349,1.42818589170076,365.752604049193,2.01396365485058,20.4195931346616
678,"DN14",2014,"thick","33",33055,"RIL_014","null",11.2461891077469,141.955996904898,17.0164247744693,0.0340661628725313,356.883023630762,1.56112244711255,17.0286851764966,10.8359934723381,-12.3009679507477,38.7401376989218,2.2604755397385,0.753335428951394,1.59915949544386,3.02083542261199,5.15402732624293,1.2980794835633,0.146380597318315,399.535510695678,1.55163009023731,276.985479289732,2.09491467335343,23.9286876053311
679,"DN14",2014,"thick","33",33056,"RIL_037","null",8.98650115637921,126.535976555366,14.9204574340193,0.0320410261035662,302.063658519027,1.65815277526755,17.9885926314124,11.0067246909184,-12.3103934074797,36.078651044708,1.26014098736928,0.357468647844007,0.877297104412034,1.57303794843374,2.87671550370388,1.33083729849328,0.137229371443737,362.719878333694,1.32017904698214,264.028875344489,1.94189816428585,19.1087495554562
680,"DN14",2014,"thick","33",33057,"RIL_024","null",13.5082443865753,142.548238831714,18.2639115721095,0.0450582207990766,324.684721024567,1.74682501038825,18.8998719348234,11.0076564707643,-12.0985662747516,38.3445023643327,1.9997569248165,0.710200423808938,1.28779538524383,2.49285178807363,4.29009413498166,1.39053769762401,0.15060499132468,383.716555933067,1.45342333492297,283.498137582579,2.53752802493811,20.5703219650245
681,"DN14",2014,"thick","33",33058,"RIL_043","null",16.2752889539739,175.460026293204,19.7171085646026,0.0553479959480806,303.947697111202,1.9127624062112,19.4492822730641,10.5082523673706,-12.1403596040549,39.3962383398687,2.40540756030295,0.835008969654761,1.60270100729243,3.79465120520109,6.09884200577522,1.61144059571053,0.135306546869471,500.602555215917,0.43109681231533,322.165175159096,1.91070500467466,21.914545673638
682,"DN14",2014,"thick","33",33059,"RIL_004","null",12.2491452748984,157.310492073942,16.7829666426436,0.0390348622639792,331.946145908071,1.68853197633337,19.0909317814501,11.4509557458099,-12.2877136382369,38.706345191864,1.59053273740241,0.507583062930502,1.0545803199148,1.77510860896185,3.37957520180625,1.08196504483069,0.160148871826291,343.715529465175,1.23508899933997,294.851533980496,2.5071358016003,22.069644137181
