"year","experiment","population","water","plants_per_m2","sowing_doy","transplanting_doy","genotype","treatment","plot","subplot_ID","date","DOY","trait","panicle_emerge_date","emerge_DOY","emerge_DAS","emerge_DAT"
2013,"density","JGI","rain_fed",400,123,134,"RIL_095","high_density",31,31001,"06/12/2013",163,"panicle_emergence","06/12/2013",163,40,29
2013,"density","JGI","rain_fed",400,123,134,"RIL_076","high_density",31,31002,"06/08/2013",159,"panicle_emergence","06/08/2013",159,36,25
2013,"density","JGI","rain_fed",400,123,134,"RIL_212","high_density",31,31003,"06/21/2013",172,"panicle_emergence","06/21/2013",172,49,38
2013,"density","JGI","rain_fed",400,123,134,"RIL_074","high_density",31,31004,"06/14/2013",165,"panicle_emergence","06/14/2013",165,42,31
2013,"density","JGI","rain_fed",400,123,134,"RIL_126","high_density",31,31005,"05/31/2013",151,"panicle_emergence","05/30/2013",150,27,16
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31006,"06/03/2013",154,"panicle_emergence","06/02/2013",153,30,19
2013,"density","JGI","rain_fed",400,123,134,"RIL_090","high_density",31,31007,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31008,"06/03/2013",154,"panicle_emergence","06/02/2013",153,30,19
2013,"density","JGI","rain_fed",400,123,134,"RIL_196","high_density",31,31009,"06/09/2013",160,"panicle_emergence","06/09/2013",160,37,26
2013,"density","JGI","rain_fed",400,123,134,"RIL_146","high_density",31,31010,"06/25/2013",176,"panicle_emergence","06/24/2013",175,52,41
2013,"density","JGI","rain_fed",400,123,134,"RIL_094","high_density",31,31011,"06/21/2013",172,"panicle_emergence","06/22/2013",173,50,39
2013,"density","JGI","rain_fed",400,123,134,"RIL_216","high_density",31,31012,"06/11/2013",162,"panicle_emergence","06/11/2013",162,39,28
2013,"density","JGI","rain_fed",400,123,134,"RIL_010","high_density",31,31013,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"RIL_063","high_density",31,31014,"07/01/2013",182,"panicle_emergence","07/01/2013",182,59,48
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31015,"06/05/2013",156,"panicle_emergence","06/05/2013",156,33,22
2013,"density","JGI","rain_fed",400,123,134,"RIL_078","high_density",31,31016,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"RIL_200","high_density",31,31017,"06/22/2013",173,"panicle_emergence","06/21/2013",172,49,38
2013,"density","JGI","rain_fed",400,123,134,"RIL_036","high_density",31,31018,"06/11/2013",162,"panicle_emergence","06/11/2013",162,39,28
2013,"density","JGI","rain_fed",400,123,134,"RIL_070","high_density",31,31019,"06/15/2013",166,"panicle_emergence","06/14/2013",165,42,31
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31020,"06/03/2013",154,"panicle_emergence","06/03/2013",154,31,20
2013,"density","JGI","rain_fed",400,123,134,"RIL_062","high_density",31,31021,"06/17/2013",168,"panicle_emergence","06/17/2013",168,45,34
2013,"density","JGI","rain_fed",400,123,134,"RIL_015","high_density",31,31022,"05/31/2013",151,"panicle_emergence","05/30/2013",150,27,16
2013,"density","JGI","rain_fed",400,123,134,"RIL_054","high_density",31,31023,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",31,31024,"06/22/2013",173,"panicle_emergence","06/21/2013",172,49,38
2013,"density","JGI","rain_fed",400,123,134,"RIL_047","high_density",31,31025,"06/06/2013",157,"panicle_emergence","06/06/2013",157,34,23
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",31,31026,"06/22/2013",173,"panicle_emergence","06/21/2013",172,49,38
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",31,31027,"06/21/2013",172,"panicle_emergence","06/22/2013",173,50,39
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31028,"06/03/2013",154,"panicle_emergence","06/02/2013",153,30,19
2013,"density","JGI","rain_fed",400,123,134,"RIL_164","high_density",31,31029,"06/07/2013",158,"panicle_emergence","06/07/2013",158,35,24
2013,"density","JGI","rain_fed",400,123,134,"RIL_038","high_density",31,31030,"06/08/2013",159,"panicle_emergence","06/08/2013",159,36,25
2013,"density","JGI","rain_fed",400,123,134,"RIL_018","high_density",31,31031,"06/11/2013",162,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"RIL_209","high_density",31,31032,"06/11/2013",162,"panicle_emergence","06/11/2013",162,39,28
2013,"density","JGI","rain_fed",400,123,134,"RIL_157","high_density",31,31033,"06/09/2013",160,"panicle_emergence","06/09/2013",160,37,26
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31034,"06/03/2013",154,"panicle_emergence","06/02/2013",153,30,19
2013,"density","JGI","rain_fed",400,123,134,"RIL_136","high_density",31,31035,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"RIL_093","high_density",31,31036,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"RIL_153","high_density",31,31037,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",400,123,134,"RIL_201","high_density",31,31038,"06/25/2013",176,"panicle_emergence","06/23/2013",174,51,40
2013,"density","JGI","rain_fed",400,123,134,"RIL_115","high_density",31,31039,"06/06/2013",157,"panicle_emergence","06/06/2013",157,34,23
2013,"density","JGI","rain_fed",400,123,134,"RIL_033","high_density",31,31040,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",400,123,134,"RIL_206","high_density",31,31041,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",31,31042,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",31,31043,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",400,123,134,"RIL_060","high_density",31,31044,"06/22/2013",173,"panicle_emergence","06/21/2013",172,49,38
2013,"density","JGI","rain_fed",400,123,134,"RIL_016","high_density",31,31045,"06/09/2013",160,"panicle_emergence","06/09/2013",160,37,26
2013,"density","JGI","rain_fed",400,123,134,"RIL_170","high_density",31,31046,"07/08/2013",189,"panicle_emergence","07/08/2013",189,66,55
2013,"density","JGI","rain_fed",400,123,134,"RIL_031","high_density",31,31047,"06/07/2013",158,"panicle_emergence","06/07/2013",158,35,24
2013,"density","JGI","rain_fed",400,123,134,"RIL_105","high_density",31,31048,"06/08/2013",159,"panicle_emergence","06/08/2013",159,36,25
2013,"density","JGI","rain_fed",400,123,134,"RIL_163","high_density",31,31049,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"RIL_127","high_density",31,31050,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",400,123,134,"RIL_159","high_density",31,31051,"06/20/2013",171,"panicle_emergence","06/20/2013",171,48,37
2013,"density","JGI","rain_fed",400,123,134,"RIL_100","high_density",31,31052,"06/22/2013",173,"panicle_emergence","06/22/2013",173,50,39
2013,"density","JGI","rain_fed",400,123,134,"RIL_109","high_density",31,31053,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",400,123,134,"RIL_082","high_density",31,31054,"06/11/2013",162,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"RIL_179","high_density",31,31055,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"RIL_116","high_density",31,31056,"06/12/2013",163,"panicle_emergence","06/12/2013",163,40,29
2013,"density","JGI","rain_fed",400,123,134,"RIL_125","high_density",31,31057,"06/14/2013",165,"panicle_emergence","06/14/2013",165,42,31
2013,"density","JGI","rain_fed",400,123,134,"RIL_203","high_density",31,31058,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",400,123,134,"RIL_175","high_density",31,31059,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"RIL_156","high_density",31,31060,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",400,123,134,"RIL_142","high_density",31,31061,"06/07/2013",158,"panicle_emergence","06/07/2013",158,35,24
2013,"density","JGI","rain_fed",400,123,134,"RIL_087","high_density",31,31062,"05/31/2013",151,"panicle_emergence","05/30/2013",150,27,16
2013,"density","JGI","rain_fed",400,123,134,"RIL_128","high_density",31,31063,"06/17/2013",168,"panicle_emergence","06/16/2013",167,44,33
2013,"density","JGI","rain_fed",400,123,134,"RIL_208","high_density",31,31064,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"RIL_185","high_density",31,31065,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"RIL_067","high_density",31,31066,"06/08/2013",159,"panicle_emergence","06/08/2013",159,36,25
2013,"density","JGI","rain_fed",400,123,134,"RIL_150","high_density",31,31067,"06/11/2013",162,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",31,31068,"06/21/2013",172,"panicle_emergence","06/22/2013",173,50,39
2013,"density","JGI","rain_fed",400,123,134,"RIL_058","high_density",31,31069,"06/18/2013",169,"panicle_emergence","06/17/2013",168,45,34
2013,"density","JGI","rain_fed",400,123,134,"RIL_171","high_density",31,31070,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",400,123,134,"RIL_190","high_density",31,31071,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"RIL_135","high_density",31,31072,"06/11/2013",162,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"RIL_137","high_density",31,31073,"06/17/2013",168,"panicle_emergence","06/17/2013",168,45,34
2013,"density","JGI","rain_fed",400,123,134,"RIL_183","high_density",31,31074,"06/20/2013",171,"panicle_emergence","06/20/2013",171,48,37
2013,"density","JGI","rain_fed",400,123,134,"RIL_117","high_density",31,31075,"06/12/2013",163,"panicle_emergence","06/12/2013",163,40,29
2013,"density","JGI","rain_fed",400,123,134,"RIL_149","high_density",31,31076,"06/08/2013",159,"panicle_emergence","06/08/2013",159,36,25
2013,"density","JGI","rain_fed",400,123,134,"RIL_019","high_density",31,31077,"06/06/2013",157,"panicle_emergence","06/06/2013",157,34,23
2013,"density","JGI","rain_fed",400,123,134,"RIL_084","high_density",31,31078,"06/11/2013",162,"panicle_emergence","06/11/2013",162,39,28
2013,"density","JGI","rain_fed",400,123,134,"RIL_218","high_density",31,31079,"06/17/2013",168,"panicle_emergence","06/17/2013",168,45,34
2013,"density","JGI","rain_fed",400,123,134,"RIL_037","high_density",31,31080,"06/06/2013",157,"panicle_emergence","06/06/2013",157,34,23
2013,"density","JGI","rain_fed",400,123,134,"RIL_059","high_density",31,31081,"06/15/2013",166,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",400,123,134,"RIL_066","high_density",31,31082,"06/15/2013",166,"panicle_emergence","06/16/2013",167,44,33
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",31,31083,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"RIL_075","high_density",31,31084,"06/04/2013",155,"panicle_emergence","06/04/2013",155,32,21
2013,"density","JGI","rain_fed",400,123,134,"RIL_119","high_density",31,31086,"06/17/2013",168,"panicle_emergence","06/16/2013",167,44,33
2013,"density","JGI","rain_fed",400,123,134,"RIL_099","high_density",31,31087,"06/12/2013",163,"panicle_emergence","06/12/2013",163,40,29
2013,"density","JGI","rain_fed",400,123,134,"RIL_110","high_density",31,31088,"06/06/2013",157,"panicle_emergence","06/06/2013",157,34,23
2013,"density","JGI","rain_fed",400,123,134,"RIL_061","high_density",31,31089,"06/28/2013",179,"panicle_emergence","06/28/2013",179,56,45
2013,"density","JGI","rain_fed",400,123,134,"RIL_199","high_density",31,31090,"06/12/2013",163,"panicle_emergence","06/12/2013",163,40,29
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",31,31091,"06/25/2013",176,"panicle_emergence","06/23/2013",174,51,40
2013,"density","JGI","rain_fed",400,123,134,"RIL_188","high_density",31,31092,"06/08/2013",159,"panicle_emergence","06/08/2013",159,36,25
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",31,31093,"06/20/2013",171,"panicle_emergence","06/20/2013",171,48,37
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31094,"06/03/2013",154,"panicle_emergence","05/30/2013",150,27,16
2013,"density","JGI","rain_fed",400,123,134,"RIL_189","high_density",31,31095,"06/09/2013",160,"panicle_emergence","06/09/2013",160,37,26
2013,"density","JGI","rain_fed",400,123,134,"RIL_017","high_density",31,31096,"06/11/2013",162,"panicle_emergence","06/12/2013",163,40,29
2013,"density","JGI","rain_fed",400,123,134,"RIL_143","high_density",31,31098,"06/08/2013",159,"panicle_emergence","06/08/2013",159,36,25
2013,"density","JGI","rain_fed",400,123,134,"RIL_123","high_density",31,31099,"06/11/2013",162,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"RIL_098","high_density",31,31100,"06/11/2013",162,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"RIL_051","high_density",31,31101,"06/08/2013",159,"panicle_emergence","06/08/2013",159,36,25
2013,"density","JGI","rain_fed",400,123,134,"RIL_055","high_density",31,31102,"06/06/2013",157,"panicle_emergence","06/06/2013",157,34,23
2013,"density","JGI","rain_fed",400,123,134,"RIL_219","high_density",31,31103,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"RIL_148","high_density",31,31104,"06/11/2013",162,"panicle_emergence","06/11/2013",162,39,28
2013,"density","JGI","rain_fed",400,123,134,"RIL_215","high_density",31,31105,"06/29/2013",180,"panicle_emergence","06/29/2013",180,57,46
2013,"density","JGI","rain_fed",400,123,134,"RIL_069","high_density",31,31106,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"RIL_022","high_density",31,31107,"06/17/2013",168,"panicle_emergence","06/16/2013",167,44,33
2013,"density","JGI","rain_fed",400,123,134,"RIL_168","high_density",31,31108,"06/12/2013",163,"panicle_emergence","06/12/2013",163,40,29
2013,"density","JGI","rain_fed",400,123,134,"RIL_182","high_density",31,31109,"06/18/2013",169,"panicle_emergence","06/18/2013",169,46,35
2013,"density","JGI","rain_fed",400,123,134,"RIL_204","high_density",31,31110,"06/11/2013",162,"panicle_emergence","06/11/2013",162,39,28
2013,"density","JGI","rain_fed",400,123,134,"RIL_089","high_density",31,31111,"06/17/2013",168,"panicle_emergence","06/17/2013",168,45,34
2013,"density","JGI","rain_fed",400,123,134,"RIL_176","high_density",31,31112,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",400,123,134,"RIL_091","high_density",31,31113,"06/06/2013",157,"panicle_emergence","06/06/2013",157,34,23
2013,"density","JGI","rain_fed",400,123,134,"RIL_140","high_density",31,31114,"06/12/2013",163,"panicle_emergence","06/12/2013",163,40,29
2013,"density","JGI","rain_fed",400,123,134,"RIL_002","high_density",31,31115,"06/07/2013",158,"panicle_emergence","06/07/2013",158,35,24
2013,"density","JGI","rain_fed",400,123,134,"RIL_211","high_density",31,31116,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",400,123,134,"RIL_102","high_density",31,31117,"06/07/2013",158,"panicle_emergence","06/07/2013",158,35,24
2013,"density","JGI","rain_fed",400,123,134,"RIL_030","high_density",31,31118,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",400,123,134,"RIL_071","high_density",31,31119,"06/25/2013",176,"panicle_emergence","06/23/2013",174,51,40
2013,"density","JGI","rain_fed",400,123,134,"RIL_192","high_density",31,31120,"06/08/2013",159,"panicle_emergence","06/08/2013",159,36,25
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31121,"06/03/2013",154,"panicle_emergence","06/03/2013",154,31,20
2013,"density","JGI","rain_fed",400,123,134,"RIL_129","high_density",31,31122,"06/20/2013",171,"panicle_emergence","06/20/2013",171,48,37
2013,"density","JGI","rain_fed",400,123,134,"RIL_081","high_density",31,31123,"06/17/2013",168,"panicle_emergence","06/16/2013",167,44,33
2013,"density","JGI","rain_fed",400,123,134,"RIL_152","high_density",31,31124,"06/06/2013",157,"panicle_emergence","06/06/2013",157,34,23
2013,"density","JGI","rain_fed",400,123,134,"RIL_194","high_density",31,31125,"06/11/2013",162,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"RIL_048","high_density",31,31126,"06/11/2013",162,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"RIL_011","high_density",31,31127,"06/11/2013",162,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"RIL_104","high_density",31,31128,"06/27/2013",178,"panicle_emergence","06/27/2013",178,55,44
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31129,"06/03/2013",154,"panicle_emergence","06/03/2013",154,31,20
2013,"density","JGI","rain_fed",400,123,134,"RIL_034","high_density",31,31130,"06/08/2013",159,"panicle_emergence","06/08/2013",159,36,25
2013,"density","JGI","rain_fed",400,123,134,"RIL_001","high_density",31,31131,"06/09/2013",160,"panicle_emergence","06/08/2013",159,36,25
2013,"density","JGI","rain_fed",400,123,134,"RIL_053","high_density",31,31132,"06/11/2013",162,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",31,31133,"06/20/2013",171,"panicle_emergence","06/20/2013",171,48,37
2013,"density","JGI","rain_fed",400,123,134,"RIL_167","high_density",31,31134,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"RIL_013","high_density",31,31135,"06/09/2013",160,"panicle_emergence","06/08/2013",159,36,25
2013,"density","JGI","rain_fed",400,123,134,"RIL_086","high_density",31,31136,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",400,123,134,"RIL_101","high_density",31,31137,"06/18/2013",169,"panicle_emergence","06/18/2013",169,46,35
2013,"density","JGI","rain_fed",400,123,134,"RIL_056","high_density",31,31138,"06/09/2013",160,"panicle_emergence","06/09/2013",160,37,26
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",31,31139,"06/03/2013",154,"panicle_emergence","06/02/2013",153,30,19
2013,"density","JGI","rain_fed",400,123,134,"RIL_057","high_density",31,31140,"06/18/2013",169,"panicle_emergence","06/16/2013",167,44,33
2013,"density","JGI","rain_fed",400,123,134,"RIL_121","high_density",31,31141,"06/08/2013",159,"panicle_emergence","06/08/2013",159,36,25
2013,"density","JGI","rain_fed",400,123,134,"RIL_118","high_density",31,31142,"06/27/2013",178,"panicle_emergence","06/27/2013",178,55,44
2013,"density","JGI","rain_fed",400,123,134,"RIL_113","high_density",31,31143,"06/05/2013",156,"panicle_emergence","06/05/2013",156,33,22
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",31,31144,"06/20/2013",171,"panicle_emergence","06/20/2013",171,48,37
2013,"density","JGI","rain_fed",400,123,134,"RIL_174","high_density",31,31145,"06/12/2013",163,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",400,123,134,"RIL_064","high_density",31,31146,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",400,123,134,"RIL_161","high_density",31,31147,"06/17/2013",168,"panicle_emergence","06/16/2013",167,44,33
2013,"density","JGI","rain_fed",400,123,134,"RIL_207","high_density",31,31148,"06/12/2013",163,"panicle_emergence","06/12/2013",163,40,29
2013,"density","JGI","rain_fed",400,123,134,"RIL_139","high_density",31,31149,"06/14/2013",165,"panicle_emergence","06/14/2013",165,42,31
2013,"density","JGI","rain_fed",400,123,134,"RIL_040","high_density",31,31150,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",31,31151,"06/25/2013",176,"panicle_emergence","06/24/2013",175,52,41
2013,"density","JGI","rain_fed",400,123,134,"RIL_041","high_density",31,31152,"06/07/2013",158,"panicle_emergence","06/07/2013",158,35,24
2013,"density","JGI","rain_fed",400,123,134,"RIL_120","high_density",31,31153,"06/07/2013",158,"panicle_emergence","06/07/2013",158,35,24
2013,"density","JGI","rain_fed",400,123,134,"RIL_217","high_density",31,31154,"06/07/2013",158,"panicle_emergence","06/07/2013",158,35,24
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",31,31155,"06/04/2013",155,"panicle_emergence","06/04/2013",155,32,21
2013,"density","JGI","rain_fed",400,123,134,"RIL_072","high_density",31,31156,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",400,123,134,"RIL_181","high_density",31,31157,"06/28/2013",179,"panicle_emergence","06/28/2013",179,56,45
2013,"density","JGI","rain_fed",400,123,134,"RIL_014","high_density",31,31158,"06/11/2013",162,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"RIL_112","high_density",31,31159,"06/07/2013",158,"panicle_emergence","06/07/2013",158,35,24
2013,"density","JGI","rain_fed",400,123,134,"RIL_154","high_density",31,31160,"06/11/2013",162,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"RIL_222","high_density",31,31161,"06/12/2013",163,"panicle_emergence","06/12/2013",163,40,29
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31162,"06/03/2013",154,"panicle_emergence","06/03/2013",154,31,20
2013,"density","JGI","rain_fed",400,123,134,"RIL_169","high_density",31,31163,"06/17/2013",168,"panicle_emergence","06/17/2013",168,45,34
2013,"density","JGI","rain_fed",400,123,134,"RIL_052","high_density",31,31164,"06/11/2013",162,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"RIL_103","high_density",31,31165,"06/11/2013",162,"panicle_emergence","06/11/2013",162,39,28
2013,"density","JGI","rain_fed",400,123,134,"RIL_024","high_density",31,31166,"06/11/2013",162,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"RIL_092","high_density",31,31167,"06/11/2013",162,"panicle_emergence","06/11/2013",162,39,28
2013,"density","JGI","rain_fed",400,123,134,"RIL_187","high_density",31,31168,"06/17/2013",168,"panicle_emergence","06/16/2013",167,44,33
2013,"density","JGI","rain_fed",400,123,134,"RIL_220","high_density",31,31169,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"RIL_193","high_density",31,31170,"06/12/2013",163,"panicle_emergence","06/12/2013",163,40,29
2013,"density","JGI","rain_fed",400,123,134,"RIL_172","high_density",31,31171,"06/08/2013",159,"panicle_emergence","06/08/2013",159,36,25
2013,"density","JGI","rain_fed",400,123,134,"RIL_004","high_density",31,31172,"06/11/2013",162,"panicle_emergence","06/11/2013",162,39,28
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",31,31173,"06/20/2013",171,"panicle_emergence","06/20/2013",171,48,37
2013,"density","JGI","rain_fed",400,123,134,"RIL_195","high_density",31,31174,"06/20/2013",171,"panicle_emergence","06/20/2013",171,48,37
2013,"density","JGI","rain_fed",400,123,134,"RIL_008","high_density",31,31175,"06/12/2013",163,"panicle_emergence","06/12/2013",163,40,29
2013,"density","JGI","rain_fed",400,123,134,"RIL_043","high_density",31,31176,"06/15/2013",166,"panicle_emergence","06/14/2013",165,42,31
2013,"density","JGI","rain_fed",400,123,134,"RIL_049","high_density",31,31177,"06/07/2013",158,"panicle_emergence","06/07/2013",158,35,24
2013,"density","JGI","rain_fed",400,123,134,"RIL_205","high_density",31,31178,"06/07/2013",158,"panicle_emergence","06/07/2013",158,35,24
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31179,"06/03/2013",154,"panicle_emergence","06/03/2013",154,31,20
2013,"density","JGI","rain_fed",400,123,134,"RIL_020","high_density",31,31180,"06/17/2013",168,"panicle_emergence","06/16/2013",167,44,33
2013,"density","JGI","rain_fed",400,123,134,"RIL_027","high_density",31,31181,"06/11/2013",162,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,"06/12/2013",163,"panicle_emergence","06/12/2013",163,40,29
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,"06/06/2013",157,"panicle_emergence","06/06/2013",157,34,23
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,"06/03/2013",154,"panicle_emergence","06/02/2013",153,30,19
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,"06/06/2013",157,"panicle_emergence","06/06/2013",157,34,23
2013,"density","JGI","rain_fed",400,123,134,"RIL_210","high_density",31,31187,"06/18/2013",169,"panicle_emergence","06/16/2013",167,44,33
2013,"density","JGI","rain_fed",400,123,134,"RIL_077","high_density",31,31188,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",400,123,134,"RIL_039","high_density",31,31189,"05/31/2013",151,"panicle_emergence","05/30/2013",150,27,16
2013,"density","JGI","rain_fed",400,123,134,"RIL_141","high_density",31,31190,"06/07/2013",158,"panicle_emergence","06/07/2013",158,35,24
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31191,"06/03/2013",154,"panicle_emergence","06/03/2013",154,31,20
2013,"density","JGI","rain_fed",400,123,134,"RIL_213","high_density",31,31192,"06/18/2013",169,"panicle_emergence","06/18/2013",169,46,35
2013,"density","JGI","rain_fed",400,123,134,"RIL_130","high_density",31,31193,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",31,31194,"06/25/2013",176,"panicle_emergence","06/24/2013",175,52,41
2013,"density","JGI","rain_fed",400,123,134,"RIL_025","high_density",31,31195,"06/06/2013",157,"panicle_emergence","06/06/2013",157,34,23
2013,"density","JGI","rain_fed",400,123,134,"RIL_197","high_density",31,31196,"06/19/2013",170,"panicle_emergence","06/19/2013",170,47,36
2013,"density","JGI","rain_fed",400,123,134,"RIL_035","high_density",31,31197,"06/25/2013",176,"panicle_emergence","06/22/2013",173,50,39
2013,"density","JGI","rain_fed",400,123,134,"RIL_144","high_density",31,31198,"06/12/2013",163,"panicle_emergence","06/12/2013",163,40,29
2013,"density","JGI","rain_fed",400,123,134,"RIL_096","high_density",31,31199,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",31,31200,"06/25/2013",176,"panicle_emergence","06/24/2013",175,52,41
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",31,31201,"06/25/2013",176,"panicle_emergence","06/22/2013",173,50,39
2013,"density","JGI","rain_fed",400,123,134,"RIL_114","high_density",31,31202,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
