"year","experiment","population","water","plants_per_m2","sowing_doy","transplanting_doy","genotype","treatment","plot","subplot_ID","number_plants_harvested","trait","data","trait_old"
2014,"density","JGI","rain_fed",400,198,205,"RIL_023","high_density",31,31096,3,"panicle_mass_per_m2",979.36,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_023","high_density",31,31096,3,"stem_mass_per_plant",1.34,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_023","high_density",31,31096,3,"stem_mass_per_m2",536.17,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_023","high_density",33,33174,3,"leaf_mass_per_plant",1.03,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_023","high_density",33,33174,3,"leaf_mass_per_m2",411.00,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_023","high_density",33,33174,3,"panicle_mass_per_plant",3.41,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_023","high_density",33,33174,3,"panicle_mass_per_m2",1364.20,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_023","high_density",33,33174,3,"stem_mass_per_plant",2.03,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_023","high_density",33,33174,3,"stem_mass_per_m2",812.00,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_024","high_density",31,31159,3,"leaf_mass_per_plant",0.72,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_024","high_density",31,31159,3,"leaf_mass_per_m2",287.99,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_024","high_density",31,31159,3,"panicle_mass_per_plant",3.28,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_024","high_density",31,31159,3,"panicle_mass_per_m2",1313.51,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_024","high_density",31,31159,3,"stem_mass_per_plant",1.32,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_024","high_density",31,31159,3,"stem_mass_per_m2",526.47,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_024","high_density",33,33057,3,"leaf_mass_per_plant",0.60,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_024","high_density",33,33057,3,"leaf_mass_per_m2",239.33,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_024","high_density",33,33057,3,"panicle_mass_per_plant",2.25,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_024","high_density",33,33057,3,"panicle_mass_per_m2",899.35,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_024","high_density",33,33057,3,"stem_mass_per_plant",1.05,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_024","high_density",33,33057,3,"stem_mass_per_m2",421.75,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_025","high_density",31,31114,3,"leaf_mass_per_plant",0.37,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_025","high_density",31,31114,3,"leaf_mass_per_m2",147.49,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_025","high_density",31,31114,3,"panicle_mass_per_plant",2.48,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_025","high_density",31,31114,3,"panicle_mass_per_m2",991.05,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_025","high_density",31,31114,3,"stem_mass_per_plant",1.06,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_025","high_density",31,31114,3,"stem_mass_per_m2",424.25,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_025","high_density",33,33144,3,"leaf_mass_per_plant",0.67,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_025","high_density",33,33144,3,"leaf_mass_per_m2",267.36,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_025","high_density",33,33144,3,"panicle_mass_per_plant",3.31,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_025","high_density",33,33144,3,"panicle_mass_per_m2",1323.69,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_025","high_density",33,33144,3,"stem_mass_per_plant",1.54,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_025","high_density",33,33144,3,"stem_mass_per_m2",616.87,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_026","high_density",31,31152,3,"panicle_mass_per_plant",1.56,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_026","high_density",31,31152,3,"panicle_mass_per_m2",622.31,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_026","high_density",31,31152,3,"stem_mass_per_plant",1.65,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_026","high_density",31,31152,3,"stem_mass_per_m2",659.23,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_026","high_density",33,33110,3,"leaf_mass_per_plant",0.57,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_026","high_density",33,33110,3,"leaf_mass_per_m2",228.29,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_026","high_density",33,33110,3,"panicle_mass_per_plant",2.14,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_026","high_density",33,33110,3,"panicle_mass_per_m2",856.47,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_026","high_density",33,33110,3,"stem_mass_per_plant",1.53,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_026","high_density",33,33110,3,"stem_mass_per_m2",611.05,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_027","high_density",31,31002,3,"leaf_mass_per_plant",0.41,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_027","high_density",31,31002,3,"leaf_mass_per_m2",165.65,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_027","high_density",31,31002,3,"panicle_mass_per_plant",1.70,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_027","high_density",31,31002,3,"panicle_mass_per_m2",680.79,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_027","high_density",31,31002,3,"stem_mass_per_plant",0.83,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_027","high_density",31,31002,3,"stem_mass_per_m2",330.83,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_027","high_density",33,33076,3,"leaf_mass_per_plant",0.80,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_027","high_density",33,33076,3,"leaf_mass_per_m2",321.54,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_027","high_density",33,33076,3,"panicle_mass_per_plant",3.39,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_027","high_density",33,33076,3,"panicle_mass_per_m2",1355.55,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_027","high_density",33,33076,3,"stem_mass_per_plant",1.88,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_027","high_density",33,33076,3,"stem_mass_per_m2",750.44,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_029","high_density",31,31083,3,"leaf_mass_per_plant",0.76,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_029","high_density",31,31083,3,"leaf_mass_per_m2",304.85,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_029","high_density",31,31083,3,"panicle_mass_per_plant",2.40,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_029","high_density",31,31083,3,"panicle_mass_per_m2",961.67,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_029","high_density",31,31083,3,"stem_mass_per_plant",2.04,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_029","high_density",31,31083,3,"stem_mass_per_m2",817.07,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_029","high_density",33,33170,3,"leaf_mass_per_plant",0.56,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_029","high_density",33,33170,3,"leaf_mass_per_m2",223.93,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_029","high_density",33,33170,3,"panicle_mass_per_plant",2.11,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_029","high_density",33,33170,3,"panicle_mass_per_m2",844.04,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_029","high_density",33,33170,3,"stem_mass_per_plant",1.48,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_029","high_density",33,33170,3,"stem_mass_per_m2",592.63,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_030","high_density",31,31068,3,"leaf_mass_per_plant",0.50,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_030","high_density",31,31068,3,"leaf_mass_per_m2",199.93,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_030","high_density",31,31068,3,"panicle_mass_per_plant",1.04,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_030","high_density",31,31068,3,"panicle_mass_per_m2",416.83,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_030","high_density",31,31068,3,"stem_mass_per_plant",0.87,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_030","high_density",31,31068,3,"stem_mass_per_m2",347.75,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_030","high_density",33,33162,3,"leaf_mass_per_plant",0.89,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_030","high_density",33,33162,3,"leaf_mass_per_m2",355.28,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_030","high_density",33,33162,3,"panicle_mass_per_plant",1.79,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_030","high_density",33,33162,3,"panicle_mass_per_m2",715.16,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_030","high_density",33,33162,3,"stem_mass_per_plant",1.59,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_030","high_density",33,33162,3,"stem_mass_per_m2",634.44,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_031","high_density",31,31120,3,"panicle_mass_per_plant",2.05,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_031","high_density",31,31120,3,"panicle_mass_per_m2",820.09,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_031","high_density",31,31120,3,"stem_mass_per_plant",0.86,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_031","high_density",31,31120,3,"stem_mass_per_m2",342.03,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_031","high_density",33,33132,3,"leaf_mass_per_plant",0.29,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_031","high_density",33,33132,3,"leaf_mass_per_m2",116.95,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_031","high_density",33,33132,3,"panicle_mass_per_plant",1.36,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_031","high_density",33,33132,3,"panicle_mass_per_m2",542.57,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_031","high_density",33,33132,3,"stem_mass_per_plant",0.84,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_031","high_density",33,33132,3,"stem_mass_per_m2",334.80,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_033","high_density",31,31095,3,"leaf_mass_per_plant",0.31,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_033","high_density",31,31095,3,"leaf_mass_per_m2",124.89,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_033","high_density",31,31095,3,"panicle_mass_per_plant",1.15,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_033","high_density",31,31095,3,"panicle_mass_per_m2",460.21,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_033","high_density",31,31095,3,"stem_mass_per_plant",0.55,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_033","high_density",31,31095,3,"stem_mass_per_m2",218.77,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_033","high_density",33,33094,3,"leaf_mass_per_plant",0.86,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_033","high_density",33,33094,3,"leaf_mass_per_m2",343.90,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_033","high_density",33,33094,3,"panicle_mass_per_plant",3.61,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_033","high_density",33,33094,3,"panicle_mass_per_m2",1443.96,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_033","high_density",33,33094,3,"stem_mass_per_plant",1.42,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_033","high_density",33,33094,3,"stem_mass_per_m2",566.65,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_034","high_density",31,31077,3,"leaf_mass_per_plant",0.33,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_034","high_density",31,31077,3,"leaf_mass_per_m2",130.45,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_034","high_density",31,31077,3,"panicle_mass_per_plant",1.11,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_034","high_density",31,31077,3,"panicle_mass_per_m2",443.25,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_034","high_density",31,31077,3,"stem_mass_per_plant",0.63,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_034","high_density",31,31077,3,"stem_mass_per_m2",253.96,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_035","high_density",31,31124,3,"panicle_mass_per_plant",2.63,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_035","high_density",31,31124,3,"panicle_mass_per_m2",1051.79,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_035","high_density",31,31124,3,"stem_mass_per_plant",1.55,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_035","high_density",31,31124,3,"stem_mass_per_m2",618.76,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_035","high_density",33,33203,3,"leaf_mass_per_plant",0.64,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_035","high_density",33,33203,3,"leaf_mass_per_m2",255.35,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_035","high_density",33,33203,3,"panicle_mass_per_plant",2.16,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_035","high_density",33,33203,3,"panicle_mass_per_m2",865.77,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_035","high_density",33,33203,3,"stem_mass_per_plant",1.31,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_035","high_density",33,33203,3,"stem_mass_per_m2",522.40,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_036","high_density",33,33202,3,"leaf_mass_per_plant",0.88,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_036","high_density",33,33202,3,"leaf_mass_per_m2",351.01,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_036","high_density",33,33202,3,"panicle_mass_per_plant",2.32,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_036","high_density",33,33202,3,"panicle_mass_per_m2",926.04,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_036","high_density",33,33202,3,"stem_mass_per_plant",1.60,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_036","high_density",33,33202,3,"stem_mass_per_m2",638.32,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_037","high_density",31,31161,3,"leaf_mass_per_plant",0.44,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_037","high_density",31,31161,3,"leaf_mass_per_m2",176.65,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_037","high_density",31,31161,3,"panicle_mass_per_plant",3.57,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_037","high_density",31,31161,3,"panicle_mass_per_m2",1428.05,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_037","high_density",31,31161,3,"stem_mass_per_plant",1.44,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_037","high_density",31,31161,3,"stem_mass_per_m2",577.36,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_037","high_density",33,33056,3,"leaf_mass_per_plant",0.20,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_037","high_density",33,33056,3,"leaf_mass_per_m2",78.72,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_037","high_density",33,33056,3,"panicle_mass_per_plant",0.64,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_037","high_density",33,33056,3,"panicle_mass_per_m2",254.27,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_037","high_density",33,33056,3,"stem_mass_per_plant",0.38,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_037","high_density",33,33056,3,"stem_mass_per_m2",151.73,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_038","high_density",31,31085,3,"leaf_mass_per_plant",0.41,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_038","high_density",31,31085,3,"leaf_mass_per_m2",163.63,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_038","high_density",31,31085,3,"panicle_mass_per_plant",2.64,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_038","high_density",31,31085,3,"panicle_mass_per_m2",1056.33,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_038","high_density",31,31085,3,"stem_mass_per_plant",1.22,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_038","high_density",31,31085,3,"stem_mass_per_m2",486.09,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_038","high_density",33,33035,3,"leaf_mass_per_plant",0.44,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_038","high_density",33,33035,3,"leaf_mass_per_m2",176.15,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_038","high_density",33,33035,3,"panicle_mass_per_plant",1.17,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_038","high_density",33,33035,3,"panicle_mass_per_m2",468.71,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_038","high_density",33,33035,3,"stem_mass_per_plant",1.02,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_038","high_density",33,33035,3,"stem_mass_per_m2",406.51,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_039","high_density",31,31010,3,"panicle_mass_per_plant",0.75,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_039","high_density",31,31010,3,"panicle_mass_per_m2",298.47,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_039","high_density",31,31010,3,"stem_mass_per_plant",1.28,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_039","high_density",31,31010,3,"stem_mass_per_m2",510.37,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_039","high_density",33,33105,3,"leaf_mass_per_plant",0.30,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_039","high_density",33,33105,3,"leaf_mass_per_m2",121.66,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_039","high_density",33,33105,3,"panicle_mass_per_plant",0.12,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_039","high_density",33,33105,3,"panicle_mass_per_m2",48.57,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_039","high_density",33,33105,3,"stem_mass_per_plant",0.71,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_039","high_density",33,33105,3,"stem_mass_per_m2",285.77,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_040","high_density",31,31018,3,"panicle_mass_per_plant",1.63,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_040","high_density",31,31018,3,"panicle_mass_per_m2",652.79,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_040","high_density",31,31018,3,"stem_mass_per_plant",1.76,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_040","high_density",31,31018,3,"stem_mass_per_m2",703.08,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_040","high_density",33,33182,3,"leaf_mass_per_plant",0.72,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_040","high_density",33,33182,3,"leaf_mass_per_m2",287.09,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_040","high_density",33,33182,3,"panicle_mass_per_plant",1.02,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_040","high_density",33,33182,3,"panicle_mass_per_m2",407.75,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_040","high_density",33,33182,3,"stem_mass_per_plant",1.49,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_040","high_density",33,33182,3,"stem_mass_per_m2",595.47,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_041","high_density",31,31173,3,"leaf_mass_per_plant",0.40,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_041","high_density",31,31173,3,"leaf_mass_per_m2",161.44,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_041","high_density",31,31173,3,"panicle_mass_per_plant",2.35,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_041","high_density",31,31173,3,"panicle_mass_per_m2",938.36,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_041","high_density",31,31173,3,"stem_mass_per_plant",1.56,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_041","high_density",31,31173,3,"stem_mass_per_m2",623.32,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_041","high_density",33,33127,3,"leaf_mass_per_plant",0.32,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_041","high_density",33,33127,3,"leaf_mass_per_m2",129.40,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_041","high_density",33,33127,3,"panicle_mass_per_plant",1.59,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_041","high_density",33,33127,3,"panicle_mass_per_m2",636.04,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_041","high_density",33,33127,3,"stem_mass_per_plant",0.61,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_041","high_density",33,33127,3,"stem_mass_per_m2",243.23,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_043","high_density",31,31092,3,"leaf_mass_per_plant",0.89,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_043","high_density",31,31092,3,"leaf_mass_per_m2",354.35,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_043","high_density",31,31092,3,"panicle_mass_per_plant",4.68,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_043","high_density",31,31092,3,"panicle_mass_per_m2",1871.23,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_043","high_density",31,31092,3,"stem_mass_per_plant",1.67,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_043","high_density",31,31092,3,"stem_mass_per_m2",668.32,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_043","high_density",33,33058,3,"leaf_mass_per_plant",1.04,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_043","high_density",33,33058,3,"leaf_mass_per_m2",417.88,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_043","high_density",33,33058,3,"panicle_mass_per_plant",5.27,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_043","high_density",33,33058,3,"panicle_mass_per_m2",2107.04,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_043","high_density",33,33058,3,"stem_mass_per_plant",2.09,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_043","high_density",33,33058,3,"stem_mass_per_m2",834.65,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_044","high_density",31,31040,3,"leaf_mass_per_plant",0.42,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_044","high_density",31,31040,3,"leaf_mass_per_m2",168.32,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_044","high_density",31,31040,3,"panicle_mass_per_plant",1.57,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_044","high_density",31,31040,3,"panicle_mass_per_m2",627.59,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_044","high_density",31,31040,3,"stem_mass_per_plant",0.99,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_044","high_density",31,31040,3,"stem_mass_per_m2",396.73,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_044","high_density",33,33074,3,"leaf_mass_per_plant",0.30,"leaf_mass_per_plant"
