"year","experiment","population","water","plants_per_m2","sowing_doy","transplanting_doy","genotype","treatment","plot","subplot_ID","DOY","DAS","trait","measurement_number","flag","data"
2013,"Density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,182,59,"Height2",7,0,38
2013,"Density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,190,67,"Height2",8,2,30
2013,"Density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,142,19,"Height1",1,0,6
2013,"Density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,148,25,"Height1",2,0,9
2013,"Density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,154,31,"Height1",3,0,15
2013,"Density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,161,38,"Height1",4,1,34
2013,"Density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,168,45,"Height1",5,1,44
2013,"Density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,175,52,"Height1",6,0,34
2013,"Density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,182,59,"Height1",7,1,44
2013,"Density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,190,67,"Height1",8,2,30
2013,"Density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,142,19,"Height2",1,0,6
2013,"Density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,148,25,"Height2",2,0,9
2013,"Density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,154,31,"Height2",3,0,12
2013,"Density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,161,38,"Height2",4,0,29
2013,"Density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,168,45,"Height2",5,0,36
2013,"Density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,175,52,"Height2",6,0,39
2013,"Density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,182,59,"Height2",7,0,40
2013,"Density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,190,67,"Height2",8,0,37
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,142,19,"Height1",1,1,6
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,148,25,"Height1",2,0,3
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,154,31,"Height1",3,0,11
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,161,38,"Height1",4,1,17
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,168,45,"Height1",5,0,20
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,175,52,"Height1",6,0,19
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,182,59,"Height1",7,2,29
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,190,67,"Height1",8,2,14
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,142,19,"Height2",1,1,5
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,148,25,"Height2",2,1,8
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,154,31,"Height2",3,0,8
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,161,38,"Height2",4,1,19
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,168,45,"Height2",5,0,18
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,175,52,"Height2",6,2,30
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,182,59,"Height2",7,0,23
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,190,67,"Height2",8,0,23
2013,"Density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,142,19,"Height1",1,0,6
2013,"Density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,148,25,"Height1",2,0,9
2013,"Density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,154,31,"Height1",3,1,19
2013,"Density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,161,38,"Height1",4,1,26
2013,"Density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,168,45,"Height1",5,1,35
2013,"Density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,175,52,"Height1",6,0,28
2013,"Density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,182,59,"Height1",7,0,35
2013,"Density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,190,67,"Height1",8,0,30
2013,"Density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,142,19,"Height2",1,0,7
2013,"Density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,148,25,"Height2",2,0,9
2013,"Density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,154,31,"Height2",3,0,15
2013,"Density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,161,38,"Height2",4,0,25
2013,"Density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,168,45,"Height2",5,1,35
2013,"Density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,175,52,"Height2",6,1,36
2013,"Density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,182,59,"Height2",7,0,35
2013,"Density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,190,67,"Height2",8,0,36
2013,"Density","JGI","rain_fed",400,123,134,"RIL_184","high_density",31,31186,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_184","high_density",31,31186,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_184","high_density",31,31186,142,19,"Height1",1,0,3
2013,"Density","JGI","rain_fed",400,123,134,"RIL_184","high_density",31,31186,148,25,"Height1",2,0,5
2013,"Density","JGI","rain_fed",400,123,134,"RIL_184","high_density",31,31186,154,31,"Height1",3,1,13
2013,"Density","JGI","rain_fed",400,123,134,"RIL_184","high_density",31,31186,161,38,"Height1",4,0,18
2013,"Density","JGI","rain_fed",400,123,134,"RIL_184","high_density",31,31186,168,45,"Height1",5,0,31
2013,"Density","JGI","rain_fed",400,123,134,"RIL_184","high_density",31,31186,175,52,"Height1",6,0,38
2013,"Density","JGI","rain_fed",400,123,134,"RIL_184","high_density",31,31186,182,59,"Height1",7,1,43
2013,"Density","JGI","rain_fed",400,123,134,"RIL_184","high_density",31,31186,190,67,"Height1",8,2,25
2013,"Density","JGI","rain_fed",400,123,134,"RIL_184","high_density",31,31186,142,19,"Height2",1,0,5
2013,"Density","JGI","rain_fed",400,123,134,"RIL_184","high_density",31,31186,148,25,"Height2",2,0,6
2013,"Density","JGI","rain_fed",400,123,134,"RIL_184","high_density",31,31186,154,31,"Height2",3,0,8
2013,"Density","JGI","rain_fed",400,123,134,"RIL_184","high_density",31,31186,161,38,"Height2",4,0,17
2013,"Density","JGI","rain_fed",400,123,134,"RIL_184","high_density",31,31186,168,45,"Height2",5,0,29
2013,"Density","JGI","rain_fed",400,123,134,"RIL_184","high_density",31,31186,175,52,"Height2",6,1,41
2013,"Density","JGI","rain_fed",400,123,134,"RIL_184","high_density",31,31186,182,59,"Height2",7,0,36
2013,"Density","JGI","rain_fed",400,123,134,"RIL_184","high_density",31,31186,190,67,"Height2",8,2,30
2013,"Density","JGI","rain_fed",400,123,134,"RIL_210","high_density",31,31187,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_210","high_density",31,31187,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_210","high_density",31,31187,142,19,"Height1",1,0,4
2013,"Density","JGI","rain_fed",400,123,134,"RIL_210","high_density",31,31187,148,25,"Height1",2,0,5
2013,"Density","JGI","rain_fed",400,123,134,"RIL_210","high_density",31,31187,154,31,"Height1",3,0,11
2013,"Density","JGI","rain_fed",400,123,134,"RIL_210","high_density",31,31187,161,38,"Height1",4,0,18
2013,"Density","JGI","rain_fed",400,123,134,"RIL_210","high_density",31,31187,168,45,"Height1",5,0,33
2013,"Density","JGI","rain_fed",400,123,134,"RIL_210","high_density",31,31187,175,52,"Height1",6,0,27
2013,"Density","JGI","rain_fed",400,123,134,"RIL_210","high_density",31,31187,182,59,"Height1",7,0,49
2013,"Density","JGI","rain_fed",400,123,134,"RIL_210","high_density",31,31187,190,67,"Height1",8,0,30
2013,"Density","JGI","rain_fed",400,123,134,"RIL_210","high_density",31,31187,142,19,"Height2",1,0,4
2013,"Density","JGI","rain_fed",400,123,134,"RIL_210","high_density",31,31187,148,25,"Height2",2,0,3
2013,"Density","JGI","rain_fed",400,123,134,"RIL_210","high_density",31,31187,154,31,"Height2",3,0,8
2013,"Density","JGI","rain_fed",400,123,134,"RIL_210","high_density",31,31187,161,38,"Height2",4,0,14
2013,"Density","JGI","rain_fed",400,123,134,"RIL_210","high_density",31,31187,168,45,"Height2",5,0,34
2013,"Density","JGI","rain_fed",400,123,134,"RIL_210","high_density",31,31187,175,52,"Height2",6,0,47
2013,"Density","JGI","rain_fed",400,123,134,"RIL_210","high_density",31,31187,182,59,"Height2",7,0,51
2013,"Density","JGI","rain_fed",400,123,134,"RIL_210","high_density",31,31187,190,67,"Height2",8,1,62
2013,"Density","JGI","rain_fed",400,123,134,"RIL_077","high_density",31,31188,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_077","high_density",31,31188,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_077","high_density",31,31188,142,19,"Height1",1,0,6
2013,"Density","JGI","rain_fed",400,123,134,"RIL_077","high_density",31,31188,148,25,"Height1",2,0,3
2013,"Density","JGI","rain_fed",400,123,134,"RIL_077","high_density",31,31188,154,31,"Height1",3,0,7
2013,"Density","JGI","rain_fed",400,123,134,"RIL_077","high_density",31,31188,161,38,"Height1",4,0,16
2013,"Density","JGI","rain_fed",400,123,134,"RIL_077","high_density",31,31188,168,45,"Height1",5,0,25
2013,"Density","JGI","rain_fed",400,123,134,"RIL_077","high_density",31,31188,175,52,"Height1",6,0,25
2013,"Density","JGI","rain_fed",400,123,134,"RIL_077","high_density",31,31188,182,59,"Height1",7,1,40
2013,"Density","JGI","rain_fed",400,123,134,"RIL_077","high_density",31,31188,190,67,"Height1",8,0,24
2013,"Density","JGI","rain_fed",400,123,134,"RIL_077","high_density",31,31188,142,19,"Height2",1,0,8
2013,"Density","JGI","rain_fed",400,123,134,"RIL_077","high_density",31,31188,148,25,"Height2",2,0,4
2013,"Density","JGI","rain_fed",400,123,134,"RIL_077","high_density",31,31188,154,31,"Height2",3,0,11
2013,"Density","JGI","rain_fed",400,123,134,"RIL_077","high_density",31,31188,161,38,"Height2",4,0,16
2013,"Density","JGI","rain_fed",400,123,134,"RIL_077","high_density",31,31188,168,45,"Height2",5,0,25
2013,"Density","JGI","rain_fed",400,123,134,"RIL_077","high_density",31,31188,175,52,"Height2",6,1,34
2013,"Density","JGI","rain_fed",400,123,134,"RIL_077","high_density",31,31188,182,59,"Height2",7,0,30
2013,"Density","JGI","rain_fed",400,123,134,"RIL_077","high_density",31,31188,190,67,"Height2",8,0,32
2013,"Density","JGI","rain_fed",400,123,134,"RIL_039","high_density",31,31189,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_039","high_density",31,31189,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_039","high_density",31,31189,142,19,"Height1",1,0,7
2013,"Density","JGI","rain_fed",400,123,134,"RIL_039","high_density",31,31189,148,25,"Height1",2,0,9
2013,"Density","JGI","rain_fed",400,123,134,"RIL_039","high_density",31,31189,154,31,"Height1",3,0,18
2013,"Density","JGI","rain_fed",400,123,134,"RIL_039","high_density",31,31189,161,38,"Height1",4,0,22
2013,"Density","JGI","rain_fed",400,123,134,"RIL_039","high_density",31,31189,168,45,"Height1",5,0,24
2013,"Density","JGI","rain_fed",400,123,134,"RIL_039","high_density",31,31189,175,52,"Height1",6,0,21
2013,"Density","JGI","rain_fed",400,123,134,"RIL_039","high_density",31,31189,182,59,"Height1",7,0,26
2013,"Density","JGI","rain_fed",400,123,134,"RIL_039","high_density",31,31189,190,67,"Height1",8,0,21
2013,"Density","JGI","rain_fed",400,123,134,"RIL_039","high_density",31,31189,142,19,"Height2",1,0,8
2013,"Density","JGI","rain_fed",400,123,134,"RIL_039","high_density",31,31189,148,25,"Height2",2,0,7
2013,"Density","JGI","rain_fed",400,123,134,"RIL_039","high_density",31,31189,154,31,"Height2",3,0,12
2013,"Density","JGI","rain_fed",400,123,134,"RIL_039","high_density",31,31189,161,38,"Height2",4,1,30
2013,"Density","JGI","rain_fed",400,123,134,"RIL_039","high_density",31,31189,168,45,"Height2",5,0,27
2013,"Density","JGI","rain_fed",400,123,134,"RIL_039","high_density",31,31189,175,52,"Height2",6,1,35
2013,"Density","JGI","rain_fed",400,123,134,"RIL_039","high_density",31,31189,182,59,"Height2",7,2,18
2013,"Density","JGI","rain_fed",400,123,134,"RIL_039","high_density",31,31189,190,67,"Height2",8,0,25
2013,"Density","JGI","rain_fed",400,123,134,"RIL_141","high_density",31,31190,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_141","high_density",31,31190,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_141","high_density",31,31190,142,19,"Height1",1,0,8
2013,"Density","JGI","rain_fed",400,123,134,"RIL_141","high_density",31,31190,148,25,"Height1",2,0,10
2013,"Density","JGI","rain_fed",400,123,134,"RIL_141","high_density",31,31190,154,31,"Height1",3,0,15
2013,"Density","JGI","rain_fed",400,123,134,"RIL_141","high_density",31,31190,161,38,"Height1",4,1,25
2013,"Density","JGI","rain_fed",400,123,134,"RIL_141","high_density",31,31190,168,45,"Height1",5,0,30
2013,"Density","JGI","rain_fed",400,123,134,"RIL_141","high_density",31,31190,175,52,"Height1",6,0,31
2013,"Density","JGI","rain_fed",400,123,134,"RIL_141","high_density",31,31190,182,59,"Height1",7,0,27
2013,"Density","JGI","rain_fed",400,123,134,"RIL_141","high_density",31,31190,190,67,"Height1",8,0,27
2013,"Density","JGI","rain_fed",400,123,134,"RIL_141","high_density",31,31190,142,19,"Height2",1,0,7
2013,"Density","JGI","rain_fed",400,123,134,"RIL_141","high_density",31,31190,148,25,"Height2",2,0,6
2013,"Density","JGI","rain_fed",400,123,134,"RIL_141","high_density",31,31190,154,31,"Height2",3,0,12
2013,"Density","JGI","rain_fed",400,123,134,"RIL_141","high_density",31,31190,161,38,"Height2",4,1,28
2013,"Density","JGI","rain_fed",400,123,134,"RIL_141","high_density",31,31190,168,45,"Height2",5,1,34
2013,"Density","JGI","rain_fed",400,123,134,"RIL_141","high_density",31,31190,175,52,"Height2",6,2,43
2013,"Density","JGI","rain_fed",400,123,134,"RIL_141","high_density",31,31190,182,59,"Height2",7,2,23
2013,"Density","JGI","rain_fed",400,123,134,"RIL_141","high_density",31,31190,190,67,"Height2",8,0,27
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31191,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31191,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31191,142,19,"Height1",1,0,4
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31191,148,25,"Height1",2,0,6
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31191,154,31,"Height1",3,1,14
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31191,161,38,"Height1",4,1,21
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31191,168,45,"Height1",5,1,22
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31191,175,52,"Height1",6,0,18
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31191,182,59,"Height1",7,1,27
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31191,190,67,"Height1",8,0,19
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31191,142,19,"Height2",1,1,5
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31191,148,25,"Height2",2,0,5
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31191,154,31,"Height2",3,0,9
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31191,161,38,"Height2",4,2,26
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31191,168,45,"Height2",5,0,21
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31191,175,52,"Height2",6,1,26
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31191,182,59,"Height2",7,0,23
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31191,190,67,"Height2",8,0,19
2013,"Density","JGI","rain_fed",400,123,134,"RIL_213","high_density",31,31192,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_213","high_density",31,31192,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_213","high_density",31,31192,142,19,"Height1",1,0,6
2013,"Density","JGI","rain_fed",400,123,134,"RIL_213","high_density",31,31192,148,25,"Height1",2,0,6
2013,"Density","JGI","rain_fed",400,123,134,"RIL_213","high_density",31,31192,154,31,"Height1",3,0,14
2013,"Density","JGI","rain_fed",400,123,134,"RIL_213","high_density",31,31192,161,38,"Height1",4,0,18
2013,"Density","JGI","rain_fed",400,123,134,"RIL_213","high_density",31,31192,168,45,"Height1",5,0,32
2013,"Density","JGI","rain_fed",400,123,134,"RIL_213","high_density",31,31192,175,52,"Height1",6,2,35
2013,"Density","JGI","rain_fed",400,123,134,"RIL_213","high_density",31,31192,182,59,"Height1",7,1,60
2013,"Density","JGI","rain_fed",400,123,134,"RIL_213","high_density",31,31192,190,67,"Height1",8,2,51
2013,"Density","JGI","rain_fed",400,123,134,"RIL_213","high_density",31,31192,142,19,"Height2",1,0,5
2013,"Density","JGI","rain_fed",400,123,134,"RIL_213","high_density",31,31192,148,25,"Height2",2,0,5
2013,"Density","JGI","rain_fed",400,123,134,"RIL_213","high_density",31,31192,154,31,"Height2",3,0,11
2013,"Density","JGI","rain_fed",400,123,134,"RIL_213","high_density",31,31192,161,38,"Height2",4,0,21
2013,"Density","JGI","rain_fed",400,123,134,"RIL_213","high_density",31,31192,168,45,"Height2",5,0,38
2013,"Density","JGI","rain_fed",400,123,134,"RIL_213","high_density",31,31192,175,52,"Height2",6,1,55
2013,"Density","JGI","rain_fed",400,123,134,"RIL_213","high_density",31,31192,182,59,"Height2",7,0,53
2013,"Density","JGI","rain_fed",400,123,134,"RIL_213","high_density",31,31192,190,67,"Height2",8,1,67
2013,"Density","JGI","rain_fed",400,123,134,"RIL_130","high_density",31,31193,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_130","high_density",31,31193,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_130","high_density",31,31193,142,19,"Height1",1,0,7
2013,"Density","JGI","rain_fed",400,123,134,"RIL_130","high_density",31,31193,148,25,"Height1",2,0,6
2013,"Density","JGI","rain_fed",400,123,134,"RIL_130","high_density",31,31193,154,31,"Height1",3,0,8
2013,"Density","JGI","rain_fed",400,123,134,"RIL_130","high_density",31,31193,161,38,"Height1",4,0,21
2013,"Density","JGI","rain_fed",400,123,134,"RIL_130","high_density",31,31193,168,45,"Height1",5,0,36
2013,"Density","JGI","rain_fed",400,123,134,"RIL_130","high_density",31,31193,175,52,"Height1",6,0,33
2013,"Density","JGI","rain_fed",400,123,134,"RIL_130","high_density",31,31193,182,59,"Height1",7,1,49
2013,"Density","JGI","rain_fed",400,123,134,"RIL_130","high_density",31,31193,190,67,"Height1",8,0,36
2013,"Density","JGI","rain_fed",400,123,134,"RIL_130","high_density",31,31193,142,19,"Height2",1,0,7
2013,"Density","JGI","rain_fed",400,123,134,"RIL_130","high_density",31,31193,148,25,"Height2",2,0,7
2013,"Density","JGI","rain_fed",400,123,134,"RIL_130","high_density",31,31193,154,31,"Height2",3,0,10
2013,"Density","JGI","rain_fed",400,123,134,"RIL_130","high_density",31,31193,161,38,"Height2",4,0,24
2013,"Density","JGI","rain_fed",400,123,134,"RIL_130","high_density",31,31193,168,45,"Height2",5,0,32
2013,"Density","JGI","rain_fed",400,123,134,"RIL_130","high_density",31,31193,175,52,"Height2",6,1,49
2013,"Density","JGI","rain_fed",400,123,134,"RIL_130","high_density",31,31193,182,59,"Height2",7,0,36
2013,"Density","JGI","rain_fed",400,123,134,"RIL_130","high_density",31,31193,190,67,"Height2",8,0,37
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31194,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31194,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31194,142,19,"Height1",1,1,6
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31194,148,25,"Height1",2,0,6
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31194,154,31,"Height1",3,0,7
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31194,161,38,"Height1",4,0,18
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31194,168,45,"Height1",5,0,26
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31194,175,52,"Height1",6,2,33
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31194,182,59,"Height1",7,1,53
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31194,190,67,"Height1",8,0,50
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31194,142,19,"Height2",1,0,4
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31194,148,25,"Height2",2,0,3
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31194,154,31,"Height2",3,0,8
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31194,161,38,"Height2",4,0,15
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31194,168,45,"Height2",5,0,27
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31194,175,52,"Height2",6,1,49
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31194,182,59,"Height2",7,2,62
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31194,190,67,"Height2",8,1,58
2013,"Density","JGI","rain_fed",400,123,134,"RIL_025","high_density",31,31195,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_025","high_density",31,31195,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_025","high_density",31,31195,142,19,"Height1",1,0,5
2013,"Density","JGI","rain_fed",400,123,134,"RIL_025","high_density",31,31195,148,25,"Height1",2,0,7
2013,"Density","JGI","rain_fed",400,123,134,"RIL_025","high_density",31,31195,154,31,"Height1",3,1,16
2013,"Density","JGI","rain_fed",400,123,134,"RIL_025","high_density",31,31195,161,38,"Height1",4,0,20
2013,"Density","JGI","rain_fed",400,123,134,"RIL_025","high_density",31,31195,168,45,"Height1",5,0,25
2013,"Density","JGI","rain_fed",400,123,134,"RIL_025","high_density",31,31195,175,52,"Height1",6,0,21
2013,"Density","JGI","rain_fed",400,123,134,"RIL_025","high_density",31,31195,182,59,"Height1",7,1,32
2013,"Density","JGI","rain_fed",400,123,134,"RIL_025","high_density",31,31195,190,67,"Height1",8,0,19
2013,"Density","JGI","rain_fed",400,123,134,"RIL_025","high_density",31,31195,142,19,"Height2",1,0,6
2013,"Density","JGI","rain_fed",400,123,134,"RIL_025","high_density",31,31195,148,25,"Height2",2,0,7
2013,"Density","JGI","rain_fed",400,123,134,"RIL_025","high_density",31,31195,154,31,"Height2",3,0,13
2013,"Density","JGI","rain_fed",400,123,134,"RIL_025","high_density",31,31195,161,38,"Height2",4,0,22
2013,"Density","JGI","rain_fed",400,123,134,"RIL_025","high_density",31,31195,168,45,"Height2",5,0,25
2013,"Density","JGI","rain_fed",400,123,134,"RIL_025","high_density",31,31195,175,52,"Height2",6,1,36
2013,"Density","JGI","rain_fed",400,123,134,"RIL_025","high_density",31,31195,182,59,"Height2",7,0,25
2013,"Density","JGI","rain_fed",400,123,134,"RIL_025","high_density",31,31195,190,67,"Height2",8,0,28
2013,"Density","JGI","rain_fed",400,123,134,"RIL_197","high_density",31,31196,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_197","high_density",31,31196,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_197","high_density",31,31196,142,19,"Height1",1,0,6
2013,"Density","JGI","rain_fed",400,123,134,"RIL_197","high_density",31,31196,148,25,"Height1",2,0,4
2013,"Density","JGI","rain_fed",400,123,134,"RIL_197","high_density",31,31196,154,31,"Height1",3,0,8
2013,"Density","JGI","rain_fed",400,123,134,"RIL_197","high_density",31,31196,161,38,"Height1",4,0,13
2013,"Density","JGI","rain_fed",400,123,134,"RIL_197","high_density",31,31196,168,45,"Height1",5,0,17
2013,"Density","JGI","rain_fed",400,123,134,"RIL_197","high_density",31,31196,175,52,"Height1",6,0,27
2013,"Density","JGI","rain_fed",400,123,134,"RIL_197","high_density",31,31196,182,59,"Height1",7,1,41
2013,"Density","JGI","rain_fed",400,123,134,"RIL_197","high_density",31,31196,190,67,"Height1",8,2,31
2013,"Density","JGI","rain_fed",400,123,134,"RIL_197","high_density",31,31196,142,19,"Height2",1,0,4
2013,"Density","JGI","rain_fed",400,123,134,"RIL_197","high_density",31,31196,148,25,"Height2",2,0,5
2013,"Density","JGI","rain_fed",400,123,134,"RIL_197","high_density",31,31196,154,31,"Height2",3,0,6
2013,"Density","JGI","rain_fed",400,123,134,"RIL_197","high_density",31,31196,161,38,"Height2",4,0,11
2013,"Density","JGI","rain_fed",400,123,134,"RIL_197","high_density",31,31196,168,45,"Height2",5,0,22
2013,"Density","JGI","rain_fed",400,123,134,"RIL_197","high_density",31,31196,175,52,"Height2",6,1,33
2013,"Density","JGI","rain_fed",400,123,134,"RIL_197","high_density",31,31196,182,59,"Height2",7,1,41
2013,"Density","JGI","rain_fed",400,123,134,"RIL_197","high_density",31,31196,190,67,"Height2",8,0,37
2013,"Density","JGI","rain_fed",400,123,134,"RIL_035","high_density",31,31197,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_035","high_density",31,31197,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_035","high_density",31,31197,142,19,"Height1",1,0,5
2013,"Density","JGI","rain_fed",400,123,134,"RIL_035","high_density",31,31197,148,25,"Height1",2,0,6
2013,"Density","JGI","rain_fed",400,123,134,"RIL_035","high_density",31,31197,154,31,"Height1",3,0,8
2013,"Density","JGI","rain_fed",400,123,134,"RIL_035","high_density",31,31197,161,38,"Height1",4,0,11
