"year","experiment","population","water","plants_per_m2","sowing_doy","transplanting_doy","genotype","treatment","plot","subplot_ID","date","number_plants_harvested","trait","rep","flag","data"
2014,"density","JGI","rain_fed",36,198,205,"RIL_059","low_density",32,32148,41916,3,"basal_circumference",1,".",45.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_059","low_density",32,32148,41916,3,"basal_circumference",2,".",52.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_059","low_density",32,32148,41916,3,"basal_circumference",3,".",30.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_059","low_density",32,32148,41916,3,"branch_number_per_plant",1,".",13.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_059","low_density",32,32148,41916,3,"branch_number_per_plant",2,".",22.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_059","low_density",32,32148,41916,3,"branch_number_per_plant",3,".",7.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_059","low_density",32,32148,41916,3,"culm_height",1,".",390.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_059","low_density",32,32148,41916,3,"culm_height",2,".",455.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_059","low_density",32,32148,41916,3,"culm_height",3,".",442.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_059","low_density",32,32148,41916,3,"second_tiller_height",1,".",311.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_059","low_density",32,32148,41916,3,"second_tiller_height",2,".",503.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_059","low_density",32,32148,41916,3,"second_tiller_height",3,".",391.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_059","low_density",32,32148,41916,3,"tiller_number_per_plant",1,".",5.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_059","low_density",32,32148,41916,3,"tiller_number_per_plant",2,".",6.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_059","low_density",32,32148,41916,3,"tiller_number_per_plant",3,".",4.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_077","low_density",32,32149,41916,3,"basal_circumference",1,".",65.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_077","low_density",32,32149,41916,3,"basal_circumference",2,".",58.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_077","low_density",32,32149,41916,3,"basal_circumference",3,".",46.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_077","low_density",32,32149,41916,3,"branch_number_per_plant",1,".",17.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_077","low_density",32,32149,41916,3,"branch_number_per_plant",2,".",20.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_077","low_density",32,32149,41916,3,"branch_number_per_plant",3,".",13.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_077","low_density",32,32149,41916,3,"culm_height",1,".",409.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_077","low_density",32,32149,41916,3,"culm_height",2,".",368.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_077","low_density",32,32149,41916,3,"culm_height",3,".",334.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_077","low_density",32,32149,41916,3,"second_tiller_height",1,".",361.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_077","low_density",32,32149,41916,3,"second_tiller_height",2,".",297.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_077","low_density",32,32149,41916,3,"second_tiller_height",3,".",242.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_077","low_density",32,32149,41916,3,"tiller_number_per_plant",1,".",8.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_077","low_density",32,32149,41916,3,"tiller_number_per_plant",2,".",4.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_077","low_density",32,32149,41916,3,"tiller_number_per_plant",3,".",5.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_105","low_density",32,32150,41916,3,"basal_circumference",1,".",54.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_105","low_density",32,32150,41916,3,"basal_circumference",2,".",57.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_105","low_density",32,32150,41916,3,"basal_circumference",3,".",55.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_105","low_density",32,32150,41916,3,"branch_number_per_plant",1,".",10.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_105","low_density",32,32150,41916,3,"branch_number_per_plant",2,".",15.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_105","low_density",32,32150,41916,3,"branch_number_per_plant",3,".",16.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_105","low_density",32,32150,41916,3,"culm_height",1,".",430.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_105","low_density",32,32150,41916,3,"culm_height",2,".",418.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_105","low_density",32,32150,41916,3,"culm_height",3,".",505.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_105","low_density",32,32150,41916,3,"second_tiller_height",1,".",374.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_105","low_density",32,32150,41916,3,"second_tiller_height",2,".",409.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_105","low_density",32,32150,41916,3,"second_tiller_height",3,".",452.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_105","low_density",32,32150,41916,3,"tiller_number_per_plant",1,".",6.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_105","low_density",32,32150,41916,3,"tiller_number_per_plant",2,".",5.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_105","low_density",32,32150,41916,3,"tiller_number_per_plant",3,".",5.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_099","low_density",32,32151,41916,3,"basal_circumference",1,".",50.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_099","low_density",32,32151,41916,3,"basal_circumference",2,".",37.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_099","low_density",32,32151,41916,3,"basal_circumference",3,".",46.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_099","low_density",32,32151,41916,3,"branch_number_per_plant",1,".",15.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_099","low_density",32,32151,41916,3,"branch_number_per_plant",2,".",17.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_099","low_density",32,32151,41916,3,"branch_number_per_plant",3,".",25.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_099","low_density",32,32151,41916,3,"culm_height",1,".",303.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_099","low_density",32,32151,41916,3,"culm_height",2,".",218.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_099","low_density",32,32151,41916,3,"culm_height",3,".",324.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_099","low_density",32,32151,41916,3,"second_tiller_height",1,".",358.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_099","low_density",32,32151,41916,3,"second_tiller_height",2,".",343.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_099","low_density",32,32151,41916,3,"second_tiller_height",3,".",451.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_099","low_density",32,32151,41916,3,"tiller_number_per_plant",1,".",7.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_099","low_density",32,32151,41916,3,"tiller_number_per_plant",2,".",4.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_099","low_density",32,32151,41916,3,"tiller_number_per_plant",3,".",5.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_026","low_density",32,32152,41916,3,"basal_circumference",1,".",52.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_026","low_density",32,32152,41916,3,"basal_circumference",2,".",43.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_026","low_density",32,32152,41916,3,"basal_circumference",3,".",52.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_026","low_density",32,32152,41916,3,"branch_number_per_plant",1,".",19.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_026","low_density",32,32152,41916,3,"branch_number_per_plant",2,".",17.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_026","low_density",32,32152,41916,3,"branch_number_per_plant",3,".",25.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_026","low_density",32,32152,41916,3,"culm_height",1,".",495.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_026","low_density",32,32152,41916,3,"culm_height",2,".",310.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_026","low_density",32,32152,41916,3,"culm_height",3,".",511.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_026","low_density",32,32152,41916,3,"second_tiller_height",1,".",37.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_026","low_density",32,32152,41916,3,"second_tiller_height",2,".",302.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_026","low_density",32,32152,41916,3,"second_tiller_height",3,".",324.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_026","low_density",32,32152,41916,3,"tiller_number_per_plant",1,".",6.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_026","low_density",32,32152,41916,3,"tiller_number_per_plant",2,".",3.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_026","low_density",32,32152,41916,3,"tiller_number_per_plant",3,".",4.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_175","low_density",32,32153,41916,3,"basal_circumference",1,".",40.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_175","low_density",32,32153,41916,3,"basal_circumference",2,".",42.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_175","low_density",32,32153,41916,3,"basal_circumference",3,".",62.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_175","low_density",32,32153,41916,3,"branch_number_per_plant",1,".",10.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_175","low_density",32,32153,41916,3,"branch_number_per_plant",2,".",10.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_175","low_density",32,32153,41916,3,"branch_number_per_plant",3,".",19.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_175","low_density",32,32153,41916,3,"culm_height",1,".",304.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_175","low_density",32,32153,41916,3,"culm_height",2,".",435.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_175","low_density",32,32153,41916,3,"culm_height",3,".",300.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_175","low_density",32,32153,41916,3,"second_tiller_height",1,".",287.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_175","low_density",32,32153,41916,3,"second_tiller_height",2,".",322.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_175","low_density",32,32153,41916,3,"second_tiller_height",3,".",311.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_175","low_density",32,32153,41916,3,"tiller_number_per_plant",1,".",3.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_175","low_density",32,32153,41916,3,"tiller_number_per_plant",2,".",5.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_175","low_density",32,32153,41916,3,"tiller_number_per_plant",3,".",6.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_134","low_density",32,32154,41916,3,"basal_circumference",1,".",60.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_134","low_density",32,32154,41916,3,"basal_circumference",2,".",57.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_134","low_density",32,32154,41916,3,"basal_circumference",3,".",64.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_134","low_density",32,32154,41916,3,"branch_number_per_plant",1,".",10.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_134","low_density",32,32154,41916,3,"branch_number_per_plant",2,".",15.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_134","low_density",32,32154,41916,3,"branch_number_per_plant",3,".",14.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_134","low_density",32,32154,41916,3,"culm_height",1,".",618.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_134","low_density",32,32154,41916,3,"culm_height",2,".",500.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_134","low_density",32,32154,41916,3,"culm_height",3,".",629.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_134","low_density",32,32154,41916,3,"second_tiller_height",1,".",615.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_134","low_density",32,32154,41916,3,"second_tiller_height",2,".",432.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_134","low_density",32,32154,41916,3,"second_tiller_height",3,".",574.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_134","low_density",32,32154,41916,3,"tiller_number_per_plant",1,".",2.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_134","low_density",32,32154,41916,3,"tiller_number_per_plant",2,".",3.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_134","low_density",32,32154,41916,3,"tiller_number_per_plant",3,".",3.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_014","low_density",32,32155,41916,3,"basal_circumference",1,".",52.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_014","low_density",32,32155,41916,3,"basal_circumference",2,".",51.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_014","low_density",32,32155,41916,3,"basal_circumference",3,".",56.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_014","low_density",32,32155,41916,3,"branch_number_per_plant",1,".",15.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_014","low_density",32,32155,41916,3,"branch_number_per_plant",2,".",14.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_014","low_density",32,32155,41916,3,"branch_number_per_plant",3,".",13.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_014","low_density",32,32155,41916,3,"culm_height",1,".",462.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_014","low_density",32,32155,41916,3,"culm_height",2,".",438.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_014","low_density",32,32155,41916,3,"culm_height",3,".",469.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_014","low_density",32,32155,41916,3,"second_tiller_height",1,".",399.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_014","low_density",32,32155,41916,3,"second_tiller_height",2,".",360.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_014","low_density",32,32155,41916,3,"second_tiller_height",3,".",356.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_014","low_density",32,32155,41916,3,"tiller_number_per_plant",1,".",4.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_014","low_density",32,32155,41916,3,"tiller_number_per_plant",2,".",3.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_014","low_density",32,32155,41916,3,"tiller_number_per_plant",3,".",4.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_126","low_density",32,32157,41916,".","basal_circumference",1,".",17.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_126","low_density",32,32157,41916,".","basal_circumference",2,".",19.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_126","low_density",32,32157,41916,".","basal_circumference",3,".",18.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_206","low_density",32,32158,41916,3,"basal_circumference",1,".",31.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_206","low_density",32,32158,41916,3,"basal_circumference",2,".",46.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_206","low_density",32,32158,41916,3,"basal_circumference",3,".",52.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_206","low_density",32,32158,41916,3,"branch_number_per_plant",1,".",13.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_206","low_density",32,32158,41916,3,"branch_number_per_plant",2,".",11.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_206","low_density",32,32158,41916,3,"branch_number_per_plant",3,".",14.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_206","low_density",32,32158,41916,3,"culm_height",1,".",220.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_206","low_density",32,32158,41916,3,"culm_height",2,".",439.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_206","low_density",32,32158,41916,3,"culm_height",3,".",302.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_206","low_density",32,32158,41916,3,"second_tiller_height",1,".",207.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_206","low_density",32,32158,41916,3,"second_tiller_height",2,".",372.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_206","low_density",32,32158,41916,3,"second_tiller_height",3,".",443.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_206","low_density",32,32158,41916,3,"tiller_number_per_plant",1,".",2.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_206","low_density",32,32158,41916,3,"tiller_number_per_plant",2,".",4.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_206","low_density",32,32158,41916,3,"tiller_number_per_plant",3,".",4.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_024","low_density",32,32159,41916,3,"basal_circumference",1,".",56.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_024","low_density",32,32159,41916,3,"basal_circumference",2,".",78.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_024","low_density",32,32159,41916,3,"basal_circumference",3,".",68.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_024","low_density",32,32159,41916,3,"branch_number_per_plant",1,".",8.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_024","low_density",32,32159,41916,3,"branch_number_per_plant",2,".",15.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_024","low_density",32,32159,41916,3,"branch_number_per_plant",3,".",23.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_024","low_density",32,32159,41916,3,"culm_height",1,".",434.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_024","low_density",32,32159,41916,3,"culm_height",2,".",299.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_024","low_density",32,32159,41916,3,"culm_height",3,".",338.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_024","low_density",32,32159,41916,3,"second_tiller_height",1,".",421.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_024","low_density",32,32159,41916,3,"second_tiller_height",2,".",400.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_024","low_density",32,32159,41916,3,"second_tiller_height",3,".",511.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_024","low_density",32,32159,41916,3,"tiller_number_per_plant",1,".",6.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_024","low_density",32,32159,41916,3,"tiller_number_per_plant",2,".",9.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_024","low_density",32,32159,41916,3,"tiller_number_per_plant",3,".",6.000
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32160,41916,3,"basal_circumference",1,".",74.000
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32160,41916,3,"basal_circumference",2,".",71.000
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32160,41916,3,"basal_circumference",3,".",70.000
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32160,41916,3,"branch_number_per_plant",1,".",10.000
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32160,41916,3,"branch_number_per_plant",2,".",6.000
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32160,41916,3,"branch_number_per_plant",3,".",17.000
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32160,41916,3,"culm_height",1,".",603.000
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32160,41916,3,"culm_height",2,".",746.000
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32160,41916,3,"culm_height",3,".",510.000
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32160,41916,3,"second_tiller_height",1,".",580.000
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32160,41916,3,"second_tiller_height",2,".",544.000
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32160,41916,3,"second_tiller_height",3,".",474.000
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32160,41916,3,"tiller_number_per_plant",1,".",5.000
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32160,41916,3,"tiller_number_per_plant",2,".",4.000
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32160,41916,3,"tiller_number_per_plant",3,".",4.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_037","low_density",32,32161,41916,3,"basal_circumference",1,".",29.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_037","low_density",32,32161,41916,3,"basal_circumference",2,".",52.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_037","low_density",32,32161,41916,3,"basal_circumference",3,".",40.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_037","low_density",32,32161,41916,3,"branch_number_per_plant",1,".",7.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_037","low_density",32,32161,41916,3,"branch_number_per_plant",2,".",10.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_037","low_density",32,32161,41916,3,"branch_number_per_plant",3,".",6.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_037","low_density",32,32161,41916,3,"culm_height",1,".",389.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_037","low_density",32,32161,41916,3,"culm_height",2,".",455.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_037","low_density",32,32161,41916,3,"culm_height",3,".",495.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_037","low_density",32,32161,41916,3,"second_tiller_height",1,".",165.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_037","low_density",32,32161,41916,3,"second_tiller_height",2,".",442.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_037","low_density",32,32161,41916,3,"second_tiller_height",3,".",374.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_037","low_density",32,32161,41916,3,"tiller_number_per_plant",1,".",3.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_037","low_density",32,32161,41916,3,"tiller_number_per_plant",2,".",3.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_037","low_density",32,32161,41916,3,"tiller_number_per_plant",3,".",2.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_004","low_density",32,32162,41916,3,"basal_circumference",1,".",65.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_004","low_density",32,32162,41916,3,"basal_circumference",2,".",66.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_004","low_density",32,32162,41916,3,"basal_circumference",3,".",66.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_004","low_density",32,32162,41916,3,"branch_number_per_plant",1,".",7.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_004","low_density",32,32162,41916,3,"branch_number_per_plant",2,".",6.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_004","low_density",32,32162,41916,3,"branch_number_per_plant",3,".",7.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_004","low_density",32,32162,41916,3,"culm_height",1,".",510.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_004","low_density",32,32162,41916,3,"culm_height",2,".",546.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_004","low_density",32,32162,41916,3,"culm_height",3,".",657.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_004","low_density",32,32162,41916,3,"second_tiller_height",1,".",543.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_004","low_density",32,32162,41916,3,"second_tiller_height",2,".",402.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_004","low_density",32,32162,41916,3,"second_tiller_height",3,".",480.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_004","low_density",32,32162,41916,3,"tiller_number_per_plant",1,".",5.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_004","low_density",32,32162,41916,3,"tiller_number_per_plant",2,".",4.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_004","low_density",32,32162,41916,3,"tiller_number_per_plant",3,".",5.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_172","low_density",32,32163,41916,3,"basal_circumference",1,".",52.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_172","low_density",32,32163,41916,3,"basal_circumference",2,".",29.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_172","low_density",32,32163,41916,3,"basal_circumference",3,".",50.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_172","low_density",32,32163,41916,3,"branch_number_per_plant",1,".",8.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_172","low_density",32,32163,41916,3,"branch_number_per_plant",2,".",6.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_172","low_density",32,32163,41916,3,"branch_number_per_plant",3,".",11.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_172","low_density",32,32163,41916,3,"culm_height",1,".",584.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_172","low_density",32,32163,41916,3,"culm_height",2,".",531.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_172","low_density",32,32163,41916,3,"culm_height",3,".",560.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_172","low_density",32,32163,41916,3,"second_tiller_height",1,".",442.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_172","low_density",32,32163,41916,3,"second_tiller_height",2,".","."
2014,"density","JGI","rain_fed",36,198,205,"RIL_172","low_density",32,32163,41916,3,"second_tiller_height",3,".",443.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_172","low_density",32,32163,41916,3,"tiller_number_per_plant",1,".",4.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_172","low_density",32,32163,41916,3,"tiller_number_per_plant",2,".",1.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_172","low_density",32,32163,41916,3,"tiller_number_per_plant",3,".",4.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_013","low_density",32,32164,41916,3,"basal_circumference",1,".",49.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_013","low_density",32,32164,41916,3,"basal_circumference",2,".",40.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_013","low_density",32,32164,41916,3,"basal_circumference",3,".",61.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_013","low_density",32,32164,41916,3,"branch_number_per_plant",1,".",11.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_013","low_density",32,32164,41916,3,"branch_number_per_plant",2,".",15.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_013","low_density",32,32164,41916,3,"branch_number_per_plant",3,".",15.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_013","low_density",32,32164,41916,3,"culm_height",1,".",395.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_013","low_density",32,32164,41916,3,"culm_height",2,".",374.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_013","low_density",32,32164,41916,3,"culm_height",3,".",429.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_013","low_density",32,32164,41916,3,"second_tiller_height",1,".",367.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_013","low_density",32,32164,41916,3,"second_tiller_height",2,".",366.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_013","low_density",32,32164,41916,3,"second_tiller_height",3,".",351.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_013","low_density",32,32164,41916,3,"tiller_number_per_plant",1,".",5.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_013","low_density",32,32164,41916,3,"tiller_number_per_plant",2,".",6.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_013","low_density",32,32164,41916,3,"tiller_number_per_plant",3,".",7.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_143","low_density",32,32165,41916,3,"basal_circumference",1,".",36.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_143","low_density",32,32165,41916,3,"basal_circumference",2,".",28.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_143","low_density",32,32165,41916,3,"basal_circumference",3,".",40.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_143","low_density",32,32165,41916,3,"branch_number_per_plant",1,".",12.000
