"year","experiment","population","water","plants_per_m2","sowing_doy","transplanting_doy","genotype","treatment","plot","subplot_ID","number_plants_harvested","date","DOY","subsample_num","trait","flag","data"
2013,"density","JGI","rain_fed",36,123,134,"RIL_096","low_density",32,32110,3,"08/01/2013",213,3,"leaf_number_per_plant",".",32.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_096","low_density",32,32110,3,"08/01/2013",213,3,"culm_height",".",325.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_096","low_density",32,32110,3,"08/01/2013",213,3,"second_tiller_height",".",284.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_096","low_density",32,32110,3,"08/01/2013",213,3,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_096","low_density",32,32110,3,"08/01/2013",213,3,"tiller_number_per_plant",".",6.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_096","low_density",32,32110,3,"08/01/2013",213,3,"branch_number_per_plant",".",7.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_096","low_density",32,32110,3,"08/01/2013",213,3,"branch_number_per_plant_sqrt",".",2.646
2013,"density","JGI","rain_fed",36,123,134,"RIL_096","low_density",32,32110,3,"08/01/2013",213,3,"tiller_number_per_plant_sqrt",".",2.449
2013,"density","JGI","rain_fed",36,123,134,"RIL_096","low_density",32,32110,3,"08/01/2013",213,3,"leaf_number_per_plant_sqrt",".",5.657
2013,"density","JGI","rain_fed",36,123,134,"RIL_096","low_density",32,32110,3,"08/01/2013",213,3,"panicle_number_per_plant_sqrt",".",3.464
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,1,"Panicle_number_per_plant",".",18.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,1,"leaf_number_per_plant",".",48.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,1,"culm_height",".",404.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,1,"second_tiller_height",".",345.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,1,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,1,"tiller_number_per_plant",".",5.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,1,"branch_number_per_plant",".",9.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,1,"branch_number_per_plant_sqrt",".",3.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,1,"tiller_number_per_plant_sqrt",".",2.236
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,1,"leaf_number_per_plant_sqrt",".",6.928
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,1,"panicle_number_per_plant_sqrt",".",4.243
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,2,"Panicle_number_per_plant",".",29.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,2,"leaf_number_per_plant",".",103.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,2,"culm_height",".",479.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,2,"second_tiller_height",".",390.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,2,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,2,"tiller_number_per_plant",".",6.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,2,"branch_number_per_plant",".",11.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,2,"branch_number_per_plant_sqrt",".",3.317
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,2,"tiller_number_per_plant_sqrt",".",2.449
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,2,"leaf_number_per_plant_sqrt",".",10.149
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,2,"panicle_number_per_plant_sqrt",".",5.385
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,3,"Panicle_number_per_plant",".",32.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,3,"leaf_number_per_plant",".",112.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,3,"culm_height",".",490.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,3,"second_tiller_height",".",422.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,3,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,3,"tiller_number_per_plant",".",6.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,3,"branch_number_per_plant",".",12.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,3,"branch_number_per_plant_sqrt",".",3.464
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,3,"tiller_number_per_plant_sqrt",".",2.449
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,3,"leaf_number_per_plant_sqrt",".",10.583
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,3,"panicle_number_per_plant_sqrt",".",5.657
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,4,"Panicle_number_per_plant",".",19.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,4,"leaf_number_per_plant",".",55.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,4,"culm_height",".",477.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,4,"second_tiller_height",".",354.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,4,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,4,"tiller_number_per_plant",".",9.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,4,"branch_number_per_plant",".",10.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,4,"branch_number_per_plant_sqrt",".",3.162
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,4,"tiller_number_per_plant_sqrt",".",3.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,4,"leaf_number_per_plant_sqrt",".",7.416
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,4,"07/31/2013",212,4,"panicle_number_per_plant_sqrt",".",4.359
2013,"density","JGI","rain_fed",36,123,134,"RIL_006","low_density",32,32112,0,".",".",1,"Panicle_number_per_plant",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_006","low_density",32,32112,0,".",".",1,"leaf_number_per_plant",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_006","low_density",32,32112,0,".",".",1,"culm_height",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_006","low_density",32,32112,0,".",".",1,"second_tiller_height",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_006","low_density",32,32112,0,".",".",1,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_006","low_density",32,32112,0,".",".",1,"tiller_number_per_plant",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_006","low_density",32,32112,0,".",".",1,"branch_number_per_plant",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_006","low_density",32,32112,0,".",".",1,"branch_number_per_plant_sqrt",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_006","low_density",32,32112,0,".",".",1,"tiller_number_per_plant_sqrt",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_006","low_density",32,32112,0,".",".",1,"leaf_number_per_plant_sqrt",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_006","low_density",32,32112,0,".",".",1,"panicle_number_per_plant_sqrt",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,1,"Panicle_number_per_plant",".",34.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,1,"leaf_number_per_plant",".",84.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,1,"culm_height",".",400.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,1,"second_tiller_height",".",329.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,1,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,1,"tiller_number_per_plant",".",7.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,1,"branch_number_per_plant",".",13.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,1,"branch_number_per_plant_sqrt",".",3.606
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,1,"tiller_number_per_plant_sqrt",".",2.646
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,1,"leaf_number_per_plant_sqrt",".",9.165
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,1,"panicle_number_per_plant_sqrt",".",5.831
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,2,"Panicle_number_per_plant",".",42.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,2,"leaf_number_per_plant",".",111.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,2,"culm_height",".",327.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,2,"second_tiller_height",".",330.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,2,"Panicle_Length",".",105.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,2,"tiller_number_per_plant",".",7.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,2,"branch_number_per_plant",".",8.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,2,"branch_number_per_plant_sqrt",".",2.828
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,2,"tiller_number_per_plant_sqrt",".",2.646
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,2,"leaf_number_per_plant_sqrt",".",10.536
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,2,"panicle_number_per_plant_sqrt",".",6.481
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,3,"Panicle_number_per_plant",".",25.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,3,"leaf_number_per_plant",".",65.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,3,"culm_height",".",402.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,3,"second_tiller_height",".",406.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,3,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,3,"tiller_number_per_plant",".",7.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,3,"branch_number_per_plant",".",4.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,3,"branch_number_per_plant_sqrt",".",2.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,3,"tiller_number_per_plant_sqrt",".",2.646
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,3,"leaf_number_per_plant_sqrt",".",8.062
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,3,"panicle_number_per_plant_sqrt",".",5.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,4,"Panicle_number_per_plant",".",39.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,4,"leaf_number_per_plant",".",109.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,4,"culm_height",".",373.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,4,"second_tiller_height",".",281.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,4,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,4,"tiller_number_per_plant",".",8.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,4,"branch_number_per_plant",".",12.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,4,"branch_number_per_plant_sqrt",".",3.464
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,4,"tiller_number_per_plant_sqrt",".",2.828
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,4,"leaf_number_per_plant_sqrt",".",10.440
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,4,"07/31/2013",212,4,"panicle_number_per_plant_sqrt",".",6.245
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,3,"07/31/2013",212,1,"Panicle_number_per_plant",".",33.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,3,"07/31/2013",212,1,"leaf_number_per_plant",".",85.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,3,"07/31/2013",212,1,"culm_height",".",337.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,3,"07/31/2013",212,1,"second_tiller_height",".",289.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,3,"07/31/2013",212,1,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,3,"07/31/2013",212,1,"tiller_number_per_plant",".",5.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,3,"07/31/2013",212,1,"branch_number_per_plant",".",14.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,3,"07/31/2013",212,1,"branch_number_per_plant_sqrt",".",3.742
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,3,"07/31/2013",212,1,"tiller_number_per_plant_sqrt",".",2.236
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,3,"07/31/2013",212,1,"leaf_number_per_plant_sqrt",".",9.220
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,3,"07/31/2013",212,1,"panicle_number_per_plant_sqrt",".",5.745
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,3,"07/31/2013",212,2,"Panicle_number_per_plant",".",24.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,3,"07/31/2013",212,2,"leaf_number_per_plant",".",51.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,3,"07/31/2013",212,2,"culm_height",".",390.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,3,"07/31/2013",212,2,"second_tiller_height",".",40.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,3,"07/31/2013",212,2,"Panicle_Length",".",110.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,3,"07/31/2013",212,2,"tiller_number_per_plant",".",6.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,3,"07/31/2013",212,2,"branch_number_per_plant",".",12.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,3,"07/31/2013",212,2,"branch_number_per_plant_sqrt",".",3.464
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,3,"07/31/2013",212,2,"tiller_number_per_plant_sqrt",".",2.449
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,3,"07/31/2013",212,2,"leaf_number_per_plant_sqrt",".",7.141
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,3,"07/31/2013",212,2,"panicle_number_per_plant_sqrt",".",4.899
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,3,"07/31/2013",212,3,"Panicle_number_per_plant",".",35.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,3,"07/31/2013",212,3,"leaf_number_per_plant",".",77.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,3,"07/31/2013",212,3,"culm_height",".",352.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,3,"07/31/2013",212,3,"second_tiller_height",".",334.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,3,"07/31/2013",212,3,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,3,"07/31/2013",212,3,"tiller_number_per_plant",".",9.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,3,"07/31/2013",212,3,"branch_number_per_plant",".",7.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,3,"07/31/2013",212,3,"branch_number_per_plant_sqrt",".",2.646
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,3,"07/31/2013",212,3,"tiller_number_per_plant_sqrt",".",3.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,3,"07/31/2013",212,3,"leaf_number_per_plant_sqrt",".",8.775
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,3,"07/31/2013",212,3,"panicle_number_per_plant_sqrt",".",5.916
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,1,"Panicle_number_per_plant",".",5.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,1,"leaf_number_per_plant",".",34.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,1,"culm_height",".",315.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,1,"second_tiller_height",".",320.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,1,"Panicle_Length",".",132.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,1,"tiller_number_per_plant",".",5.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,1,"branch_number_per_plant",".",1.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,1,"branch_number_per_plant_sqrt",".",1.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,1,"tiller_number_per_plant_sqrt",".",2.236
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,1,"leaf_number_per_plant_sqrt",".",5.831
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,1,"panicle_number_per_plant_sqrt",".",2.236
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,2,"Panicle_number_per_plant",".",6.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,2,"leaf_number_per_plant",".",45.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,2,"culm_height",".",380.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,2,"second_tiller_height",".",325.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,2,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,2,"tiller_number_per_plant",".",6.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,2,"branch_number_per_plant",".",4.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,2,"branch_number_per_plant_sqrt",".",2.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,2,"tiller_number_per_plant_sqrt",".",2.449
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,2,"leaf_number_per_plant_sqrt",".",6.708
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,2,"panicle_number_per_plant_sqrt",".",2.449
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,3,"Panicle_number_per_plant",".",6.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,3,"leaf_number_per_plant",".",33.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,3,"culm_height",".",369.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,3,"second_tiller_height",".",342.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,3,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,3,"tiller_number_per_plant",".",6.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,3,"branch_number_per_plant",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,3,"branch_number_per_plant_sqrt",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,3,"tiller_number_per_plant_sqrt",".",2.449
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,3,"leaf_number_per_plant_sqrt",".",5.745
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,3,"panicle_number_per_plant_sqrt",".",2.449
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,4,"Panicle_number_per_plant",".",5.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,4,"leaf_number_per_plant",".",52.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,4,"culm_height",".",386.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,4,"second_tiller_height",".",330.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,4,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,4,"tiller_number_per_plant",".",9.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,4,"branch_number_per_plant",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,4,"branch_number_per_plant_sqrt",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,4,"tiller_number_per_plant_sqrt",".",3.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,4,"leaf_number_per_plant_sqrt",".",7.211
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,4,"07/31/2013",212,4,"panicle_number_per_plant_sqrt",".",2.236
2013,"density","JGI","rain_fed",36,123,134,"RIL_146","low_density",32,32116,4,"07/31/2013",212,1,"Panicle_number_per_plant",".",9.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_146","low_density",32,32116,4,"07/31/2013",212,1,"leaf_number_per_plant",".",54.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_146","low_density",32,32116,4,"07/31/2013",212,1,"culm_height",".",530.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_146","low_density",32,32116,4,"07/31/2013",212,1,"second_tiller_height",".",519.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_146","low_density",32,32116,4,"07/31/2013",212,1,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_146","low_density",32,32116,4,"07/31/2013",212,1,"tiller_number_per_plant",".",5.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_146","low_density",32,32116,4,"07/31/2013",212,1,"branch_number_per_plant",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_146","low_density",32,32116,4,"07/31/2013",212,1,"branch_number_per_plant_sqrt",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_146","low_density",32,32116,4,"07/31/2013",212,1,"tiller_number_per_plant_sqrt",".",2.236
2013,"density","JGI","rain_fed",36,123,134,"RIL_146","low_density",32,32116,4,"07/31/2013",212,1,"leaf_number_per_plant_sqrt",".",7.348
2013,"density","JGI","rain_fed",36,123,134,"RIL_146","low_density",32,32116,4,"07/31/2013",212,1,"panicle_number_per_plant_sqrt",".",3.000
2013,"density","JGI","rain_fed",36,123,134,"RIL_146","low_density",32,32116,4,"07/31/2013",212,2,"Panicle_number_per_plant",".",6.000
