"year","experiment","population","water","plants_per_m2","sowing_doy","transplanting_doy","treatment_start","genotype","treatment","plot","subplot_ID","DOY","trait","subsample_num","flag","data"
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_025","wet",21,21049,296,"tiller_number_per_plant",2,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_025","wet",21,21049,296,"branch_number_per_plant",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_025","wet",21,21049,296,"leaf_number_per_plant",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_025","wet",21,21049,296,"panicle_number_per_plant",2,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_025","wet",21,21049,296,"tiller_number_per_plant_sqrt",2,".",1.41
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_025","wet",21,21049,296,"branch_number_per_plant_sqrt",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_025","wet",21,21049,296,"culm_height",3,".",322.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_025","wet",21,21049,296,"second_tiller_height",3,".",141.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_025","wet",21,21049,296,"tiller_number_per_plant",3,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_025","wet",21,21049,296,"branch_number_per_plant",3,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_025","wet",21,21049,296,"leaf_number_per_plant",3,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_025","wet",21,21049,296,"panicle_number_per_plant",3,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_025","wet",21,21049,296,"tiller_number_per_plant_sqrt",3,".",1.41
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_025","wet",21,21049,296,"branch_number_per_plant_sqrt",3,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_025","wet",21,21049,296,"culm_height",4,".",370.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_025","wet",21,21049,296,"second_tiller_height",4,".",229.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_025","wet",21,21049,296,"tiller_number_per_plant",4,".",3.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_025","wet",21,21049,296,"branch_number_per_plant",4,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_025","wet",21,21049,296,"leaf_number_per_plant",4,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_025","wet",21,21049,296,"panicle_number_per_plant",4,".",3.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_025","wet",21,21049,296,"tiller_number_per_plant_sqrt",4,".",1.73
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_025","wet",21,21049,296,"branch_number_per_plant_sqrt",4,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_152","wet",21,21050,296,"culm_height",1,".",356.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_152","wet",21,21050,296,"second_tiller_height",1,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_152","wet",21,21050,296,"tiller_number_per_plant",1,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_152","wet",21,21050,296,"branch_number_per_plant",1,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_152","wet",21,21050,296,"leaf_number_per_plant",1,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_152","wet",21,21050,296,"panicle_number_per_plant",1,".",3.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_152","wet",21,21050,296,"tiller_number_per_plant_sqrt",1,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_152","wet",21,21050,296,"branch_number_per_plant_sqrt",1,".",1.41
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_152","wet",21,21050,296,"culm_height",2,".",387.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_152","wet",21,21050,296,"second_tiller_height",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_152","wet",21,21050,296,"tiller_number_per_plant",2,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_152","wet",21,21050,296,"branch_number_per_plant",2,".",5.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_152","wet",21,21050,296,"leaf_number_per_plant",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_152","wet",21,21050,296,"panicle_number_per_plant",2,".",9.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_152","wet",21,21050,296,"tiller_number_per_plant_sqrt",2,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_152","wet",21,21050,296,"branch_number_per_plant_sqrt",2,".",2.24
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_152","wet",21,21050,296,"culm_height",3,".",189.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_152","wet",21,21050,296,"second_tiller_height",3,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_152","wet",21,21050,296,"tiller_number_per_plant",3,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_152","wet",21,21050,296,"branch_number_per_plant",3,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_152","wet",21,21050,296,"leaf_number_per_plant",3,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_152","wet",21,21050,296,"panicle_number_per_plant",3,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_152","wet",21,21050,296,"tiller_number_per_plant_sqrt",3,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_152","wet",21,21050,296,"branch_number_per_plant_sqrt",3,".",1.41
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_152","wet",21,21050,296,"culm_height",4,".",405.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_152","wet",21,21050,296,"second_tiller_height",4,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_152","wet",21,21050,296,"tiller_number_per_plant",4,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_152","wet",21,21050,296,"branch_number_per_plant",4,".",4.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_152","wet",21,21050,296,"leaf_number_per_plant",4,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_152","wet",21,21050,296,"panicle_number_per_plant",4,2,28.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_152","wet",21,21050,296,"tiller_number_per_plant_sqrt",4,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_152","wet",21,21050,296,"branch_number_per_plant_sqrt",4,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_004","wet",21,21051,296,"culm_height",1,".",189.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_004","wet",21,21051,296,"second_tiller_height",1,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_004","wet",21,21051,296,"tiller_number_per_plant",1,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_004","wet",21,21051,296,"branch_number_per_plant",1,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_004","wet",21,21051,296,"leaf_number_per_plant",1,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_004","wet",21,21051,296,"panicle_number_per_plant",1,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_004","wet",21,21051,296,"tiller_number_per_plant_sqrt",1,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_004","wet",21,21051,296,"branch_number_per_plant_sqrt",1,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_004","wet",21,21051,296,"culm_height",2,".",255.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_004","wet",21,21051,296,"second_tiller_height",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_004","wet",21,21051,296,"tiller_number_per_plant",2,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_004","wet",21,21051,296,"branch_number_per_plant",2,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_004","wet",21,21051,296,"leaf_number_per_plant",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_004","wet",21,21051,296,"panicle_number_per_plant",2,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_004","wet",21,21051,296,"tiller_number_per_plant_sqrt",2,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_004","wet",21,21051,296,"branch_number_per_plant_sqrt",2,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_004","wet",21,21051,296,"culm_height",3,".",317.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_004","wet",21,21051,296,"second_tiller_height",3,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_004","wet",21,21051,296,"tiller_number_per_plant",3,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_004","wet",21,21051,296,"branch_number_per_plant",3,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_004","wet",21,21051,296,"leaf_number_per_plant",3,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_004","wet",21,21051,296,"panicle_number_per_plant",3,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_004","wet",21,21051,296,"tiller_number_per_plant_sqrt",3,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_004","wet",21,21051,296,"branch_number_per_plant_sqrt",3,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_004","wet",21,21051,296,"culm_height",4,".",295.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_004","wet",21,21051,296,"second_tiller_height",4,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_004","wet",21,21051,296,"tiller_number_per_plant",4,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_004","wet",21,21051,296,"branch_number_per_plant",4,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_004","wet",21,21051,296,"leaf_number_per_plant",4,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_004","wet",21,21051,296,"panicle_number_per_plant",4,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_004","wet",21,21051,296,"tiller_number_per_plant_sqrt",4,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_004","wet",21,21051,296,"branch_number_per_plant_sqrt",4,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_070","wet",21,21052,296,"culm_height",1,".",241.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_070","wet",21,21052,296,"second_tiller_height",1,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_070","wet",21,21052,296,"tiller_number_per_plant",1,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_070","wet",21,21052,296,"branch_number_per_plant",1,".",4.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_070","wet",21,21052,296,"leaf_number_per_plant",1,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_070","wet",21,21052,296,"panicle_number_per_plant",1,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_070","wet",21,21052,296,"tiller_number_per_plant_sqrt",1,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_070","wet",21,21052,296,"branch_number_per_plant_sqrt",1,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_070","wet",21,21052,296,"culm_height",2,".",167.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_070","wet",21,21052,296,"second_tiller_height",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_070","wet",21,21052,296,"tiller_number_per_plant",2,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_070","wet",21,21052,296,"branch_number_per_plant",2,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_070","wet",21,21052,296,"leaf_number_per_plant",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_070","wet",21,21052,296,"panicle_number_per_plant",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_070","wet",21,21052,296,"tiller_number_per_plant_sqrt",2,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_070","wet",21,21052,296,"branch_number_per_plant_sqrt",2,".",1.41
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_070","wet",21,21052,296,"culm_height",3,".",224.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_070","wet",21,21052,296,"second_tiller_height",3,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_070","wet",21,21052,296,"tiller_number_per_plant",3,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_070","wet",21,21052,296,"branch_number_per_plant",3,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_070","wet",21,21052,296,"leaf_number_per_plant",3,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_070","wet",21,21052,296,"panicle_number_per_plant",3,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_070","wet",21,21052,296,"tiller_number_per_plant_sqrt",3,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_070","wet",21,21052,296,"branch_number_per_plant_sqrt",3,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_070","wet",21,21052,296,"culm_height",4,".",157.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_070","wet",21,21052,296,"second_tiller_height",4,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_070","wet",21,21052,296,"tiller_number_per_plant",4,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_070","wet",21,21052,296,"branch_number_per_plant",4,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_070","wet",21,21052,296,"leaf_number_per_plant",4,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_070","wet",21,21052,296,"panicle_number_per_plant",4,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_070","wet",21,21052,296,"tiller_number_per_plant_sqrt",4,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_070","wet",21,21052,296,"branch_number_per_plant_sqrt",4,".",1.41
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_032","wet",21,21053,296,"culm_height",1,".",333.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_032","wet",21,21053,296,"second_tiller_height",1,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_032","wet",21,21053,296,"tiller_number_per_plant",1,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_032","wet",21,21053,296,"branch_number_per_plant",1,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_032","wet",21,21053,296,"leaf_number_per_plant",1,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_032","wet",21,21053,296,"panicle_number_per_plant",1,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_032","wet",21,21053,296,"tiller_number_per_plant_sqrt",1,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_032","wet",21,21053,296,"branch_number_per_plant_sqrt",1,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_032","wet",21,21053,296,"culm_height",2,".",500.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_032","wet",21,21053,296,"second_tiller_height",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_032","wet",21,21053,296,"tiller_number_per_plant",2,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_032","wet",21,21053,296,"branch_number_per_plant",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_032","wet",21,21053,296,"leaf_number_per_plant",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_032","wet",21,21053,296,"panicle_number_per_plant",2,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_032","wet",21,21053,296,"tiller_number_per_plant_sqrt",2,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_032","wet",21,21053,296,"branch_number_per_plant_sqrt",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_032","wet",21,21053,296,"culm_height",3,".",547.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_032","wet",21,21053,296,"second_tiller_height",3,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_032","wet",21,21053,296,"tiller_number_per_plant",3,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_032","wet",21,21053,296,"branch_number_per_plant",3,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_032","wet",21,21053,296,"leaf_number_per_plant",3,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_032","wet",21,21053,296,"panicle_number_per_plant",3,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_032","wet",21,21053,296,"tiller_number_per_plant_sqrt",3,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_032","wet",21,21053,296,"branch_number_per_plant_sqrt",3,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_032","wet",21,21053,296,"culm_height",4,".",318.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_032","wet",21,21053,296,"second_tiller_height",4,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_032","wet",21,21053,296,"tiller_number_per_plant",4,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_032","wet",21,21053,296,"branch_number_per_plant",4,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_032","wet",21,21053,296,"leaf_number_per_plant",4,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_032","wet",21,21053,296,"panicle_number_per_plant",4,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_032","wet",21,21053,296,"tiller_number_per_plant_sqrt",4,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_032","wet",21,21053,296,"branch_number_per_plant_sqrt",4,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_188","wet",21,21054,296,"culm_height",1,".",329.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_188","wet",21,21054,296,"second_tiller_height",1,".",114.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_188","wet",21,21054,296,"tiller_number_per_plant",1,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_188","wet",21,21054,296,"branch_number_per_plant",1,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_188","wet",21,21054,296,"leaf_number_per_plant",1,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_188","wet",21,21054,296,"panicle_number_per_plant",1,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_188","wet",21,21054,296,"tiller_number_per_plant_sqrt",1,".",1.41
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_188","wet",21,21054,296,"branch_number_per_plant_sqrt",1,".",1.41
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_188","wet",21,21054,296,"culm_height",2,".",162.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_188","wet",21,21054,296,"second_tiller_height",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_188","wet",21,21054,296,"tiller_number_per_plant",2,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_188","wet",21,21054,296,"branch_number_per_plant",2,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_188","wet",21,21054,296,"leaf_number_per_plant",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_188","wet",21,21054,296,"panicle_number_per_plant",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_188","wet",21,21054,296,"tiller_number_per_plant_sqrt",2,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_188","wet",21,21054,296,"branch_number_per_plant_sqrt",2,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_188","wet",21,21054,296,"culm_height",3,".",226.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_188","wet",21,21054,296,"second_tiller_height",3,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_188","wet",21,21054,296,"tiller_number_per_plant",3,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_188","wet",21,21054,296,"branch_number_per_plant",3,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_188","wet",21,21054,296,"leaf_number_per_plant",3,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_188","wet",21,21054,296,"panicle_number_per_plant",3,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_188","wet",21,21054,296,"tiller_number_per_plant_sqrt",3,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_188","wet",21,21054,296,"branch_number_per_plant_sqrt",3,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_188","wet",21,21054,296,"culm_height",4,".",289.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_188","wet",21,21054,296,"second_tiller_height",4,".",136.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_188","wet",21,21054,296,"tiller_number_per_plant",4,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_188","wet",21,21054,296,"branch_number_per_plant",4,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_188","wet",21,21054,296,"leaf_number_per_plant",4,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_188","wet",21,21054,296,"panicle_number_per_plant",4,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_188","wet",21,21054,296,"tiller_number_per_plant_sqrt",4,".",1.41
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_188","wet",21,21054,296,"branch_number_per_plant_sqrt",4,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_085","wet",21,21055,296,"culm_height",1,".",211.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_085","wet",21,21055,296,"second_tiller_height",1,".",198.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_085","wet",21,21055,296,"tiller_number_per_plant",1,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_085","wet",21,21055,296,"branch_number_per_plant",1,".",3.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_085","wet",21,21055,296,"leaf_number_per_plant",1,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_085","wet",21,21055,296,"panicle_number_per_plant",1,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_085","wet",21,21055,296,"tiller_number_per_plant_sqrt",1,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_085","wet",21,21055,296,"branch_number_per_plant_sqrt",1,".",1.73
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_085","wet",21,21055,296,"culm_height",2,".",229.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_085","wet",21,21055,296,"second_tiller_height",2,".",174.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_085","wet",21,21055,296,"tiller_number_per_plant",2,".",3.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_085","wet",21,21055,296,"branch_number_per_plant",2,".",3.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_085","wet",21,21055,296,"leaf_number_per_plant",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_085","wet",21,21055,296,"panicle_number_per_plant",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_085","wet",21,21055,296,"tiller_number_per_plant_sqrt",2,".",1.73
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_085","wet",21,21055,296,"branch_number_per_plant_sqrt",2,".",1.73
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_085","wet",21,21055,296,"culm_height",3,".",148.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_085","wet",21,21055,296,"second_tiller_height",3,".",128.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_085","wet",21,21055,296,"tiller_number_per_plant",3,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_085","wet",21,21055,296,"branch_number_per_plant",3,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_085","wet",21,21055,296,"leaf_number_per_plant",3,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_085","wet",21,21055,296,"panicle_number_per_plant",3,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_085","wet",21,21055,296,"tiller_number_per_plant_sqrt",3,".",1.41
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_085","wet",21,21055,296,"branch_number_per_plant_sqrt",3,".",1.41
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_085","wet",21,21055,296,"culm_height",4,".",230.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_085","wet",21,21055,296,"second_tiller_height",4,".",136.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_085","wet",21,21055,296,"tiller_number_per_plant",4,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_085","wet",21,21055,296,"branch_number_per_plant",4,".",6.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_085","wet",21,21055,296,"leaf_number_per_plant",4,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_085","wet",21,21055,296,"panicle_number_per_plant",4,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_085","wet",21,21055,296,"tiller_number_per_plant_sqrt",4,".",1.41
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_085","wet",21,21055,296,"branch_number_per_plant_sqrt",4,".",2.45
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_112","wet",21,21056,296,"culm_height",1,".",323.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_112","wet",21,21056,296,"second_tiller_height",1,".",194.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_112","wet",21,21056,296,"tiller_number_per_plant",1,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_112","wet",21,21056,296,"branch_number_per_plant",1,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_112","wet",21,21056,296,"leaf_number_per_plant",1,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_112","wet",21,21056,296,"panicle_number_per_plant",1,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_112","wet",21,21056,296,"tiller_number_per_plant_sqrt",1,".",1.41
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_112","wet",21,21056,296,"branch_number_per_plant_sqrt",1,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_112","wet",21,21056,296,"culm_height",2,".",307.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_112","wet",21,21056,296,"second_tiller_height",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_112","wet",21,21056,296,"tiller_number_per_plant",2,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_112","wet",21,21056,296,"branch_number_per_plant",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_112","wet",21,21056,296,"leaf_number_per_plant",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_112","wet",21,21056,296,"panicle_number_per_plant",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_112","wet",21,21056,296,"tiller_number_per_plant_sqrt",2,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_112","wet",21,21056,296,"branch_number_per_plant_sqrt",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_112","wet",21,21056,296,"culm_height",3,".",335.00
