"year","experiment","population","water","plants_per_m2","sowing_doy","transplanting_doy","genotype","treatment","plot","subplot_ID","date","DOY","trait","measurement_number","rep","flag","data"
2014,"density","JGI","rain_fed",36,198,205,"RIL_119","low_density",32,32200,41917.00,278,"culm_height",3,2,".",28.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_119","low_density",32,32200,41917.00,278,"culm_height",3,3,".",36.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_119","high_density",33,33149,41862.00,223,"Height",1,1,".",10.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_119","high_density",33,33149,41862.00,223,"Height",1,2,".",6.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_119","high_density",33,33149,41862.00,223,"Height",1,3,".",10.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_119","high_density",33,33149,41884.00,245,"Height",2,1,".",55.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_119","high_density",33,33149,41884.00,245,"Height",2,2,".",53.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_119","high_density",33,33149,41884.00,245,"Height",2,3,".",58.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_119","high_density",33,33149,41908.00,269,"culm_height",3,1,".",38.3
2014,"density","JGI","rain_fed",400,198,205,"RIL_119","high_density",33,33149,41908.00,269,"culm_height",3,2,".",23.8
2014,"density","JGI","rain_fed",400,198,205,"RIL_119","high_density",33,33149,41908.00,269,"culm_height",3,3,1,44.7
2014,"density","JGI","rain_fed",36,198,205,"RIL_119","low_density",34,34149,41862.00,223,"Height",1,1,".",6.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_119","low_density",34,34149,41862.00,223,"Height",1,2,".",10.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_119","low_density",34,34149,41862.00,223,"Height",1,3,".",11.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_119","low_density",34,34149,41884.00,245,"Height",2,1,".",52.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_119","low_density",34,34149,41884.00,245,"Height",2,2,".",49.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_119","low_density",34,34149,41884.00,245,"Height",2,3,".",55.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_120","high_density",31,31103,41862.00,223,"Height",1,1,".",12.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_120","high_density",31,31103,41862.00,223,"Height",1,2,".",13.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_120","high_density",31,31103,41862.00,223,"Height",1,3,".",14.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_120","high_density",31,31103,41883.50,244,"Height",2,1,".",40.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_120","high_density",31,31103,41883.00,244,"Height",2,2,".",39.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_120","high_density",31,31103,41883.00,244,"Height",2,3,".",32.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_120","high_density",31,31103,41909.50,270,"culm_height",3,1,".",38.9
2014,"density","JGI","rain_fed",400,198,205,"RIL_120","high_density",31,31103,41911.00,272,"culm_height",3,2,".",39.1
2014,"density","JGI","rain_fed",400,198,205,"RIL_120","high_density",31,31103,41911.00,272,"culm_height",3,3,".",32.3
2014,"density","JGI","rain_fed",36,198,205,"RIL_120","low_density",32,32103,41862.00,223,"Height",1,1,".",4.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_120","low_density",32,32103,41862.00,223,"Height",1,2,".",2.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_120","low_density",32,32103,41862.00,223,"Height",1,3,".",4.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_120","low_density",32,32103,41883.50,244,"Height",2,1,".",34.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_120","low_density",32,32103,41883.00,244,"Height",2,2,".",37.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_120","low_density",32,32103,41883.00,244,"Height",2,3,".",38.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_120","low_density",32,32103,41913.00,274,"culm_height",3,1,".",34.4
2014,"density","JGI","rain_fed",36,198,205,"RIL_120","low_density",32,32103,41913.00,274,"culm_height",3,2,".",39.6
2014,"density","JGI","rain_fed",36,198,205,"RIL_120","low_density",32,32103,41913.00,274,"culm_height",3,3,".",35.8
2014,"density","JGI","rain_fed",400,198,205,"RIL_120","high_density",33,33178,41862.00,223,"Height",1,1,".",9.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_120","high_density",33,33178,41862.00,223,"Height",1,2,".",8.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_120","high_density",33,33178,41862.00,223,"Height",1,3,".",10.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_120","high_density",33,33178,41884.00,245,"Height",2,1,".",40.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_120","high_density",33,33178,41884.00,245,"Height",2,2,".",37.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_120","high_density",33,33178,41884.00,245,"Height",2,3,".",46.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_120","high_density",33,33178,41908.00,269,"culm_height",3,1,".",22.9
2014,"density","JGI","rain_fed",400,198,205,"RIL_120","high_density",33,33178,41908.00,269,"culm_height",3,2,1,36.2
2014,"density","JGI","rain_fed",400,198,205,"RIL_120","high_density",33,33178,41908.00,269,"culm_height",3,3,".",32.1
2014,"density","JGI","rain_fed",36,198,205,"RIL_120","low_density",34,34178,41862.00,223,"Height",1,1,".",4.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_120","low_density",34,34178,41862.00,223,"Height",1,2,".",4.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_120","low_density",34,34178,41862.00,223,"Height",1,3,".",5.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_120","low_density",34,34178,41884.00,245,"Height",2,1,".",39.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_120","low_density",34,34178,41884.00,245,"Height",2,2,".",35.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_120","low_density",34,34178,41884.00,245,"Height",2,3,".",33.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_121","high_density",31,31080,41862.00,223,"Height",1,1,".",10.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_121","high_density",31,31080,41862.00,223,"Height",1,2,".",10.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_121","high_density",31,31080,41862.00,223,"Height",1,3,".",9.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_121","high_density",31,31080,41883.50,244,"Height",2,1,".",20.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_121","high_density",31,31080,41883.00,244,"Height",2,2,".",20.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_121","high_density",31,31080,41883.00,244,"Height",2,3,".",23.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_121","high_density",31,31080,41909.50,270,"culm_height",3,1,".",22.6
2014,"density","JGI","rain_fed",400,198,205,"RIL_121","high_density",31,31080,41911.00,272,"culm_height",3,2,".",20.2
2014,"density","JGI","rain_fed",400,198,205,"RIL_121","high_density",31,31080,41911.00,272,"culm_height",3,3,".",20.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_121","low_density",32,32080,41862.00,223,"Height",1,1,".",6.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_121","low_density",32,32080,41862.00,223,"Height",1,2,".",9.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_121","low_density",32,32080,41862.00,223,"Height",1,3,".",8.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_121","low_density",32,32080,41883.50,244,"Height",2,1,1,47.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_121","low_density",32,32080,41883.00,244,"Height",2,2,".",46.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_121","low_density",32,32080,41883.00,244,"Height",2,3,".",30.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_121","low_density",32,32080,41913.00,274,"culm_height",3,1,1,48.3
2014,"density","JGI","rain_fed",36,198,205,"RIL_121","low_density",32,32080,41913.00,274,"culm_height",3,2,".",33.2
2014,"density","JGI","rain_fed",36,198,205,"RIL_121","low_density",32,32080,41913.00,274,"culm_height",3,3,".",46.4
2014,"density","JGI","rain_fed",400,198,205,"RIL_121","high_density",33,33208,41862.00,223,"Height",1,1,".",11.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_121","high_density",33,33208,41862.00,223,"Height",1,2,".",9.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_121","high_density",33,33208,41862.00,223,"Height",1,3,".",12.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_121","high_density",33,33208,41884.00,245,"Height",2,1,".",43.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_121","high_density",33,33208,41884.00,245,"Height",2,2,".",44.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_121","high_density",33,33208,41884.00,245,"Height",2,3,".",44.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_121","high_density",33,33208,41908.00,269,"culm_height",3,1,".",37.8
2014,"density","JGI","rain_fed",400,198,205,"RIL_121","high_density",33,33208,41908.00,269,"culm_height",3,2,".",36.4
2014,"density","JGI","rain_fed",400,198,205,"RIL_121","high_density",33,33208,41908.00,269,"culm_height",3,3,".",32.1
2014,"density","JGI","rain_fed",36,198,205,"RIL_121","low_density",34,34208,41862.00,223,"Height",1,1,".",2.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_121","low_density",34,34208,41862.00,223,"Height",1,2,".",6.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_121","low_density",34,34208,41862.00,223,"Height",1,3,".",9.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_121","low_density",34,34208,41884.00,245,"Height",2,1,".",47.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_121","low_density",34,34208,41884.00,245,"Height",2,2,".",47.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_121","low_density",34,34208,41884.00,245,"Height",2,3,".",53.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_123","high_density",31,31011,41862.00,223,"Height",1,1,".",9.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_123","high_density",31,31011,41862.00,223,"Height",1,2,".",10.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_123","high_density",31,31011,41862.00,223,"Height",1,3,".",9.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_123","high_density",31,31011,41883.50,244,"Height",2,1,".",46.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_123","high_density",31,31011,41883.00,244,"Height",2,2,".",40.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_123","high_density",31,31011,41883.00,244,"Height",2,3,".",44.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_123","high_density",31,31011,41909.50,270,"culm_height",3,1,".",43.9
2014,"density","JGI","rain_fed",400,198,205,"RIL_123","high_density",31,31011,41910.00,271,"culm_height",3,2,".",37.7
2014,"density","JGI","rain_fed",400,198,205,"RIL_123","high_density",31,31011,41910.00,271,"culm_height",3,3,".",46.8
2014,"density","JGI","rain_fed",36,198,205,"RIL_123","low_density",32,32011,41862.00,223,"Height",1,1,".",3.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_123","low_density",32,32011,41862.00,223,"Height",1,2,".",4.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_123","low_density",32,32011,41862.00,223,"Height",1,3,".",3.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_123","low_density",32,32011,41883.00,244,"Height",2,1,".",23.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_123","low_density",32,32011,41883.00,244,"Height",2,2,".",14.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_123","low_density",32,32011,41883.00,244,"Height",2,3,".",15.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_123","low_density",32,32011,41909.00,270,"culm_height",3,1,".",25.1
2014,"density","JGI","rain_fed",36,198,205,"RIL_123","low_density",32,32011,41909.00,270,"culm_height",3,2,".",27.9
2014,"density","JGI","rain_fed",36,198,205,"RIL_123","low_density",32,32011,41909.00,270,"culm_height",3,3,".",26.7
2014,"density","JGI","rain_fed",400,198,205,"RIL_123","high_density",33,33195,41862.00,223,"Height",1,1,".",8.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_123","high_density",33,33195,41862.00,223,"Height",1,2,".",14.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_123","high_density",33,33195,41862.00,223,"Height",1,3,".",13.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_123","high_density",33,33195,41884.00,245,"Height",2,1,".",36.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_123","high_density",33,33195,41884.00,245,"Height",2,2,".",41.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_123","high_density",33,33195,41884.00,245,"Height",2,3,".",43.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_123","high_density",33,33195,41909.00,270,"culm_height",3,1,".",36.1
2014,"density","JGI","rain_fed",400,198,205,"RIL_123","high_density",33,33195,41909.00,270,"culm_height",3,2,".",48.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_123","high_density",33,33195,41909.00,270,"culm_height",3,3,".",49.9
2014,"density","JGI","rain_fed",36,198,205,"RIL_123","low_density",34,34195,41862.00,223,"Height",1,1,".",4.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_123","low_density",34,34195,41862.00,223,"Height",1,2,".",1.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_123","low_density",34,34195,41862.00,223,"Height",1,3,".",5.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_124","high_density",31,31094,41862.00,223,"Height",1,1,".",11.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_124","high_density",31,31094,41862.00,223,"Height",1,2,".",9.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_124","high_density",31,31094,41862.00,223,"Height",1,3,".",11.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_124","high_density",31,31094,41883.50,244,"Height",2,1,".",41.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_124","high_density",31,31094,41883.00,244,"Height",2,2,".",34.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_124","high_density",31,31094,41883.00,244,"Height",2,3,".",37.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_124","high_density",31,31094,41907.50,268,"culm_height",3,1,".",39.2
2014,"density","JGI","rain_fed",400,198,205,"RIL_124","high_density",31,31094,41911.00,272,"culm_height",3,2,".",41.8
2014,"density","JGI","rain_fed",400,198,205,"RIL_124","high_density",31,31094,41911.00,272,"culm_height",3,3,".",34.1
2014,"density","JGI","rain_fed",36,198,205,"RIL_124","low_density",32,32094,41862.00,223,"Height",1,1,".",6.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_124","low_density",32,32094,41862.00,223,"Height",1,2,".",6.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_124","low_density",32,32094,41862.00,223,"Height",1,3,".",5.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_124","low_density",32,32094,41883.00,244,"Height",2,1,".",41.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_124","low_density",32,32094,41883.00,244,"Height",2,2,".",20.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_124","low_density",32,32094,41883.00,244,"Height",2,3,".",27.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_124","low_density",32,32094,41913.00,274,"culm_height",3,1,".",27.2
2014,"density","JGI","rain_fed",36,198,205,"RIL_124","low_density",32,32094,41913.00,274,"culm_height",3,2,".",41.4
2014,"density","JGI","rain_fed",36,198,205,"RIL_124","low_density",32,32094,41913.00,274,"culm_height",3,3,".",27.9
2014,"density","JGI","rain_fed",400,198,205,"RIL_124","high_density",33,33012,41862.00,223,"Height",1,1,".",5.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_124","high_density",33,33012,41862.00,223,"Height",1,2,".",2.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_124","high_density",33,33012,41862.00,223,"Height",1,3,".",3.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_124","high_density",33,33012,41884.00,245,"Height",2,1,".",23.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_124","high_density",33,33012,41884.00,245,"Height",2,2,".",22.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_124","high_density",33,33012,41884.00,245,"Height",2,3,".",26.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_124","high_density",33,33012,41904.00,265,"culm_height",3,1,".",21.7
2014,"density","JGI","rain_fed",400,198,205,"RIL_124","high_density",33,33012,41904.00,265,"culm_height",3,2,".",26.8
2014,"density","JGI","rain_fed",400,198,205,"RIL_124","high_density",33,33012,41904.00,265,"culm_height",3,3,".",22.8
2014,"density","JGI","rain_fed",400,198,205,"RIL_125","high_density",31,31104,41862.00,223,"Height",1,1,".",9.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_125","high_density",31,31104,41862.00,223,"Height",1,2,".",10.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_125","high_density",31,31104,41862.00,223,"Height",1,3,".",11.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_125","high_density",31,31104,41883.50,244,"Height",2,1,".",42.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_125","high_density",31,31104,41883.00,244,"Height",2,2,".",43.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_125","high_density",31,31104,41883.00,244,"Height",2,3,".",42.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_125","high_density",31,31104,41909.50,270,"culm_height",3,1,".",43.7
2014,"density","JGI","rain_fed",400,198,205,"RIL_125","high_density",31,31104,41911.00,272,"culm_height",3,2,".",42.2
2014,"density","JGI","rain_fed",400,198,205,"RIL_125","high_density",31,31104,41911.00,272,"culm_height",3,3,".",42.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_125","low_density",32,32104,41862.00,223,"Height",1,1,".",1.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_125","low_density",32,32104,41862.00,223,"Height",1,2,".",2.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_125","low_density",32,32104,41862.00,223,"Height",1,3,".",5.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_125","low_density",32,32104,41883.50,244,"Height",2,1,".",35.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_125","low_density",32,32104,41883.00,244,"Height",2,2,".",40.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_125","low_density",32,32104,41883.00,244,"Height",2,3,".",39.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_125","low_density",32,32104,41913.00,274,"culm_height",3,1,".",47.5
2014,"density","JGI","rain_fed",36,198,205,"RIL_125","low_density",32,32104,41913.00,274,"culm_height",3,2,".",47.4
2014,"density","JGI","rain_fed",36,198,205,"RIL_125","low_density",32,32104,41913.00,274,"culm_height",3,3,".",37.9
2014,"density","JGI","rain_fed",400,198,205,"RIL_125","high_density",33,33172,41862.00,223,"Height",1,1,".",7.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_125","high_density",33,33172,41862.00,223,"Height",1,2,".",8.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_125","high_density",33,33172,41862.00,223,"Height",1,3,".",9.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_125","high_density",33,33172,41884.00,245,"Height",2,1,".",60.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_125","high_density",33,33172,41884.00,245,"Height",2,2,2,49.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_125","high_density",33,33172,41884.00,245,"Height",2,3,".",50.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_125","high_density",33,33172,41908.00,269,"culm_height",3,1,".",45.4
2014,"density","JGI","rain_fed",400,198,205,"RIL_125","high_density",33,33172,41908.00,269,"culm_height",3,2,".",40.2
2014,"density","JGI","rain_fed",400,198,205,"RIL_125","high_density",33,33172,41908.00,269,"culm_height",3,3,".",42.3
2014,"density","JGI","rain_fed",36,198,205,"RIL_125","low_density",34,34172,41862.00,223,"Height",1,1,".",6.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_125","low_density",34,34172,41862.00,223,"Height",1,2,".",2.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_125","low_density",34,34172,41862.00,223,"Height",1,3,".",7.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_125","low_density",34,34172,41884.00,245,"Height",2,1,".",55.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_125","low_density",34,34172,41884.00,245,"Height",2,2,".",54.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_125","low_density",34,34172,41884.00,245,"Height",2,3,".",58.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_126","high_density",31,31157,41862.00,223,"Height",1,1,".",18.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_126","high_density",31,31157,41862.00,223,"Height",1,2,".",15.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_126","high_density",31,31157,41862.00,223,"Height",1,3,".",14.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_126","high_density",31,31157,41883.50,244,"Height",2,1,".",31.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_126","high_density",31,31157,41883.00,244,"Height",2,2,".",33.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_126","high_density",31,31157,41883.00,244,"Height",2,3,".",22.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_126","high_density",31,31157,41911.00,272,"culm_height",3,1,".",22.8
2014,"density","JGI","rain_fed",400,198,205,"RIL_126","high_density",31,31157,41914.00,275,"culm_height",3,2,".",33.7
2014,"density","JGI","rain_fed",400,198,205,"RIL_126","high_density",31,31157,41914.00,275,"culm_height",3,3,".",31.4
2014,"density","JGI","rain_fed",36,198,205,"RIL_126","low_density",32,32157,41862.00,223,"Height",1,1,".",7.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_126","low_density",32,32157,41862.00,223,"Height",1,2,".",6.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_126","low_density",32,32157,41862.00,223,"Height",1,3,".",5.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_126","low_density",32,32157,41884.00,245,"Height",2,1,".",15.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_126","low_density",32,32157,41884.00,245,"Height",2,2,".",14.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_126","low_density",32,32157,41884.00,245,"Height",2,3,".",9.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_126","high_density",33,33146,41862.00,223,"Height",1,1,".",15.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_126","high_density",33,33146,41862.00,223,"Height",1,2,".",14.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_126","high_density",33,33146,41862.00,223,"Height",1,3,".",7.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_126","high_density",33,33146,41884.00,245,"Height",2,1,".",38.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_126","high_density",33,33146,41884.00,245,"Height",2,2,".",33.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_126","high_density",33,33146,41884.00,245,"Height",2,3,".",37.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_126","high_density",33,33146,41908.00,269,"culm_height",3,1,".",14.5
2014,"density","JGI","rain_fed",400,198,205,"RIL_126","high_density",33,33146,41908.00,269,"culm_height",3,2,".",23.6
2014,"density","JGI","rain_fed",400,198,205,"RIL_126","high_density",33,33146,41908.00,269,"culm_height",3,3,".",19.1
2014,"density","JGI","rain_fed",36,198,205,"RIL_126","low_density",34,34146,41862.00,223,"Height",1,1,".",4.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_126","low_density",34,34146,41862.00,223,"Height",1,2,".",5.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_126","low_density",34,34146,41862.00,223,"Height",1,3,".",4.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_126","low_density",34,34146,41884.00,245,"Height",2,1,".",36.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_126","low_density",34,34146,41884.00,245,"Height",2,2,".",28.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_126","low_density",34,34146,41884.00,245,"Height",2,3,".",33.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_127","high_density",31,31067,41862.00,223,"Height",1,1,".",5.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_127","high_density",31,31067,41862.00,223,"Height",1,2,".",6.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_127","high_density",31,31067,41862.00,223,"Height",1,3,".",10.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_127","high_density",31,31067,41883.50,244,"Height",2,1,".",44.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_127","high_density",31,31067,41883.00,244,"Height",2,2,".",43.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_127","high_density",31,31067,41883.00,244,"Height",2,3,".",28.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_127","high_density",31,31067,41907.00,268,"culm_height",3,1,".",28.4
2014,"density","JGI","rain_fed",400,198,205,"RIL_127","high_density",31,31067,41910.00,271,"culm_height",3,2,".",43.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_127","high_density",31,31067,41910.00,271,"culm_height",3,3,".",39.4
2014,"density","JGI","rain_fed",36,198,205,"RIL_127","low_density",32,32067,41862.00,223,"Height",1,1,".",3.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_127","low_density",32,32067,41862.00,223,"Height",1,2,".",5.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_127","low_density",32,32067,41862.00,223,"Height",1,3,".",2.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_127","low_density",32,32067,41883.50,244,"Height",2,1,".",42.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_127","low_density",32,32067,41883.00,244,"Height",2,2,".",39.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_127","low_density",32,32067,41883.00,244,"Height",2,3,".",39.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_127","low_density",32,32067,41913.00,274,"culm_height",3,1,".",44.2
2014,"density","JGI","rain_fed",36,198,205,"RIL_127","low_density",32,32067,41913.00,274,"culm_height",3,2,".",45.7
2014,"density","JGI","rain_fed",36,198,205,"RIL_127","low_density",32,32067,41913.00,274,"culm_height",3,3,".",38.8
2014,"density","JGI","rain_fed",400,198,205,"RIL_127","high_density",33,33007,41862.00,223,"Height",1,1,".",6.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_127","high_density",33,33007,41862.00,223,"Height",1,2,".",5.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_127","high_density",33,33007,41862.00,223,"Height",1,3,".",3.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_127","high_density",33,33007,41884.00,245,"Height",2,1,".",26.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_127","high_density",33,33007,41884.00,245,"Height",2,2,".",40.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_127","high_density",33,33007,41884.00,245,"Height",2,3,".",27.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_127","high_density",33,33007,41904.00,265,"culm_height",3,1,".",32.6
2014,"density","JGI","rain_fed",400,198,205,"RIL_127","high_density",33,33007,41904.00,265,"culm_height",3,2,".",27.3
2014,"density","JGI","rain_fed",400,198,205,"RIL_127","high_density",33,33007,41904.00,265,"culm_height",3,3,".",41.2
2014,"density","JGI","rain_fed",36,198,205,"RIL_127","low_density",34,34007,41862.00,223,"Height",1,1,".",11.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_127","low_density",34,34007,41862.00,223,"Height",1,2,".",11.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_127","low_density",34,34007,41862.00,223,"Height",1,3,".",5.0
