"year","experiment","population","water","plants_per_m2","sowing_doy","transplanting_doy","genotype","treatment","plot","subplot_ID","DOY","plant_number","trait","data"
2013,"density","JGI","rain_fed",400,123,134,"RIL_213","high_density",33,33040,218,3,"stem_mass_per_plant",1.26666666666667
2013,"density","JGI","rain_fed",400,123,134,"RIL_098","high_density",33,33041,217,4,"stem_mass_per_plant",1.95
2013,"density","JGI","rain_fed",400,123,134,"RIL_220","high_density",33,33042,217,4,"stem_mass_per_plant",0.775
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33043,217,4,"stem_mass_per_plant",3.725
2013,"density","JGI","rain_fed",400,123,134,"RIL_102","high_density",33,33044,217,4,"stem_mass_per_plant",1.375
2013,"density","JGI","rain_fed",400,123,134,"RIL_143","high_density",33,33045,217,4,"stem_mass_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_017","high_density",33,33046,217,4,"stem_mass_per_plant",1.125
2013,"density","JGI","rain_fed",400,123,134,"RIL_019","high_density",33,33047,217,4,"stem_mass_per_plant",1.225
2013,"density","JGI","rain_fed",400,123,134,"RIL_115","high_density",33,33048,217,4,"stem_mass_per_plant",0.375
2013,"density","JGI","rain_fed",400,123,134,"RIL_037","high_density",33,33049,217,4,"stem_mass_per_plant",1.025
2013,"density","JGI","rain_fed",400,123,134,"RIL_112","high_density",33,33050,217,4,"stem_mass_per_plant",0.875
2013,"density","JGI","rain_fed",400,123,134,"RIL_104","high_density",33,33051,217,4,"stem_mass_per_plant",1.2
2013,"density","JGI","rain_fed",400,123,134,"RIL_185","high_density",33,33052,217,4,"stem_mass_per_plant",2.175
2013,"density","JGI","rain_fed",400,123,134,"RIL_039","high_density",33,33053,217,3,"stem_mass_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33054,NA,0,"stem_mass_per_plant",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_200","high_density",33,33055,217,4,"stem_mass_per_plant",2.325
2013,"density","JGI","rain_fed",400,123,134,"RIL_054","high_density",33,33056,210,3,"stem_mass_per_plant",3
2013,"density","JGI","rain_fed",400,123,134,"RIL_031","high_density",33,33057,210,4,"stem_mass_per_plant",1.85
2013,"density","JGI","rain_fed",400,123,134,"RIL_110","high_density",33,33058,210,4,"stem_mass_per_plant",0.925
2013,"density","JGI","rain_fed",400,123,134,"RIL_092","high_density",33,33059,210,4,"stem_mass_per_plant",1.325
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",33,33060,210,3,"stem_mass_per_plant",1.33333333333333
2013,"density","JGI","rain_fed",400,123,134,"RIL_192","high_density",33,33061,211,4,"stem_mass_per_plant",3.65
2013,"density","JGI","rain_fed",400,123,134,"RIL_219","high_density",33,33062,211,4,"stem_mass_per_plant",1.625
2013,"density","JGI","rain_fed",400,123,134,"RIL_156","high_density",33,33063,211,4,"stem_mass_per_plant",1.5
2013,"density","JGI","rain_fed",400,123,134,"RIL_113","high_density",33,33064,211,4,"stem_mass_per_plant",1.15
2013,"density","JGI","rain_fed",400,123,134,"RIL_041","high_density",33,33065,211,4,"stem_mass_per_plant",1.075
2013,"density","JGI","rain_fed",400,123,134,"RIL_140","high_density",33,33066,211,4,"stem_mass_per_plant",1.375
2013,"density","JGI","rain_fed",400,123,134,"RIL_194","high_density",33,33067,211,4,"stem_mass_per_plant",1.775
2013,"density","JGI","rain_fed",400,123,134,"RIL_148","high_density",33,33068,211,4,"stem_mass_per_plant",0.775
2013,"density","JGI","rain_fed",400,123,134,"RIL_163","high_density",33,33069,211,4,"stem_mass_per_plant",0.7
2013,"density","JGI","rain_fed",400,123,134,"RIL_211","high_density",33,33070,210,4,"stem_mass_per_plant",2.025
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",33,33071,211,4,"stem_mass_per_plant",0.95
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33072,211,4,"stem_mass_per_plant",1.25
2013,"density","JGI","rain_fed",400,123,134,"RIL_123","high_density",33,33073,211,4,"stem_mass_per_plant",0.875
2013,"density","JGI","rain_fed",400,123,134,"RIL_126","high_density",33,33074,211,4,"stem_mass_per_plant",0.4
2013,"density","JGI","rain_fed",400,123,134,"RIL_149","high_density",33,33075,211,4,"stem_mass_per_plant",1.525
2013,"density","JGI","rain_fed",400,123,134,"RIL_105","high_density",33,33076,211,4,"stem_mass_per_plant",1.175
2013,"density","JGI","rain_fed",400,123,134,"RIL_095","high_density",33,33077,210,4,"stem_mass_per_plant",2.675
2013,"density","JGI","rain_fed",400,123,134,"RIL_025","high_density",33,33078,211,4,"stem_mass_per_plant",0.375
2013,"density","JGI","rain_fed",400,123,134,"RIL_069","high_density",33,33079,210,4,"stem_mass_per_plant",0.425
2013,"density","JGI","rain_fed",400,123,134,"RIL_141","high_density",33,33080,211,4,"stem_mass_per_plant",0.55
2013,"density","JGI","rain_fed",400,123,134,"RIL_022","high_density",33,33081,210,4,"stem_mass_per_plant",1.65
2013,"density","JGI","rain_fed",400,123,134,"RIL_055","high_density",33,33082,211,3,"stem_mass_per_plant",0.833333333333333
2013,"density","JGI","rain_fed",400,123,134,"RIL_164","high_density",33,33083,211,4,"stem_mass_per_plant",1.075
2013,"density","JGI","rain_fed",400,123,134,"RIL_137","high_density",33,33084,211,4,"stem_mass_per_plant",2.05
2013,"density","JGI","rain_fed",400,123,134,"RIL_128","high_density",33,33085,210,4,"stem_mass_per_plant",2.025
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",33,33086,NA,0,"stem_mass_per_plant",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_036","high_density",33,33087,217,4,"stem_mass_per_plant",1.2
2013,"density","JGI","rain_fed",400,123,134,"RIL_117","high_density",33,33088,217,4,"stem_mass_per_plant",2.5
2013,"density","JGI","rain_fed",400,123,134,"RIL_124","high_density",33,33089,217,3,"stem_mass_per_plant",0.8
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",33,33090,NA,0,"stem_mass_per_plant",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_084","high_density",33,33091,217,4,"stem_mass_per_plant",1.7
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33092,217,4,"stem_mass_per_plant",3.75
2013,"density","JGI","rain_fed",400,123,134,"RIL_154","high_density",33,33093,217,4,"stem_mass_per_plant",1.1
2013,"density","JGI","rain_fed",400,123,134,"RIL_222","high_density",33,33094,217,3,"stem_mass_per_plant",1.6
2013,"density","JGI","rain_fed",400,123,134,"RIL_184","high_density",33,33095,217,4,"stem_mass_per_plant",1.15
2013,"density","JGI","rain_fed",400,123,134,"RIL_052","high_density",33,33096,217,4,"stem_mass_per_plant",1.25
2013,"density","JGI","rain_fed",400,123,134,"RIL_056","high_density",33,33097,217,4,"stem_mass_per_plant",0.975
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",33,33098,217,4,"stem_mass_per_plant",0.2
2013,"density","JGI","rain_fed",400,123,134,"RIL_064","high_density",33,33099,217,4,"stem_mass_per_plant",1.55
2013,"density","JGI","rain_fed",400,123,134,"RIL_040","high_density",33,33100,217,4,"stem_mass_per_plant",1.2
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,210,4,"stem_mass_per_plant",0.7
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,217,4,"stem_mass_per_plant",1.7
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,217,4,"stem_mass_per_plant",1.5
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,217,4,"stem_mass_per_plant",1.7
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",33,33105,217,4,"stem_mass_per_plant",1.4
2013,"density","JGI","rain_fed",400,123,134,"RIL_053","high_density",33,33106,218,3,"stem_mass_per_plant",2.86666666666667
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",33,33107,218,3,"stem_mass_per_plant",0.5
2013,"density","JGI","rain_fed",400,123,134,"RIL_127","high_density",33,33108,NA,0,"stem_mass_per_plant",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_048","high_density",33,33109,218,4,"stem_mass_per_plant",1.15
2013,"density","JGI","rain_fed",400,123,134,"RIL_208","high_density",33,33110,218,2,"stem_mass_per_plant",0.9
2013,"density","JGI","rain_fed",400,123,134,"RIL_099","high_density",33,33111,218,3,"stem_mass_per_plant",1.36666666666667
2013,"density","JGI","rain_fed",400,123,134,"RIL_018","high_density",33,33112,218,4,"stem_mass_per_plant",1.375
2013,"density","JGI","rain_fed",400,123,134,"RIL_167","high_density",33,33113,218,4,"stem_mass_per_plant",1.25
2013,"density","JGI","rain_fed",400,123,134,"RIL_176","high_density",33,33114,218,3,"stem_mass_per_plant",0.866666666666667
2013,"density","JGI","rain_fed",400,123,134,"RIL_114","high_density",33,33115,218,4,"stem_mass_per_plant",1.625
2013,"density","JGI","rain_fed",400,123,134,"RIL_159","high_density",33,33116,218,4,"stem_mass_per_plant",2.725
2013,"density","JGI","rain_fed",400,123,134,"RIL_058","high_density",33,33117,218,4,"stem_mass_per_plant",1.55
2013,"density","JGI","rain_fed",400,123,134,"RIL_216","high_density",33,33118,218,3,"stem_mass_per_plant",1.66666666666667
2013,"density","JGI","rain_fed",400,123,134,"RIL_096","high_density",33,33119,218,4,"stem_mass_per_plant",2.45
2013,"density","JGI","rain_fed",400,123,134,"RIL_190","high_density",33,33120,218,3,"stem_mass_per_plant",0.7
2013,"density","JGI","rain_fed",400,123,134,"RIL_010","high_density",33,33121,218,4,"stem_mass_per_plant",1.375
2013,"density","JGI","rain_fed",400,123,134,"RIL_179","high_density",33,33122,218,4,"stem_mass_per_plant",1.025
2013,"density","JGI","rain_fed",400,123,134,"RIL_043","high_density",33,33123,218,4,"stem_mass_per_plant",1.3
2013,"density","JGI","rain_fed",400,123,134,"RIL_005","high_density",33,33124,218,4,"stem_mass_per_plant",0.325
2013,"density","JGI","rain_fed",400,123,134,"RIL_209","high_density",33,33125,218,4,"stem_mass_per_plant",0.85
2013,"density","JGI","rain_fed",400,123,134,"RIL_075","high_density",33,33126,218,3,"stem_mass_per_plant",0.9
2013,"density","JGI","rain_fed",400,123,134,"RIL_116","high_density",33,33127,218,2,"stem_mass_per_plant",1.2
2013,"density","JGI","rain_fed",400,123,134,"RIL_015","high_density",33,33128,218,3,"stem_mass_per_plant",0.966666666666667
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",33,33129,218,3,"stem_mass_per_plant",0.333333333333333
2013,"density","JGI","rain_fed",400,123,134,"RIL_113","high_density",33,33130,218,4,"stem_mass_per_plant",1.075
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33131,218,3,"stem_mass_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_033","high_density",33,33132,218,3,"stem_mass_per_plant",0.933333333333333
2013,"density","JGI","rain_fed",400,123,134,"RIL_109","high_density",33,33133,218,5,"stem_mass_per_plant",1.74
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",33,33134,218,4,"stem_mass_per_plant",0.4
2013,"density","JGI","rain_fed",400,123,134,"RIL_027","high_density",33,33135,218,3,"stem_mass_per_plant",2.6
2013,"density","JGI","rain_fed",400,123,134,"RIL_189","high_density",33,33136,218,4,"stem_mass_per_plant",0.975
2013,"density","JGI","rain_fed",400,123,134,"RIL_008","high_density",33,33137,218,4,"stem_mass_per_plant",1.75
2013,"density","JGI","rain_fed",400,123,134,"RIL_217","high_density",33,33138,218,4,"stem_mass_per_plant",0.875
2013,"density","JGI","rain_fed",400,123,134,"RIL_150","high_density",33,33139,218,4,"stem_mass_per_plant",1.025
2013,"density","JGI","rain_fed",400,123,134,"RIL_125","high_density",33,33140,218,4,"stem_mass_per_plant",1.375
2013,"density","JGI","rain_fed",400,123,134,"RIL_093","high_density",33,33141,218,4,"stem_mass_per_plant",1.55
2013,"density","JGI","rain_fed",400,123,134,"RIL_082","high_density",33,33142,218,4,"stem_mass_per_plant",1.075
2013,"density","JGI","rain_fed",400,123,134,"RIL_197","high_density",33,33143,218,4,"stem_mass_per_plant",2.275
2013,"density","JGI","rain_fed",400,123,134,"RIL_087","high_density",33,33144,218,4,"stem_mass_per_plant",2.6
2013,"density","JGI","rain_fed",400,123,134,"RIL_024","high_density",33,33145,218,2,"stem_mass_per_plant",0.75
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33146,218,3,"stem_mass_per_plant",1.33333333333333
2013,"density","JGI","rain_fed",400,123,134,"RIL_142","high_density",33,33147,218,3,"stem_mass_per_plant",0.666666666666667
2013,"density","JGI","rain_fed",400,123,134,"RIL_072","high_density",33,33148,218,4,"stem_mass_per_plant",2.7
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34001,210,4,"stem_mass_per_plant",7.375
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34002,221,2,"stem_mass_per_plant",5.9
2013,"density","JGI","rain_fed",36,123,134,"RIL_219","low_density",34,34003,222,4,"stem_mass_per_plant",4.6
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34004,222,3,"stem_mass_per_plant",3.66666666666667
2013,"density","JGI","rain_fed",36,123,134,"RIL_222","low_density",34,34005,222,4,"stem_mass_per_plant",6.725
2013,"density","JGI","rain_fed",36,123,134,"RIL_029","low_density",34,34006,221,4,"stem_mass_per_plant",10.5
2013,"density","JGI","rain_fed",36,123,134,"RIL_120","low_density",34,34007,220,4,"stem_mass_per_plant",4.025
2013,"density","JGI","rain_fed",36,123,134,"RIL_220","low_density",34,34008,222,2,"stem_mass_per_plant",5.2
2013,"density","JGI","rain_fed",36,123,134,"RIL_022","low_density",34,34009,221,4,"stem_mass_per_plant",10.5
2013,"density","JGI","rain_fed",36,123,134,"RIL_154","low_density",34,34010,221,4,"stem_mass_per_plant",3.95
2013,"density","JGI","rain_fed",36,123,134,"RIL_162","low_density",34,34011,221,3,"stem_mass_per_plant",1.43333333333333
2013,"density","JGI","rain_fed",36,123,134,"RIL_010","low_density",34,34012,221,3,"stem_mass_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_200","low_density",34,34013,221,4,"stem_mass_per_plant",11.175
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34014,222,4,"stem_mass_per_plant",2.675
2013,"density","JGI","rain_fed",36,123,134,"RIL_047","low_density",34,34015,221,4,"stem_mass_per_plant",6.75
2013,"density","JGI","rain_fed",36,123,134,"RIL_142","low_density",34,34016,221,3,"stem_mass_per_plant",5.7
2013,"density","JGI","rain_fed",36,123,134,"RIL_137","low_density",34,34017,221,4,"stem_mass_per_plant",13.525
2013,"density","JGI","rain_fed",36,123,134,"RIL_104","low_density",34,34018,221,3,"stem_mass_per_plant",9.2
2013,"density","JGI","rain_fed",36,123,134,"RIL_185","low_density",34,34019,220,4,"stem_mass_per_plant",9.875
2013,"density","JGI","rain_fed",36,123,134,"RIL_051","low_density",34,34020,221,3,"stem_mass_per_plant",6.6
2013,"density","JGI","rain_fed",36,123,134,"RIL_179","low_density",34,34021,NA,0,"stem_mass_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_221","low_density",34,34022,NA,0,"stem_mass_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34023,218,4,"stem_mass_per_plant",11.15
2013,"density","JGI","rain_fed",36,123,134,"RIL_054","low_density",34,34024,218,3,"stem_mass_per_plant",4.26666666666667
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34025,220,3,"stem_mass_per_plant",10.1333333333333
2013,"density","JGI","rain_fed",36,123,134,"RIL_005","low_density",34,34026,222,3,"stem_mass_per_plant",2.26666666666667
2013,"density","JGI","rain_fed",36,123,134,"RIL_086","low_density",34,34027,221,3,"stem_mass_per_plant",8.7
2013,"density","JGI","rain_fed",36,123,134,"RIL_040","low_density",34,34028,221,4,"stem_mass_per_plant",9.7
2013,"density","JGI","rain_fed",36,123,134,"RIL_043","low_density",34,34029,221,4,"stem_mass_per_plant",5.325
2013,"density","JGI","rain_fed",36,123,134,"RIL_190","low_density",34,34030,222,3,"stem_mass_per_plant",6.66666666666667
2013,"density","JGI","rain_fed",36,123,134,"RIL_189","low_density",34,34031,219,3,"stem_mass_per_plant",8.06666666666667
2013,"density","JGI","rain_fed",36,123,134,"RIL_056","low_density",34,34032,219,4,"stem_mass_per_plant",8.025
2013,"density","JGI","rain_fed",36,123,134,"RIL_040","low_density",34,34033,219,3,"stem_mass_per_plant",12.6666666666667
2013,"density","JGI","rain_fed",36,123,134,"RIL_082","low_density",34,34034,219,3,"stem_mass_per_plant",6.33333333333333
2013,"density","JGI","rain_fed",36,123,134,"RIL_110","low_density",34,34035,220,4,"stem_mass_per_plant",4.375
2013,"density","JGI","rain_fed",36,123,134,"RIL_109","low_density",34,34036,219,4,"stem_mass_per_plant",10.35
2013,"density","JGI","rain_fed",36,123,134,"RIL_025","low_density",34,34037,218,4,"stem_mass_per_plant",3.125
2013,"density","JGI","rain_fed",36,123,134,"RIL_180","low_density",34,34038,218,4,"stem_mass_per_plant",4.1
2013,"density","JGI","rain_fed",36,123,134,"RIL_031","low_density",34,34039,219,4,"stem_mass_per_plant",5.975
2013,"density","JGI","rain_fed",36,123,134,"RIL_093","low_density",34,34040,218,4,"stem_mass_per_plant",6.075
2013,"density","JGI","rain_fed",36,123,134,"RIL_141","low_density",34,34041,210,4,"stem_mass_per_plant",4.65
2013,"density","JGI","rain_fed",36,123,134,"RIL_206","low_density",34,34042,218,4,"stem_mass_per_plant",6.35
2013,"density","JGI","rain_fed",36,123,134,"RIL_033","low_density",34,34043,219,4,"stem_mass_per_plant",5.375
2013,"density","JGI","rain_fed",36,123,134,"RIL_113","low_density",34,34044,218,3,"stem_mass_per_plant",3.5
2013,"density","JGI","rain_fed",36,123,134,"RIL_053","low_density",34,34045,220,4,"stem_mass_per_plant",7.5
2013,"density","JGI","rain_fed",36,123,134,"RIL_001","low_density",34,34046,219,4,"stem_mass_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_143","low_density",34,34047,219,4,"stem_mass_per_plant",4.55
2013,"density","JGI","rain_fed",36,123,134,"RIL_035","low_density",34,34048,218,4,"stem_mass_per_plant",9.65
2013,"density","JGI","rain_fed",36,123,134,"RIL_117","low_density",34,34049,218,4,"stem_mass_per_plant",7.175
2013,"density","JGI","rain_fed",36,123,134,"RIL_213","low_density",34,34050,218,4,"stem_mass_per_plant",10.175
2013,"density","JGI","rain_fed",36,123,134,"RIL_217","low_density",34,34051,220,4,"stem_mass_per_plant",3.675
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34052,219,3,"stem_mass_per_plant",1.16666666666667
2013,"density","JGI","rain_fed",36,123,134,"RIL_216","low_density",34,34053,224,4,"stem_mass_per_plant",3.175
2013,"density","JGI","rain_fed",36,123,134,"RIL_161","low_density",34,34054,224,4,"stem_mass_per_plant",9.15
2013,"density","JGI","rain_fed",36,123,134,"RIL_098","low_density",34,34055,224,4,"stem_mass_per_plant",5.4
2013,"density","JGI","rain_fed",36,123,134,"RIL_193","low_density",34,34056,NA,4,"stem_mass_per_plant",5.75
2013,"density","JGI","rain_fed",36,123,134,"RIL_030","low_density",34,34057,224,4,"stem_mass_per_plant",7.525
2013,"density","JGI","rain_fed",36,123,134,"RIL_014","low_density",34,34058,224,4,"stem_mass_per_plant",5.65
2013,"density","JGI","rain_fed",36,123,134,"RIL_102","low_density",34,34059,224,4,"stem_mass_per_plant",6.725
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34060,224,4,"stem_mass_per_plant",3.35
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",34,34061,225,3,"stem_mass_per_plant",1.83333333333333
2013,"density","JGI","rain_fed",36,123,134,"RIL_019","low_density",34,34062,222,4,"stem_mass_per_plant",5.6
2013,"density","JGI","rain_fed",36,123,134,"RIL_197","low_density",34,34063,224,4,"stem_mass_per_plant",6.075
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34064,225,3,"stem_mass_per_plant",3.76666666666667
2013,"density","JGI","rain_fed",36,123,134,"RIL_048","low_density",34,34065,224,4,"stem_mass_per_plant",4.975
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34066,222,4,"stem_mass_per_plant",12.6
2013,"density","JGI","rain_fed",36,123,134,"RIL_087","low_density",34,34067,225,4,"stem_mass_per_plant",5.7
2013,"density","JGI","rain_fed",36,123,134,"RIL_017","low_density",34,34068,225,4,"stem_mass_per_plant",8.675
2013,"density","JGI","rain_fed",36,123,134,"RIL_076","low_density",34,34069,225,4,"stem_mass_per_plant",7.45
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34070,222,4,"stem_mass_per_plant",3.85
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34071,225,4,"stem_mass_per_plant",2.125
2013,"density","JGI","rain_fed",36,123,134,"RIL_105","low_density",34,34072,225,4,"stem_mass_per_plant",4.2
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34073,225,4,"stem_mass_per_plant",4.225
2013,"density","JGI","rain_fed",36,123,134,"RIL_026","low_density",34,34074,225,4,"stem_mass_per_plant",7.35
2013,"density","JGI","rain_fed",36,123,134,"RIL_107","low_density",34,34075,225,4,"stem_mass_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_192","low_density",34,34076,225,3,"stem_mass_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_095","low_density",34,34077,225,4,"stem_mass_per_plant",9.125
2013,"density","JGI","rain_fed",36,123,134,"RIL_194","low_density",34,34078,225,4,"stem_mass_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_114","low_density",34,34079,222,4,"stem_mass_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_149","low_density",34,34080,225,4,"stem_mass_per_plant",5.2
2013,"density","JGI","rain_fed",36,123,134,"RIL_015","low_density",34,34081,225,4,"stem_mass_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_172","low_density",34,34082,225,4,"stem_mass_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",34,34083,222,4,"stem_mass_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_052","low_density",34,34084,225,4,"stem_mass_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_128","low_density",34,34085,225,4,"stem_mass_per_plant",7.95
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",34,34086,225,4,"stem_mass_per_plant",6.2
2013,"density","JGI","rain_fed",36,123,134,"RIL_067","low_density",34,34087,225,4,"stem_mass_per_plant",5
2013,"density","JGI","rain_fed",36,123,134,"RIL_176","low_density",34,34088,225,4,"stem_mass_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",34,34089,221,3,"stem_mass_per_plant",7.13333333333333
2013,"density","JGI","rain_fed",36,123,134,"RIL_136","low_density",34,34090,221,4,"stem_mass_per_plant",7.375
2013,"density","JGI","rain_fed",36,123,134,"RIL_091","low_density",34,34091,NA,0,"stem_mass_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_182","low_density",34,34092,219,4,"stem_mass_per_plant",9.1
2013,"density","JGI","rain_fed",36,123,134,"RIL_008","low_density",34,34093,219,4,"stem_mass_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34094,219,4,"stem_mass_per_plant",5.2
2013,"density","JGI","rain_fed",36,123,134,"RIL_123","low_density",34,34095,220,4,"stem_mass_per_plant",4.925
2013,"density","JGI","rain_fed",36,123,134,"RIL_099","low_density",34,34096,219,4,"stem_mass_per_plant",6.75
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34097,219,4,"stem_mass_per_plant",14.325
2013,"density","JGI","rain_fed",36,123,134,"RIL_164","low_density",34,34098,219,4,"stem_mass_per_plant",4.325
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",34,34099,225,4,"stem_mass_per_plant",6.825
2013,"density","JGI","rain_fed",36,123,134,"RIL_166","low_density",34,34100,225,4,"stem_mass_per_plant",6.95
2013,"density","JGI","rain_fed",36,123,134,"RIL_115","low_density",34,34101,221,4,"stem_mass_per_plant",4.4
2013,"density","JGI","rain_fed",36,123,134,"RIL_036","low_density",34,34102,221,4,"stem_mass_per_plant",6.45
2013,"density","JGI","rain_fed",36,123,134,"RIL_184","low_density",34,34103,221,2,"stem_mass_per_plant",9.5
2013,"density","JGI","rain_fed",36,123,134,"RIL_171","low_density",34,34104,221,4,"stem_mass_per_plant",6.975
2013,"density","JGI","rain_fed",36,123,134,"RIL_208","low_density",34,34105,219,4,"stem_mass_per_plant",7.175
2013,"density","JGI","rain_fed",36,123,134,"RIL_134","low_density",34,34106,219,4,"stem_mass_per_plant",22.35
2013,"density","JGI","rain_fed",36,123,134,"RIL_152","low_density",34,34107,221,4,"stem_mass_per_plant",9.425
2013,"density","JGI","rain_fed",400,123,134,"RIL_095","high_density",31,31001,210,4,"leaf_mass_per_plant",0.275
2013,"density","JGI","rain_fed",400,123,134,"RIL_076","high_density",31,31002,210,4,"leaf_mass_per_plant",0.325
2013,"density","JGI","rain_fed",400,123,134,"RIL_212","high_density",31,31003,210,4,"leaf_mass_per_plant",1.5
2013,"density","JGI","rain_fed",400,123,134,"RIL_074","high_density",31,31004,210,3,"leaf_mass_per_plant",0.666666666666667
2013,"density","JGI","rain_fed",400,123,134,"RIL_126","high_density",31,31005,210,4,"leaf_mass_per_plant",0.275
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31006,210,4,"leaf_mass_per_plant",0.125
2013,"density","JGI","rain_fed",400,123,134,"RIL_090","high_density",31,31007,210,4,"leaf_mass_per_plant",0.5
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31008,210,4,"leaf_mass_per_plant",0.05
2013,"density","JGI","rain_fed",400,123,134,"RIL_196","high_density",31,31009,210,4,"leaf_mass_per_plant",0.35
2013,"density","JGI","rain_fed",400,123,134,"RIL_146","high_density",31,31010,210,4,"leaf_mass_per_plant",1.55
2013,"density","JGI","rain_fed",400,123,134,"RIL_094","high_density",31,31011,210,4,"leaf_mass_per_plant",1.45
2013,"density","JGI","rain_fed",400,123,134,"RIL_216","high_density",31,31012,210,4,"leaf_mass_per_plant",0.2
2013,"density","JGI","rain_fed",400,123,134,"RIL_010","high_density",31,31013,210,4,"leaf_mass_per_plant",0.35
2013,"density","JGI","rain_fed",400,123,134,"RIL_063","high_density",31,31014,NA,0,"leaf_mass_per_plant",NA
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31015,210,4,"leaf_mass_per_plant",0.25
2013,"density","JGI","rain_fed",400,123,134,"RIL_078","high_density",31,31016,210,3,"leaf_mass_per_plant",0.866666666666667
2013,"density","JGI","rain_fed",400,123,134,"RIL_200","high_density",31,31017,210,4,"leaf_mass_per_plant",0.575
2013,"density","JGI","rain_fed",400,123,134,"RIL_036","high_density",31,31018,210,4,"leaf_mass_per_plant",0.275
2013,"density","JGI","rain_fed",400,123,134,"RIL_070","high_density",31,31019,210,4,"leaf_mass_per_plant",0.3
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31020,210,4,"leaf_mass_per_plant",0.075
2013,"density","JGI","rain_fed",400,123,134,"RIL_062","high_density",31,31021,210,4,"leaf_mass_per_plant",1.075
2013,"density","JGI","rain_fed",400,123,134,"RIL_015","high_density",31,31022,210,4,"leaf_mass_per_plant",0.325
2013,"density","JGI","rain_fed",400,123,134,"RIL_054","high_density",31,31023,210,4,"leaf_mass_per_plant",0.5
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",31,31024,210,4,"leaf_mass_per_plant",2.85
