"year","experiment","population","water","plants_per_m2","sowing_doy","transplanting_doy","genotype","treatment","plot","subplot_ID","number_plants_harvested","trait","flag","data"
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32017,4,"stem_mass_per_plant",".","."
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32017,4,"stem_mass_per_m2",".","."
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32035,4,"leaf_mass_per_plant",".",0.48
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32035,4,"leaf_mass_per_m2",".",17.10
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32035,4,"panicle_mass_per_plant",".",1.40
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32035,4,"panicle_mass_per_m2",".",50.40
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32035,4,"stem_mass_per_plant",".",5.18
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32035,4,"stem_mass_per_m2",".",186.30
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32050,4,"leaf_mass_per_plant",".",0.78
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32050,4,"leaf_mass_per_m2",".",27.90
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32050,4,"panicle_mass_per_plant",".",1.93
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32050,4,"panicle_mass_per_m2",".",69.30
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32050,4,"stem_mass_per_plant",".",6.10
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32050,4,"stem_mass_per_m2",".",219.60
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32053,4,"leaf_mass_per_plant",".",0.95
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32053,4,"leaf_mass_per_m2",".",34.20
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32053,4,"panicle_mass_per_plant",".",2.03
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32053,4,"panicle_mass_per_m2",".",72.90
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32053,4,"stem_mass_per_plant",".",3.93
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32053,4,"stem_mass_per_m2",".",141.30
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32117,4,"leaf_mass_per_plant",".",0.63
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32117,4,"leaf_mass_per_m2",".",22.50
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32117,4,"panicle_mass_per_plant",".",0.80
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32117,4,"panicle_mass_per_m2",".",28.80
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32117,4,"stem_mass_per_plant",".",3.30
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32117,4,"stem_mass_per_m2",".",118.80
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32127,4,"leaf_mass_per_plant",".",0.63
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32127,4,"leaf_mass_per_m2",".",22.50
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32127,4,"panicle_mass_per_plant",".",1.78
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32127,4,"panicle_mass_per_m2",".",63.90
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32127,4,"stem_mass_per_plant",".",2.95
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32127,4,"stem_mass_per_m2",".",106.20
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32134,4,"leaf_mass_per_plant",".",0.70
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32134,4,"leaf_mass_per_m2",".",25.20
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32134,4,"panicle_mass_per_plant",".",1.30
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32134,4,"panicle_mass_per_m2",".",46.80
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32134,4,"stem_mass_per_plant",".",4.30
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32134,4,"stem_mass_per_m2",".",154.80
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32142,4,"leaf_mass_per_plant",".",0.78
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32142,4,"leaf_mass_per_m2",".",27.90
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32142,4,"panicle_mass_per_plant",".",1.78
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32142,4,"panicle_mass_per_m2",".",63.90
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32142,4,"stem_mass_per_plant",".",5.45
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32142,4,"stem_mass_per_m2",".",196.20
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32149,4,"leaf_mass_per_plant",".",0.75
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32149,4,"leaf_mass_per_m2",".",27.00
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32149,4,"panicle_mass_per_plant",".",2.25
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32149,4,"panicle_mass_per_m2",".",81.00
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32149,4,"stem_mass_per_plant",".",4.13
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32149,4,"stem_mass_per_m2",".",148.50
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32168,4,"leaf_mass_per_plant",".",1.25
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32168,4,"leaf_mass_per_m2",".",45.00
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32168,4,"panicle_mass_per_plant",".",1.83
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32168,4,"panicle_mass_per_m2",".",65.70
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32168,4,"stem_mass_per_plant",".",6.35
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32168,4,"stem_mass_per_m2",".",228.60
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32206,4,"leaf_mass_per_plant",".",1.10
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32206,4,"leaf_mass_per_m2",".",39.60
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32206,4,"panicle_mass_per_plant",".",2.35
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32206,4,"panicle_mass_per_m2",".",84.60
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32206,4,"stem_mass_per_plant",".",5.00
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32206,4,"stem_mass_per_m2",".",180.00
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32209,4,"leaf_mass_per_plant",".",0.98
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32209,4,"leaf_mass_per_m2",".",35.10
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32209,4,"panicle_mass_per_plant",".",2.23
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32209,4,"panicle_mass_per_m2",".",80.10
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32209,4,"stem_mass_per_plant",".",5.35
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32209,4,"stem_mass_per_m2",".",192.60
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34014,4,"leaf_mass_per_plant",".",0.35
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34014,4,"leaf_mass_per_m2",".",12.60
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34014,4,"panicle_mass_per_plant",".",0.50
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34014,4,"panicle_mass_per_m2",".",18.00
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34014,4,"stem_mass_per_plant",".",2.68
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34014,4,"stem_mass_per_m2",".",96.30
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34060,4,"leaf_mass_per_plant",".",0.95
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34060,4,"leaf_mass_per_m2",".",34.20
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34060,4,"panicle_mass_per_plant",".",0.43
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34060,4,"panicle_mass_per_m2",".",15.30
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34060,4,"stem_mass_per_plant",".",3.35
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34060,4,"stem_mass_per_m2",".",120.60
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34070,4,"leaf_mass_per_plant",".",0.78
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34070,4,"leaf_mass_per_m2",".",27.90
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34070,4,"panicle_mass_per_plant",".",0.95
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34070,4,"panicle_mass_per_m2",".",34.20
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34070,4,"stem_mass_per_plant",".",3.85
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34070,4,"stem_mass_per_m2",".",138.60
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34071,4,"leaf_mass_per_plant",".",0.53
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34071,4,"leaf_mass_per_m2",".",18.90
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34071,4,"panicle_mass_per_plant",".",0.53
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34071,4,"panicle_mass_per_m2",".",18.90
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34071,4,"stem_mass_per_plant",".",2.13
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34071,4,"stem_mass_per_m2",".",76.50
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34094,4,"leaf_mass_per_plant",".",1.53
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34094,4,"leaf_mass_per_m2",".",54.90
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34094,4,"panicle_mass_per_plant",".",1.13
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34094,4,"panicle_mass_per_m2",".",40.50
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34094,4,"stem_mass_per_plant",".",5.20
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34094,4,"stem_mass_per_m2",".",187.20
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32041,4,"leaf_mass_per_plant",".","."
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32041,4,"leaf_mass_per_m2",".","."
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32041,4,"panicle_mass_per_plant",1,26.03
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32041,4,"panicle_mass_per_m2",1,936.90
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32041,4,"stem_mass_per_plant",".",9.93
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32041,4,"stem_mass_per_m2",".",357.30
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32067,4,"leaf_mass_per_plant",".",5.03
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32067,4,"leaf_mass_per_m2",".",180.90
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32067,4,"panicle_mass_per_plant",1,10.05
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32067,4,"panicle_mass_per_m2",1,361.80
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32067,4,"stem_mass_per_plant",".",11.75
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32067,4,"stem_mass_per_m2",".",423.00
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32084,4,"leaf_mass_per_plant",".",6.93
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32084,4,"leaf_mass_per_m2",".",249.30
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32084,4,"panicle_mass_per_plant",1,7.38
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32084,4,"panicle_mass_per_m2",1,265.50
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32084,4,"stem_mass_per_plant",".",8.80
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32084,4,"stem_mass_per_m2",".",316.80
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32090,4,"leaf_mass_per_plant",".","."
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32090,4,"leaf_mass_per_m2",".","."
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32090,4,"panicle_mass_per_plant",1,4.68
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32090,4,"panicle_mass_per_m2",1,168.30
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32090,4,"stem_mass_per_plant",".",6.68
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32090,4,"stem_mass_per_m2",".",240.30
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32095,4,"leaf_mass_per_plant",".",4.63
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32095,4,"leaf_mass_per_m2",".",166.50
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32095,4,"panicle_mass_per_plant",1,3.83
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32095,4,"panicle_mass_per_m2",1,137.70
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32095,4,"stem_mass_per_plant",".",8.70
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32095,4,"stem_mass_per_m2",".",313.20
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32121,4,"leaf_mass_per_plant",".",3.03
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32121,4,"leaf_mass_per_m2",".",108.90
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32121,4,"panicle_mass_per_plant",1,3.05
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32121,4,"panicle_mass_per_m2",1,109.80
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32121,4,"stem_mass_per_plant",".",7.18
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32121,4,"stem_mass_per_m2",".",258.30
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32122,4,"leaf_mass_per_plant",".",4.18
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32122,4,"leaf_mass_per_m2",".",150.30
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32122,4,"panicle_mass_per_plant",1,4.80
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32122,4,"panicle_mass_per_m2",1,172.80
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32122,4,"stem_mass_per_plant",".",10.35
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32122,4,"stem_mass_per_m2",".",372.60
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32133,4,"leaf_mass_per_plant",".",4.20
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32133,4,"leaf_mass_per_m2",".",151.20
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32133,4,"panicle_mass_per_plant",1,4.13
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32133,4,"panicle_mass_per_m2",1,148.50
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32133,4,"stem_mass_per_plant",".",8.15
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32133,4,"stem_mass_per_m2",".",293.40
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32156,4,"leaf_mass_per_plant",".",6.03
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32156,4,"leaf_mass_per_m2",".",216.90
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32156,4,"panicle_mass_per_plant",1,4.18
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32156,4,"panicle_mass_per_m2",1,150.30
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32156,4,"stem_mass_per_plant",".",15.68
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32156,4,"stem_mass_per_m2",".",564.30
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32182,4,"leaf_mass_per_plant",".",4.98
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32182,4,"leaf_mass_per_m2",".",179.10
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32182,4,"panicle_mass_per_plant",1,4.15
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32182,4,"panicle_mass_per_m2",1,149.40
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32182,4,"stem_mass_per_plant",".",11.65
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32182,4,"stem_mass_per_m2",".",419.40
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32193,4,"leaf_mass_per_plant",".",3.83
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32193,4,"leaf_mass_per_m2",".",137.70
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32193,4,"panicle_mass_per_plant",1,2.60
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32193,4,"panicle_mass_per_m2",1,93.60
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32193,4,"stem_mass_per_plant",".",8.63
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32193,4,"stem_mass_per_m2",".",310.50
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32201,4,"leaf_mass_per_plant",".",5.35
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32201,4,"leaf_mass_per_m2",".",192.60
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32201,4,"panicle_mass_per_plant",1,4.93
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32201,4,"panicle_mass_per_m2",1,177.30
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32201,4,"stem_mass_per_plant",".",12.58
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32201,4,"stem_mass_per_m2",".",452.70
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32210,4,"leaf_mass_per_plant",".",2.10
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32210,4,"leaf_mass_per_m2",".",75.60
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32210,4,"panicle_mass_per_plant",1,1.50
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32210,4,"panicle_mass_per_m2",1,54.00
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32210,4,"stem_mass_per_plant",".",4.93
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32210,4,"stem_mass_per_m2",".",177.30
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34001,4,"leaf_mass_per_plant",".",3.23
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34001,4,"leaf_mass_per_m2",".",116.10
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34001,4,"panicle_mass_per_plant",1,6.15
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34001,4,"panicle_mass_per_m2",1,221.40
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34001,4,"stem_mass_per_plant",".",7.38
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34001,4,"stem_mass_per_m2",".",265.50
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34023,4,"leaf_mass_per_plant",".",4.88
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34023,4,"leaf_mass_per_m2",".",175.50
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34023,4,"panicle_mass_per_plant",1,3.00
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34023,4,"panicle_mass_per_m2",1,108.00
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34023,4,"stem_mass_per_plant",".",11.15
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34023,4,"stem_mass_per_m2",".",401.40
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34066,4,"leaf_mass_per_plant",".",3.98
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34066,4,"leaf_mass_per_m2",".",143.10
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34066,4,"panicle_mass_per_plant",1,1.75
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34066,4,"panicle_mass_per_m2",1,63.00
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34066,4,"stem_mass_per_plant",".",12.60
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34066,4,"stem_mass_per_m2",".",453.60
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34073,4,"leaf_mass_per_plant",".",1.75
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34073,4,"leaf_mass_per_m2",".",63.00
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34073,4,"panicle_mass_per_plant",1,1.53
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34073,4,"panicle_mass_per_m2",1,54.90
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34073,4,"stem_mass_per_plant",".",4.23
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34073,4,"stem_mass_per_m2",".",152.10
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34097,4,"leaf_mass_per_plant",".",7.05
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34097,4,"leaf_mass_per_m2",".",253.80
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34097,4,"panicle_mass_per_plant",1,3.13
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34097,4,"panicle_mass_per_m2",1,112.50
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34097,4,"stem_mass_per_plant",".",14.33
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34097,4,"stem_mass_per_m2",".",515.70
2013,"density","JGI","rain_fed",36,123,134,"RIL_001","low_density",32,32024,4,"leaf_mass_per_plant",".",2.00
2013,"density","JGI","rain_fed",36,123,134,"RIL_001","low_density",32,32024,4,"leaf_mass_per_m2",".",72.00
2013,"density","JGI","rain_fed",36,123,134,"RIL_001","low_density",32,32024,4,"panicle_mass_per_plant",".",3.70
2013,"density","JGI","rain_fed",36,123,134,"RIL_001","low_density",32,32024,4,"panicle_mass_per_m2",".",133.20
2013,"density","JGI","rain_fed",36,123,134,"RIL_001","low_density",32,32024,4,"stem_mass_per_plant",".",7.08
2013,"density","JGI","rain_fed",36,123,134,"RIL_001","low_density",32,32024,4,"stem_mass_per_m2",".",254.70
2013,"density","JGI","rain_fed",36,123,134,"RIL_001","low_density",34,34046,4,"leaf_mass_per_plant",".",3.75
2013,"density","JGI","rain_fed",36,123,134,"RIL_001","low_density",34,34046,4,"leaf_mass_per_m2",".",135.00
2013,"density","JGI","rain_fed",36,123,134,"RIL_001","low_density",34,34046,4,"panicle_mass_per_plant",".",8.28
2013,"density","JGI","rain_fed",36,123,134,"RIL_001","low_density",34,34046,4,"panicle_mass_per_m2",".",297.90
2013,"density","JGI","rain_fed",36,123,134,"RIL_001","low_density",34,34046,4,"stem_mass_per_plant",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_001","low_density",34,34046,4,"stem_mass_per_m2",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_002","low_density",32,32152,4,"leaf_mass_per_plant",".",2.33
2013,"density","JGI","rain_fed",36,123,134,"RIL_002","low_density",32,32152,4,"leaf_mass_per_m2",".",83.70
2013,"density","JGI","rain_fed",36,123,134,"RIL_002","low_density",32,32152,4,"panicle_mass_per_plant",".",3.50
2013,"density","JGI","rain_fed",36,123,134,"RIL_002","low_density",32,32152,4,"panicle_mass_per_m2",".",126.00
2013,"density","JGI","rain_fed",36,123,134,"RIL_002","low_density",32,32152,4,"stem_mass_per_plant",".",6.80
2013,"density","JGI","rain_fed",36,123,134,"RIL_002","low_density",32,32152,4,"stem_mass_per_m2",".",244.80
2013,"density","JGI","rain_fed",36,123,134,"RIL_004","low_density",32,32163,4,"leaf_mass_per_plant",".",3.40
2013,"density","JGI","rain_fed",36,123,134,"RIL_004","low_density",32,32163,4,"leaf_mass_per_m2",".",122.40
2013,"density","JGI","rain_fed",36,123,134,"RIL_004","low_density",32,32163,4,"panicle_mass_per_plant",".",4.33
2013,"density","JGI","rain_fed",36,123,134,"RIL_004","low_density",32,32163,4,"panicle_mass_per_m2",".",155.70
2013,"density","JGI","rain_fed",36,123,134,"RIL_004","low_density",32,32163,4,"stem_mass_per_plant",".",8.45
2013,"density","JGI","rain_fed",36,123,134,"RIL_004","low_density",32,32163,4,"stem_mass_per_m2",".",304.20
2013,"density","JGI","rain_fed",36,123,134,"RIL_005","low_density",32,32109,4,"leaf_mass_per_plant",".",1.58
2013,"density","JGI","rain_fed",36,123,134,"RIL_005","low_density",32,32109,4,"leaf_mass_per_m2",".",56.70
2013,"density","JGI","rain_fed",36,123,134,"RIL_005","low_density",32,32109,4,"panicle_mass_per_plant",".",1.40
2013,"density","JGI","rain_fed",36,123,134,"RIL_005","low_density",32,32109,4,"panicle_mass_per_m2",".",50.40
2013,"density","JGI","rain_fed",36,123,134,"RIL_005","low_density",32,32109,4,"stem_mass_per_plant",".",2.90
2013,"density","JGI","rain_fed",36,123,134,"RIL_005","low_density",32,32109,4,"stem_mass_per_m2",".",104.40
2013,"density","JGI","rain_fed",36,123,134,"RIL_006","low_density",32,32112,4,"leaf_mass_per_plant",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_006","low_density",32,32112,4,"leaf_mass_per_m2",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_006","low_density",32,32112,4,"panicle_mass_per_plant",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_006","low_density",32,32112,4,"panicle_mass_per_m2",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_006","low_density",32,32112,4,"stem_mass_per_plant",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_006","low_density",32,32112,4,"stem_mass_per_m2",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_007","low_density",32,32170,4,"leaf_mass_per_plant",".",2.45
2013,"density","JGI","rain_fed",36,123,134,"RIL_007","low_density",32,32170,4,"leaf_mass_per_m2",".",88.20
2013,"density","JGI","rain_fed",36,123,134,"RIL_007","low_density",32,32170,4,"panicle_mass_per_plant",".",6.25
2013,"density","JGI","rain_fed",36,123,134,"RIL_007","low_density",32,32170,4,"panicle_mass_per_m2",".",225.00
2013,"density","JGI","rain_fed",36,123,134,"RIL_007","low_density",32,32170,4,"stem_mass_per_plant",".",7.90
2013,"density","JGI","rain_fed",36,123,134,"RIL_007","low_density",32,32170,4,"stem_mass_per_m2",".",284.40
