"year","experiment","population","water","plants_per_m2","sowing_doy","transplanting_doy","genotype","treatment","plot","subplot_ID","trait","emergence_DOY","emergence_DAS"
2014,"density","JGI","rain_fed",36,198,205,"RIL_171","low_density",32,32058,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_201","low_density",32,32059,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_112","low_density",32,32060,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_187","low_density",32,32061,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_164","low_density",32,32062,"panicle_emergence",231,33
2014,"density","JGI","rain_fed",36,198,205,"RIL_094","low_density",32,32063,"panicle_emergence",240,42
2014,"density","JGI","rain_fed",36,198,205,"RIL_141","low_density",32,32064,"panicle_emergence",230,32
2014,"density","JGI","rain_fed",36,198,205,"RIL_069","low_density",32,32065,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_067","low_density",32,32066,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_127","low_density",32,32067,"panicle_emergence",239,41
2014,"density","JGI","rain_fed",36,198,205,"RIL_030","low_density",32,32068,"panicle_emergence",245,47
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32069,"panicle_emergence",245,47
2014,"density","JGI","rain_fed",36,198,205,"RIL_091","low_density",32,32070,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32071,"panicle_emergence",245,47
2014,"density","JGI","rain_fed",36,198,205,"RIL_078","low_density",32,32072,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_093","low_density",32,32073,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_018","low_density",32,32074,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"RIL_169","low_density",32,32075,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"RIL_203","low_density",32,32076,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"RIL_034","low_density",32,32077,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32078,"panicle_emergence",242,44
2014,"density","JGI","rain_fed",36,198,205,"RIL_064","low_density",32,32079,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_121","low_density",32,32080,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_048","low_density",32,32081,"panicle_emergence",245,47
2014,"density","JGI","rain_fed",36,198,205,"RIL_144","low_density",32,32082,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_029","low_density",32,32083,"panicle_emergence",239,41
2014,"density","JGI","rain_fed",36,198,205,"RIL_178","low_density",32,32084,"panicle_emergence",239,41
2014,"density","JGI","rain_fed",36,198,205,"RIL_038","low_density",32,32085,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_195","low_density",32,32086,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_197","low_density",32,32087,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"RIL_220","low_density",32,32088,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_199","low_density",32,32089,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"RIL_149","low_density",32,32090,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_170","low_density",32,32091,"panicle_emergence",242,44
2014,"density","JGI","rain_fed",36,198,205,"RIL_043","low_density",32,32092,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32093,"panicle_emergence",245,47
2014,"density","JGI","rain_fed",36,198,205,"RIL_124","low_density",32,32094,"panicle_emergence",232,34
2014,"density","JGI","rain_fed",36,198,205,"RIL_033","low_density",32,32095,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"RIL_023","low_density",32,32096,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"RIL_179","low_density",32,32097,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_081","low_density",32,32098,"panicle_emergence",247,49
2014,"density","JGI","rain_fed",36,198,205,"RIL_072","low_density",32,32099,"panicle_emergence",240,42
2014,"density","JGI","rain_fed",36,198,205,"RIL_216","low_density",32,32100,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_101","low_density",32,32101,"panicle_emergence",245,47
2014,"density","JGI","rain_fed",36,198,205,"RIL_054","low_density",32,32102,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_120","low_density",32,32103,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"RIL_125","low_density",32,32104,"panicle_emergence",242,44
2014,"density","JGI","rain_fed",36,198,205,"RIL_082","low_density",32,32105,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"RIL_219","low_density",32,32106,"panicle_emergence",232,34
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",32,32107,"panicle_emergence",227,29
2014,"density","JGI","rain_fed",36,198,205,"RIL_020","low_density",32,32108,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"RIL_194","low_density",32,32109,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",32,32110,"panicle_emergence",227,29
2014,"density","JGI","rain_fed",36,198,205,"RIL_115","low_density",32,32111,"panicle_emergence",232,34
2014,"density","JGI","rain_fed",36,198,205,"RIL_096","low_density",32,32112,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"RIL_185","low_density",32,32113,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"RIL_025","low_density",32,32114,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_011","low_density",32,32115,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"RIL_208","low_density",32,32116,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_085","low_density",32,32117,"panicle_emergence",227,29
2014,"density","JGI","rain_fed",36,198,205,"RIL_056","low_density",32,32118,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_053","low_density",32,32119,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_031","low_density",32,32120,"panicle_emergence",231,33
2014,"density","JGI","rain_fed",36,198,205,"RIL_129","low_density",32,32121,"panicle_emergence",239,41
2014,"density","JGI","rain_fed",36,198,205,"RIL_036","low_density",32,32122,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32123,"panicle_emergence",245,47
2014,"density","JGI","rain_fed",36,198,205,"RIL_035","low_density",32,32124,"panicle_emergence",231,33
2014,"density","JGI","rain_fed",36,198,205,"RIL_087","low_density",32,32125,"panicle_emergence",232,34
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",32,32126,"panicle_emergence",232,34
2014,"density","JGI","rain_fed",36,198,205,"RIL_218","low_density",32,32127,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"RIL_168","low_density",32,32128,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"RIL_200","low_density",32,32129,"panicle_emergence",240,42
2014,"density","JGI","rain_fed",36,198,205,"RIL_019","low_density",32,32130,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_113","low_density",32,32131,"panicle_emergence",230,32
2014,"density","JGI","rain_fed",36,198,205,"RIL_128","low_density",32,32132,"panicle_emergence",230,32
2014,"density","JGI","rain_fed",36,198,205,"RIL_193","low_density",32,32133,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_161","low_density",32,32134,"panicle_emergence",246,48
2014,"density","JGI","rain_fed",36,198,205,"RIL_066","low_density",32,32135,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_196","low_density",32,32136,"panicle_emergence",232,34
2014,"density","JGI","rain_fed",36,198,205,"RIL_160","low_density",32,32137,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"RIL_116","low_density",32,32138,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_006","low_density",32,32139,"panicle_emergence",242,44
2014,"density","JGI","rain_fed",36,198,205,"RIL_070","low_density",32,32140,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"RIL_092","low_density",32,32141,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_106","low_density",32,32142,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_075","low_density",32,32143,"panicle_emergence",230,32
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",32,32144,"panicle_emergence",228,30
2014,"density","JGI","rain_fed",36,198,205,"RIL_159","low_density",32,32145,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"RIL_180","low_density",32,32146,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_210","low_density",32,32147,"panicle_emergence",240,42
2014,"density","JGI","rain_fed",36,198,205,"RIL_059","low_density",32,32148,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_077","low_density",32,32149,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"RIL_105","low_density",32,32150,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_099","low_density",32,32151,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"RIL_026","low_density",32,32152,"panicle_emergence",232,34
2014,"density","JGI","rain_fed",36,198,205,"RIL_175","low_density",32,32153,"panicle_emergence",232,34
2014,"density","JGI","rain_fed",36,198,205,"RIL_134","low_density",32,32154,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"RIL_014","low_density",32,32155,"panicle_emergence",240,42
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",32,32156,"panicle_emergence",231,33
2014,"density","JGI","rain_fed",36,198,205,"RIL_126","low_density",32,32157,"panicle_emergence",230,32
2014,"density","JGI","rain_fed",36,198,205,"RIL_206","low_density",32,32158,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_024","low_density",32,32159,"panicle_emergence",240,42
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32160,"panicle_emergence",245,47
2014,"density","JGI","rain_fed",36,198,205,"RIL_037","low_density",32,32161,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"RIL_004","low_density",32,32162,"panicle_emergence",240,42
2014,"density","JGI","rain_fed",36,198,205,"RIL_172","low_density",32,32163,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_013","low_density",32,32164,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_143","low_density",32,32165,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"RIL_049","low_density",32,32166,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32167,"panicle_emergence",242,44
2014,"density","JGI","rain_fed",36,198,205,"RIL_153","low_density",32,32168,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32169,"panicle_emergence",245,47
2014,"density","JGI","rain_fed",36,198,205,"RIL_207","low_density",32,32170,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_015","low_density",32,32171,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_146","low_density",32,32172,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"RIL_041","low_density",32,32173,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_154","low_density",32,32174,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_176","low_density",32,32175,"panicle_emergence",240,42
2014,"density","JGI","rain_fed",36,198,205,"RIL_063","low_density",32,32176,"panicle_emergence",231,33
2014,"density","JGI","rain_fed",36,198,205,"RIL_114","low_density",32,32177,"panicle_emergence",245,47
2014,"density","JGI","rain_fed",36,198,205,"RIL_182","low_density",32,32178,"panicle_emergence",242,44
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",32,32179,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_103","low_density",32,32180,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"RIL_209","low_density",32,32181,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_158","low_density",32,32182,"panicle_emergence",242,44
2014,"density","JGI","rain_fed",36,198,205,"RIL_084","low_density",32,32183,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_211","low_density",32,32184,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_152","low_density",32,32185,"panicle_emergence",230,32
2014,"density","JGI","rain_fed",36,198,205,"RIL_057","low_density",32,32186,"panicle_emergence",245,47
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",32,32187,"panicle_emergence",228,30
2014,"density","JGI","rain_fed",36,198,205,"RIL_010","low_density",32,32188,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"RIL_217","low_density",32,32189,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_060","low_density",32,32190,"panicle_emergence",242,44
2014,"density","JGI","rain_fed",36,198,205,"RIL_008","low_density",32,32191,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"RIL_138","low_density",32,32192,"panicle_emergence",240,42
2014,"density","JGI","rain_fed",36,198,205,"RIL_212","low_density",32,32193,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"RIL_137","low_density",32,32194,"panicle_emergence",242,44
2014,"density","JGI","rain_fed",36,198,205,"RIL_167","low_density",32,32195,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"RIL_118","low_density",32,32196,"panicle_emergence",245,47
2014,"density","JGI","rain_fed",36,198,205,"RIL_215","low_density",32,32197,"panicle_emergence",242,44
2014,"density","JGI","rain_fed",36,198,205,"RIL_095","low_density",32,32198,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32199,"panicle_emergence",245,47
2014,"density","JGI","rain_fed",36,198,205,"RIL_119","low_density",32,32200,"panicle_emergence",240,42
2014,"density","JGI","rain_fed",36,198,205,"RIL_130","low_density",32,32201,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",32,32202,"panicle_emergence",231,33
2014,"density","JGI","rain_fed",36,198,205,"RIL_181","low_density",32,32203,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_174","low_density",32,32204,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_163","low_density",32,32205,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_107","low_density",32,32206,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",36,198,205,"RIL_068","low_density",32,32207,"panicle_emergence",240,42
2014,"density","JGI","rain_fed",36,198,205,"RIL_109","low_density",32,32208,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",36,198,205,"RIL_071","low_density",32,32209,"panicle_emergence",242,44
2014,"density","JGI","rain_fed",36,198,205,"RIL_100","low_density",32,32210,"panicle_emergence",247,49
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",33,33001,"panicle_emergence",242,44
2014,"density","JGI","rain_fed",400,198,205,"RIL_103","high_density",33,33002,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"RIL_110","high_density",33,33003,"panicle_emergence",230,32
2014,"density","JGI","rain_fed",400,198,205,"RIL_017","high_density",33,33004,"panicle_emergence",239,41
2014,"density","JGI","rain_fed",400,198,205,"A10","high_density",33,33005,"panicle_emergence",227,29
2014,"density","JGI","rain_fed",400,198,205,"RIL_216","high_density",33,33006,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"RIL_127","high_density",33,33007,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",400,198,205,"RIL_207","high_density",33,33008,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"RIL_063","high_density",33,33009,"panicle_emergence",246,48
2014,"density","JGI","rain_fed",400,198,205,"RIL_018","high_density",33,33010,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",33,33011,"panicle_emergence",242,44
2014,"density","JGI","rain_fed",400,198,205,"RIL_124","high_density",33,33012,"panicle_emergence",230,32
2014,"density","JGI","rain_fed",400,198,205,"RIL_185","high_density",33,33013,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",400,198,205,"RIL_178","high_density",33,33014,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",400,198,205,"A10","high_density",33,33015,"panicle_emergence",227,29
2014,"density","JGI","rain_fed",400,198,205,"RIL_082","high_density",33,33016,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"RIL_176","high_density",33,33017,"panicle_emergence",239,41
2014,"density","JGI","rain_fed",400,198,205,"RIL_085","high_density",33,33018,"panicle_emergence",227,29
2014,"density","JGI","rain_fed",400,198,205,"RIL_101","high_density",33,33019,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",33,33020,"panicle_emergence",245,47
2014,"density","JGI","rain_fed",400,198,205,"RIL_109","high_density",33,33021,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",400,198,205,"RIL_141","high_density",33,33022,"panicle_emergence",231,33
2014,"density","JGI","rain_fed",400,198,205,"RIL_187","high_density",33,33023,"panicle_emergence",240,42
2014,"density","JGI","rain_fed",400,198,205,"RIL_135","high_density",33,33024,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"RIL_056","high_density",33,33025,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",400,198,205,"RIL_102","high_density",33,33026,"panicle_emergence",232,34
2014,"density","JGI","rain_fed",400,198,205,"BLANK","high_density",33,33027,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"RIL_099","high_density",33,33028,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",400,198,205,"RIL_084","high_density",33,33029,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"A10","high_density",33,33030,"panicle_emergence",227,29
2014,"density","JGI","rain_fed",400,198,205,"RIL_152","high_density",33,33031,"panicle_emergence",230,32
2014,"density","JGI","rain_fed",400,198,205,"RIL_117","high_density",33,33032,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"RIL_159","high_density",33,33033,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",400,198,205,"RIL_161","high_density",33,33034,"panicle_emergence",239,41
2014,"density","JGI","rain_fed",400,198,205,"RIL_038","high_density",33,33035,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"RIL_156","high_density",33,33036,"panicle_emergence",242,44
2014,"density","JGI","rain_fed",400,198,205,"RIL_089","high_density",33,33037,"panicle_emergence",239,41
2014,"density","JGI","rain_fed",400,198,205,"A10","high_density",33,33038,"panicle_emergence",227,29
2014,"density","JGI","rain_fed",400,198,205,"RIL_162","high_density",33,33039,"panicle_emergence",227,29
2014,"density","JGI","rain_fed",400,198,205,"RIL_196","high_density",33,33040,"panicle_emergence",232,34
2014,"density","JGI","rain_fed",400,198,205,"RIL_154","high_density",33,33041,"panicle_emergence",232,34
2014,"density","JGI","rain_fed",400,198,205,"RIL_136","high_density",33,33042,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"RIL_190","high_density",33,33043,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"A10","high_density",33,33044,"panicle_emergence",227,29
2014,"density","JGI","rain_fed",400,198,205,"RIL_148","high_density",33,33045,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",400,198,205,"RIL_104","high_density",33,33046,"panicle_emergence",245,47
2014,"density","JGI","rain_fed",400,198,205,"RIL_211","high_density",33,33047,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"RIL_046","high_density",33,33048,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"RIL_172","high_density",33,33049,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"RIL_019","high_density",33,33050,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",400,198,205,"RIL_006","high_density",33,33051,"panicle_emergence",231,33
2014,"density","JGI","rain_fed",400,198,205,"RIL_168","high_density",33,33052,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"RIL_139","high_density",33,33053,"panicle_emergence",231,33
2014,"density","JGI","rain_fed",400,198,205,"RIL_008","high_density",33,33054,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"RIL_014","high_density",33,33055,"panicle_emergence",239,41
2014,"density","JGI","rain_fed",400,198,205,"RIL_037","high_density",33,33056,"panicle_emergence",231,33
2014,"density","JGI","rain_fed",400,198,205,"RIL_024","high_density",33,33057,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"RIL_043","high_density",33,33058,"panicle_emergence",239,41
2014,"density","JGI","rain_fed",400,198,205,"RIL_004","high_density",33,33059,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"RIL_070","high_density",33,33060,"panicle_emergence",232,34
2014,"density","JGI","rain_fed",400,198,205,"RIL_053","high_density",33,33061,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"RIL_093","high_density",33,33062,"panicle_emergence",232,34
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",33,33063,"panicle_emergence",245,47
2014,"density","JGI","rain_fed",400,198,205,"RIL_112","high_density",33,33064,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"RIL_068","high_density",33,33065,"panicle_emergence",245,47
2014,"density","JGI","rain_fed",400,198,205,"RIL_087","high_density",33,33066,"panicle_emergence",227,29
2014,"density","JGI","rain_fed",400,198,205,"RIL_076","high_density",33,33067,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"RIL_210","high_density",33,33068,"panicle_emergence",239,41
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",33,33069,"panicle_emergence",242,44
2014,"density","JGI","rain_fed",400,198,205,"RIL_199","high_density",33,33070,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"RIL_163","high_density",33,33071,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",400,198,205,"RIL_022","high_density",33,33072,"panicle_emergence",239,41
2014,"density","JGI","rain_fed",400,198,205,"RIL_171","high_density",33,33073,"panicle_emergence",239,41
2014,"density","JGI","rain_fed",400,198,205,"RIL_044","high_density",33,33074,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",400,198,205,"RIL_188","high_density",33,33075,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"RIL_027","high_density",33,33076,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",400,198,205,"RIL_195","high_density",33,33077,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"RIL_013","high_density",33,33078,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",400,198,205,"RIL_002","high_density",33,33079,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"RIL_114","high_density",33,33080,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",400,198,205,"RIL_064","high_density",33,33081,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",400,198,205,"RIL_128","high_density",33,33082,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",400,198,205,"RIL_047","high_density",33,33083,"panicle_emergence",231,33
2014,"density","JGI","rain_fed",400,198,205,"RIL_074","high_density",33,33084,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"RIL_134","high_density",33,33085,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",400,198,205,"RIL_081","high_density",33,33086,"panicle_emergence",239,41
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",33,33087,"panicle_emergence",239,41
2014,"density","JGI","rain_fed",400,198,205,"RIL_098","high_density",33,33088,"panicle_emergence",230,32
2014,"density","JGI","rain_fed",400,198,205,"RIL_201","high_density",33,33089,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",400,198,205,"RIL_183","high_density",33,33090,"panicle_emergence",242,44
2014,"density","JGI","rain_fed",400,198,205,"RIL_057","high_density",33,33091,"panicle_emergence",242,44
2014,"density","JGI","rain_fed",400,198,205,"RIL_174","high_density",33,33092,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"RIL_116","high_density",33,33093,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"RIL_033","high_density",33,33094,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"RIL_206","high_density",33,33095,"panicle_emergence",232,34
2014,"density","JGI","rain_fed",400,198,205,"RIL_010","high_density",33,33096,"panicle_emergence",240,42
2014,"density","JGI","rain_fed",400,198,205,"RIL_062","high_density",33,33097,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",400,198,205,"RIL_219","high_density",33,33098,"panicle_emergence",230,32
2014,"density","JGI","rain_fed",400,198,205,"A10","high_density",33,33099,"panicle_emergence",227,29
2014,"density","JGI","rain_fed",400,198,205,"RIL_149","high_density",33,33100,"panicle_emergence",231,33
2014,"density","JGI","rain_fed",400,198,205,"RIL_130","high_density",33,33101,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",33,33102,"panicle_emergence",239,41
2014,"density","JGI","rain_fed",400,198,205,"A10","high_density",33,33103,"panicle_emergence",227,29
2014,"density","JGI","rain_fed",400,198,205,"RIL_060","high_density",33,33104,"panicle_emergence",239,41
2014,"density","JGI","rain_fed",400,198,205,"RIL_039","high_density",33,33105,"panicle_emergence",227,29
2014,"density","JGI","rain_fed",400,198,205,"RIL_113","high_density",33,33106,"panicle_emergence",232,34
2014,"density","JGI","rain_fed",400,198,205,"RIL_096","high_density",33,33107,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"RIL_049","high_density",33,33108,"panicle_emergence",231,33
2014,"density","JGI","rain_fed",400,198,205,"RIL_213","high_density",33,33109,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"RIL_026","high_density",33,33110,"panicle_emergence",231,33
2014,"density","JGI","rain_fed",400,198,205,"RIL_146","high_density",33,33111,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"A10","high_density",33,33112,"panicle_emergence",227,29
2014,"density","JGI","rain_fed",400,198,205,"RIL_220","high_density",33,33113,"panicle_emergence",232,34
2014,"density","JGI","rain_fed",400,198,205,"RIL_001","high_density",33,33114,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"RIL_100","high_density",33,33115,"panicle_emergence",238,40
2014,"density","JGI","rain_fed",400,198,205,"RIL_067","high_density",33,33116,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"RIL_218","high_density",33,33117,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"RIL_016","high_density",33,33118,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"A10","high_density",33,33119,"panicle_emergence",227,29
2014,"density","JGI","rain_fed",400,198,205,"RIL_170","high_density",33,33120,"panicle_emergence",242,44
2014,"density","JGI","rain_fed",400,198,205,"RIL_144","high_density",33,33121,"panicle_emergence",236,38
2014,"density","JGI","rain_fed",400,198,205,"RIL_184","high_density",33,33122,"panicle_emergence",238,40
