"year","experiment","population","water","plants_per_m2","sowing_doy","transplanting_doy","genotype","treatment","plot","subplot_ID","DOY","subsample_num","trait","data"
2013,"density","JGI","rain_fed",36,123,134,"RIL_001","low_density",32,32024,213,4,"Panicle_number_per_plant",40
2013,"density","JGI","rain_fed",36,123,134,"RIL_001","low_density",32,32024,213,1,"second_tiller_height",408
2013,"density","JGI","rain_fed",36,123,134,"RIL_001","low_density",32,32024,213,2,"second_tiller_height",411
2013,"density","JGI","rain_fed",36,123,134,"RIL_001","low_density",32,32024,213,3,"second_tiller_height",501
2013,"density","JGI","rain_fed",36,123,134,"RIL_001","low_density",32,32024,213,4,"second_tiller_height",439
2013,"density","JGI","rain_fed",36,123,134,"RIL_001","low_density",32,32024,213,1,"tiller_number_per_plant",5
2013,"density","JGI","rain_fed",36,123,134,"RIL_001","low_density",32,32024,213,2,"tiller_number_per_plant",5
2013,"density","JGI","rain_fed",36,123,134,"RIL_001","low_density",32,32024,213,3,"tiller_number_per_plant",6
2013,"density","JGI","rain_fed",36,123,134,"RIL_001","low_density",32,32024,213,4,"tiller_number_per_plant",7
2013,"density","JGI","rain_fed",36,123,134,"RIL_159","low_density",32,32025,212,1,"branch_number_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_159","low_density",32,32025,212,2,"branch_number_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_159","low_density",32,32025,212,3,"branch_number_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_159","low_density",32,32025,212,4,"branch_number_per_plant",3
2013,"density","JGI","rain_fed",36,123,134,"RIL_159","low_density",32,32025,212,1,"culm_height",450
2013,"density","JGI","rain_fed",36,123,134,"RIL_159","low_density",32,32025,212,2,"culm_height",496
2013,"density","JGI","rain_fed",36,123,134,"RIL_159","low_density",32,32025,212,3,"culm_height",521
2013,"density","JGI","rain_fed",36,123,134,"RIL_159","low_density",32,32025,212,4,"culm_height",475
2013,"density","JGI","rain_fed",36,123,134,"RIL_159","low_density",32,32025,212,1,"leaf_number_per_plant",29
2013,"density","JGI","rain_fed",36,123,134,"RIL_159","low_density",32,32025,212,2,"leaf_number_per_plant",53
2013,"density","JGI","rain_fed",36,123,134,"RIL_159","low_density",32,32025,212,3,"leaf_number_per_plant",49
2013,"density","JGI","rain_fed",36,123,134,"RIL_159","low_density",32,32025,212,4,"leaf_number_per_plant",87
2013,"density","JGI","rain_fed",36,123,134,"RIL_159","low_density",32,32025,212,1,"Panicle_Length",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_159","low_density",32,32025,212,2,"Panicle_Length",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_159","low_density",32,32025,212,3,"Panicle_Length",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_159","low_density",32,32025,212,4,"Panicle_Length",158
2013,"density","JGI","rain_fed",36,123,134,"RIL_159","low_density",32,32025,212,1,"Panicle_number_per_plant",5
2013,"density","JGI","rain_fed",36,123,134,"RIL_159","low_density",32,32025,212,2,"Panicle_number_per_plant",7
2013,"density","JGI","rain_fed",36,123,134,"RIL_159","low_density",32,32025,212,3,"Panicle_number_per_plant",8
2013,"density","JGI","rain_fed",36,123,134,"RIL_159","low_density",32,32025,212,4,"Panicle_number_per_plant",14
2013,"density","JGI","rain_fed",36,123,134,"RIL_159","low_density",32,32025,212,1,"second_tiller_height",340
2013,"density","JGI","rain_fed",36,123,134,"RIL_159","low_density",32,32025,212,2,"second_tiller_height",459
2013,"density","JGI","rain_fed",36,123,134,"RIL_159","low_density",32,32025,212,3,"second_tiller_height",484
2013,"density","JGI","rain_fed",36,123,134,"RIL_159","low_density",32,32025,212,4,"second_tiller_height",470
2013,"density","JGI","rain_fed",36,123,134,"RIL_159","low_density",32,32025,212,1,"tiller_number_per_plant",5
2013,"density","JGI","rain_fed",36,123,134,"RIL_159","low_density",32,32025,212,2,"tiller_number_per_plant",7
2013,"density","JGI","rain_fed",36,123,134,"RIL_159","low_density",32,32025,212,3,"tiller_number_per_plant",8
2013,"density","JGI","rain_fed",36,123,134,"RIL_159","low_density",32,32025,212,4,"tiller_number_per_plant",13
2013,"density","JGI","rain_fed",36,123,134,"RIL_109","low_density",32,32026,213,1,"branch_number_per_plant",3
2013,"density","JGI","rain_fed",36,123,134,"RIL_109","low_density",32,32026,213,2,"branch_number_per_plant",9
2013,"density","JGI","rain_fed",36,123,134,"RIL_109","low_density",32,32026,213,3,"branch_number_per_plant",3
2013,"density","JGI","rain_fed",36,123,134,"RIL_109","low_density",32,32026,213,4,"branch_number_per_plant",13
2013,"density","JGI","rain_fed",36,123,134,"RIL_109","low_density",32,32026,213,1,"culm_height",439
2013,"density","JGI","rain_fed",36,123,134,"RIL_109","low_density",32,32026,213,2,"culm_height",402
2013,"density","JGI","rain_fed",36,123,134,"RIL_109","low_density",32,32026,213,3,"culm_height",491
2013,"density","JGI","rain_fed",36,123,134,"RIL_109","low_density",32,32026,213,4,"culm_height",440
2013,"density","JGI","rain_fed",36,123,134,"RIL_109","low_density",32,32026,213,1,"leaf_number_per_plant",59
2013,"density","JGI","rain_fed",36,123,134,"RIL_109","low_density",32,32026,213,2,"leaf_number_per_plant",78
2013,"density","JGI","rain_fed",36,123,134,"RIL_109","low_density",32,32026,213,3,"leaf_number_per_plant",54
2013,"density","JGI","rain_fed",36,123,134,"RIL_109","low_density",32,32026,213,4,"leaf_number_per_plant",99
2013,"density","JGI","rain_fed",36,123,134,"RIL_109","low_density",32,32026,213,1,"Panicle_Length",100
2013,"density","JGI","rain_fed",36,123,134,"RIL_109","low_density",32,32026,213,2,"Panicle_Length",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_109","low_density",32,32026,213,3,"Panicle_Length",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_109","low_density",32,32026,213,4,"Panicle_Length",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_109","low_density",32,32026,213,1,"Panicle_number_per_plant",14
2013,"density","JGI","rain_fed",36,123,134,"RIL_109","low_density",32,32026,213,2,"Panicle_number_per_plant",28
2013,"density","JGI","rain_fed",36,123,134,"RIL_109","low_density",32,32026,213,3,"Panicle_number_per_plant",21
2013,"density","JGI","rain_fed",36,123,134,"RIL_109","low_density",32,32026,213,4,"Panicle_number_per_plant",31
2013,"density","JGI","rain_fed",36,123,134,"RIL_109","low_density",32,32026,213,1,"second_tiller_height",422
2013,"density","JGI","rain_fed",36,123,134,"RIL_109","low_density",32,32026,213,2,"second_tiller_height",382
2013,"density","JGI","rain_fed",36,123,134,"RIL_109","low_density",32,32026,213,3,"second_tiller_height",452
2013,"density","JGI","rain_fed",36,123,134,"RIL_109","low_density",32,32026,213,4,"second_tiller_height",470
2013,"density","JGI","rain_fed",36,123,134,"RIL_109","low_density",32,32026,213,1,"tiller_number_per_plant",3
2013,"density","JGI","rain_fed",36,123,134,"RIL_109","low_density",32,32026,213,2,"tiller_number_per_plant",4
2013,"density","JGI","rain_fed",36,123,134,"RIL_109","low_density",32,32026,213,3,"tiller_number_per_plant",4
2013,"density","JGI","rain_fed",36,123,134,"RIL_109","low_density",32,32026,213,4,"tiller_number_per_plant",4
2013,"density","JGI","rain_fed",36,123,134,"RIL_105","low_density",32,32027,213,1,"branch_number_per_plant",8
2013,"density","JGI","rain_fed",36,123,134,"RIL_105","low_density",32,32027,213,2,"branch_number_per_plant",4
2013,"density","JGI","rain_fed",36,123,134,"RIL_105","low_density",32,32027,213,3,"branch_number_per_plant",11
2013,"density","JGI","rain_fed",36,123,134,"RIL_105","low_density",32,32027,213,4,"branch_number_per_plant",10
2013,"density","JGI","rain_fed",36,123,134,"RIL_105","low_density",32,32027,213,1,"culm_height",332
2013,"density","JGI","rain_fed",36,123,134,"RIL_105","low_density",32,32027,213,2,"culm_height",286
2013,"density","JGI","rain_fed",36,123,134,"RIL_105","low_density",32,32027,213,3,"culm_height",359
2013,"density","JGI","rain_fed",36,123,134,"RIL_105","low_density",32,32027,213,4,"culm_height",249
2013,"density","JGI","rain_fed",36,123,134,"RIL_105","low_density",32,32027,213,1,"leaf_number_per_plant",57
2013,"density","JGI","rain_fed",36,123,134,"RIL_105","low_density",32,32027,213,2,"leaf_number_per_plant",42
2013,"density","JGI","rain_fed",36,123,134,"RIL_105","low_density",32,32027,213,3,"leaf_number_per_plant",94
2013,"density","JGI","rain_fed",36,123,134,"RIL_105","low_density",32,32027,213,4,"leaf_number_per_plant",88
2013,"density","JGI","rain_fed",36,123,134,"RIL_105","low_density",32,32027,213,1,"Panicle_Length",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_105","low_density",32,32027,213,2,"Panicle_Length",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_105","low_density",32,32027,213,3,"Panicle_Length",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_105","low_density",32,32027,213,4,"Panicle_Length",78
2013,"density","JGI","rain_fed",36,123,134,"RIL_105","low_density",32,32027,213,1,"Panicle_number_per_plant",14
2013,"density","JGI","rain_fed",36,123,134,"RIL_105","low_density",32,32027,213,2,"Panicle_number_per_plant",11
2013,"density","JGI","rain_fed",36,123,134,"RIL_105","low_density",32,32027,213,3,"Panicle_number_per_plant",20
2013,"density","JGI","rain_fed",36,123,134,"RIL_105","low_density",32,32027,213,4,"Panicle_number_per_plant",22
2013,"density","JGI","rain_fed",36,123,134,"RIL_105","low_density",32,32027,213,1,"second_tiller_height",324
2013,"density","JGI","rain_fed",36,123,134,"RIL_105","low_density",32,32027,213,2,"second_tiller_height",237
2013,"density","JGI","rain_fed",36,123,134,"RIL_105","low_density",32,32027,213,3,"second_tiller_height",370
2013,"density","JGI","rain_fed",36,123,134,"RIL_105","low_density",32,32027,213,4,"second_tiller_height",227
2013,"density","JGI","rain_fed",36,123,134,"RIL_105","low_density",32,32027,213,1,"tiller_number_per_plant",2
2013,"density","JGI","rain_fed",36,123,134,"RIL_105","low_density",32,32027,213,2,"tiller_number_per_plant",3
2013,"density","JGI","rain_fed",36,123,134,"RIL_105","low_density",32,32027,213,3,"tiller_number_per_plant",4
2013,"density","JGI","rain_fed",36,123,134,"RIL_105","low_density",32,32027,213,4,"tiller_number_per_plant",5
2013,"density","JGI","rain_fed",36,123,134,"RIL_119","low_density",32,32028,213,1,"branch_number_per_plant",5
2013,"density","JGI","rain_fed",36,123,134,"RIL_119","low_density",32,32028,213,2,"branch_number_per_plant",3
2013,"density","JGI","rain_fed",36,123,134,"RIL_119","low_density",32,32028,213,3,"branch_number_per_plant",5
2013,"density","JGI","rain_fed",36,123,134,"RIL_119","low_density",32,32028,213,1,"culm_height",585
2013,"density","JGI","rain_fed",36,123,134,"RIL_119","low_density",32,32028,213,2,"culm_height",568
2013,"density","JGI","rain_fed",36,123,134,"RIL_119","low_density",32,32028,213,3,"culm_height",588
2013,"density","JGI","rain_fed",36,123,134,"RIL_119","low_density",32,32028,213,1,"leaf_number_per_plant",30
2013,"density","JGI","rain_fed",36,123,134,"RIL_119","low_density",32,32028,213,2,"leaf_number_per_plant",25
2013,"density","JGI","rain_fed",36,123,134,"RIL_119","low_density",32,32028,213,3,"leaf_number_per_plant",34
2013,"density","JGI","rain_fed",36,123,134,"RIL_119","low_density",32,32028,213,1,"Panicle_Length",117
2013,"density","JGI","rain_fed",36,123,134,"RIL_119","low_density",32,32028,213,2,"Panicle_Length",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_119","low_density",32,32028,213,3,"Panicle_Length",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_119","low_density",32,32028,213,1,"Panicle_number_per_plant",8
2013,"density","JGI","rain_fed",36,123,134,"RIL_119","low_density",32,32028,213,2,"Panicle_number_per_plant",6
2013,"density","JGI","rain_fed",36,123,134,"RIL_119","low_density",32,32028,213,3,"Panicle_number_per_plant",7
2013,"density","JGI","rain_fed",36,123,134,"RIL_119","low_density",32,32028,213,1,"second_tiller_height",469
2013,"density","JGI","rain_fed",36,123,134,"RIL_119","low_density",32,32028,213,2,"second_tiller_height",385
2013,"density","JGI","rain_fed",36,123,134,"RIL_119","low_density",32,32028,213,3,"second_tiller_height",512
2013,"density","JGI","rain_fed",36,123,134,"RIL_119","low_density",32,32028,213,1,"tiller_number_per_plant",2
2013,"density","JGI","rain_fed",36,123,134,"RIL_119","low_density",32,32028,213,2,"tiller_number_per_plant",3
2013,"density","JGI","rain_fed",36,123,134,"RIL_119","low_density",32,32028,213,3,"tiller_number_per_plant",3
2013,"density","JGI","rain_fed",36,123,134,"RIL_162","low_density",32,32029,214,1,"branch_number_per_plant",10
2013,"density","JGI","rain_fed",36,123,134,"RIL_162","low_density",32,32029,214,2,"branch_number_per_plant",5
2013,"density","JGI","rain_fed",36,123,134,"RIL_162","low_density",32,32029,214,3,"branch_number_per_plant",14
2013,"density","JGI","rain_fed",36,123,134,"RIL_162","low_density",32,32029,214,1,"culm_height",141
2013,"density","JGI","rain_fed",36,123,134,"RIL_162","low_density",32,32029,214,2,"culm_height",161
2013,"density","JGI","rain_fed",36,123,134,"RIL_162","low_density",32,32029,214,3,"culm_height",222
2013,"density","JGI","rain_fed",36,123,134,"RIL_162","low_density",32,32029,214,1,"leaf_number_per_plant",46
2013,"density","JGI","rain_fed",36,123,134,"RIL_162","low_density",32,32029,214,2,"leaf_number_per_plant",39
2013,"density","JGI","rain_fed",36,123,134,"RIL_162","low_density",32,32029,214,3,"leaf_number_per_plant",45
2013,"density","JGI","rain_fed",36,123,134,"RIL_162","low_density",32,32029,214,1,"Panicle_Length",197
2013,"density","JGI","rain_fed",36,123,134,"RIL_162","low_density",32,32029,214,2,"Panicle_Length",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_162","low_density",32,32029,214,3,"Panicle_Length",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_162","low_density",32,32029,214,1,"Panicle_number_per_plant",15
2013,"density","JGI","rain_fed",36,123,134,"RIL_162","low_density",32,32029,214,2,"Panicle_number_per_plant",19
2013,"density","JGI","rain_fed",36,123,134,"RIL_162","low_density",32,32029,214,3,"Panicle_number_per_plant",21
2013,"density","JGI","rain_fed",36,123,134,"RIL_162","low_density",32,32029,214,1,"second_tiller_height",91
2013,"density","JGI","rain_fed",36,123,134,"RIL_162","low_density",32,32029,214,2,"second_tiller_height",105
2013,"density","JGI","rain_fed",36,123,134,"RIL_162","low_density",32,32029,214,3,"second_tiller_height",129
2013,"density","JGI","rain_fed",36,123,134,"RIL_162","low_density",32,32029,214,1,"tiller_number_per_plant",4
2013,"density","JGI","rain_fed",36,123,134,"RIL_162","low_density",32,32029,214,2,"tiller_number_per_plant",6
2013,"density","JGI","rain_fed",36,123,134,"RIL_162","low_density",32,32029,214,3,"tiller_number_per_plant",6
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",32,32030,214,1,"branch_number_per_plant",14
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",32,32030,214,2,"branch_number_per_plant",13
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",32,32030,214,3,"branch_number_per_plant",13
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",32,32030,214,4,"branch_number_per_plant",8
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",32,32030,214,1,"culm_height",273
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",32,32030,214,2,"culm_height",296
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",32,32030,214,3,"culm_height",445
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",32,32030,214,4,"culm_height",272
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",32,32030,214,1,"leaf_number_per_plant",41
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",32,32030,214,2,"leaf_number_per_plant",25
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",32,32030,214,3,"leaf_number_per_plant",47
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",32,32030,214,4,"leaf_number_per_plant",14
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",32,32030,214,1,"Panicle_Length",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",32,32030,214,2,"Panicle_Length",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",32,32030,214,3,"Panicle_Length",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",32,32030,214,4,"Panicle_Length",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",32,32030,214,1,"Panicle_number_per_plant",27
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",32,32030,214,2,"Panicle_number_per_plant",16
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",32,32030,214,3,"Panicle_number_per_plant",41
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",32,32030,214,4,"Panicle_number_per_plant",13
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",32,32030,214,1,"second_tiller_height",139
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",32,32030,214,2,"second_tiller_height",245
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",32,32030,214,3,"second_tiller_height",237
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",32,32030,214,4,"second_tiller_height",159
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",32,32030,214,1,"tiller_number_per_plant",9
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",32,32030,214,2,"tiller_number_per_plant",3
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",32,32030,214,3,"tiller_number_per_plant",8
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",32,32030,214,4,"tiller_number_per_plant",4
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",32,32031,213,1,"branch_number_per_plant",1
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",32,32031,213,2,"branch_number_per_plant",3
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",32,32031,213,3,"branch_number_per_plant",3
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",32,32031,213,4,"branch_number_per_plant",3
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",32,32031,213,1,"culm_height",451
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",32,32031,213,2,"culm_height",471
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",32,32031,213,3,"culm_height",427
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",32,32031,213,4,"culm_height",412
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",32,32031,213,1,"leaf_number_per_plant",22
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",32,32031,213,2,"leaf_number_per_plant",29
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",32,32031,213,3,"leaf_number_per_plant",37
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",32,32031,213,4,"leaf_number_per_plant",37
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",32,32031,213,1,"Panicle_Length",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",32,32031,213,2,"Panicle_Length",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",32,32031,213,3,"Panicle_Length",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",32,32031,213,4,"Panicle_Length",137
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",32,32031,213,1,"Panicle_number_per_plant",4
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",32,32031,213,2,"Panicle_number_per_plant",7
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",32,32031,213,3,"Panicle_number_per_plant",7
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",32,32031,213,4,"Panicle_number_per_plant",10
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",32,32031,213,1,"second_tiller_height",381
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",32,32031,213,2,"second_tiller_height",381
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",32,32031,213,3,"second_tiller_height",359
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",32,32031,213,4,"second_tiller_height",392
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",32,32031,213,1,"tiller_number_per_plant",4
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",32,32031,213,2,"tiller_number_per_plant",4
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",32,32031,213,3,"tiller_number_per_plant",6
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",32,32031,213,4,"tiller_number_per_plant",6
2013,"density","JGI","rain_fed",36,123,134,"RIL_185","low_density",32,32032,213,1,"branch_number_per_plant",10
2013,"density","JGI","rain_fed",36,123,134,"RIL_185","low_density",32,32032,213,2,"branch_number_per_plant",18
2013,"density","JGI","rain_fed",36,123,134,"RIL_185","low_density",32,32032,213,3,"branch_number_per_plant",19
2013,"density","JGI","rain_fed",36,123,134,"RIL_185","low_density",32,32032,213,4,"branch_number_per_plant",17
2013,"density","JGI","rain_fed",36,123,134,"RIL_185","low_density",32,32032,213,1,"culm_height",269
2013,"density","JGI","rain_fed",36,123,134,"RIL_185","low_density",32,32032,213,2,"culm_height",452
2013,"density","JGI","rain_fed",36,123,134,"RIL_185","low_density",32,32032,213,3,"culm_height",409
2013,"density","JGI","rain_fed",36,123,134,"RIL_185","low_density",32,32032,213,4,"culm_height",520
2013,"density","JGI","rain_fed",36,123,134,"RIL_185","low_density",32,32032,213,1,"leaf_number_per_plant",57
2013,"density","JGI","rain_fed",36,123,134,"RIL_185","low_density",32,32032,213,2,"leaf_number_per_plant",78
2013,"density","JGI","rain_fed",36,123,134,"RIL_185","low_density",32,32032,213,3,"leaf_number_per_plant",98
2013,"density","JGI","rain_fed",36,123,134,"RIL_185","low_density",32,32032,213,4,"leaf_number_per_plant",63
2013,"density","JGI","rain_fed",36,123,134,"RIL_185","low_density",32,32032,213,1,"Panicle_Length",64
2013,"density","JGI","rain_fed",36,123,134,"RIL_185","low_density",32,32032,213,2,"Panicle_Length",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_185","low_density",32,32032,213,3,"Panicle_Length",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_185","low_density",32,32032,213,4,"Panicle_Length",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_185","low_density",32,32032,213,1,"Panicle_number_per_plant",23
2013,"density","JGI","rain_fed",36,123,134,"RIL_185","low_density",32,32032,213,2,"Panicle_number_per_plant",41
2013,"density","JGI","rain_fed",36,123,134,"RIL_185","low_density",32,32032,213,3,"Panicle_number_per_plant",48
2013,"density","JGI","rain_fed",36,123,134,"RIL_185","low_density",32,32032,213,4,"Panicle_number_per_plant",34
2013,"density","JGI","rain_fed",36,123,134,"RIL_185","low_density",32,32032,213,1,"second_tiller_height",281
2013,"density","JGI","rain_fed",36,123,134,"RIL_185","low_density",32,32032,213,2,"second_tiller_height",382
2013,"density","JGI","rain_fed",36,123,134,"RIL_185","low_density",32,32032,213,3,"second_tiller_height",435
2013,"density","JGI","rain_fed",36,123,134,"RIL_185","low_density",32,32032,213,4,"second_tiller_height",570
2013,"density","JGI","rain_fed",36,123,134,"RIL_185","low_density",32,32032,213,1,"tiller_number_per_plant",4
2013,"density","JGI","rain_fed",36,123,134,"RIL_185","low_density",32,32032,213,2,"tiller_number_per_plant",4
2013,"density","JGI","rain_fed",36,123,134,"RIL_185","low_density",32,32032,213,3,"tiller_number_per_plant",6
2013,"density","JGI","rain_fed",36,123,134,"RIL_185","low_density",32,32032,213,4,"tiller_number_per_plant",6
2013,"density","JGI","rain_fed",36,123,134,"RIL_015","low_density",32,32033,213,1,"branch_number_per_plant",8
2013,"density","JGI","rain_fed",36,123,134,"RIL_015","low_density",32,32033,213,2,"branch_number_per_plant",21
2013,"density","JGI","rain_fed",36,123,134,"RIL_015","low_density",32,32033,213,3,"branch_number_per_plant",10
2013,"density","JGI","rain_fed",36,123,134,"RIL_015","low_density",32,32033,213,4,"branch_number_per_plant",25
2013,"density","JGI","rain_fed",36,123,134,"RIL_015","low_density",32,32033,213,1,"culm_height",200
2013,"density","JGI","rain_fed",36,123,134,"RIL_015","low_density",32,32033,213,2,"culm_height",235
2013,"density","JGI","rain_fed",36,123,134,"RIL_015","low_density",32,32033,213,3,"culm_height",148
2013,"density","JGI","rain_fed",36,123,134,"RIL_015","low_density",32,32033,213,4,"culm_height",256
2013,"density","JGI","rain_fed",36,123,134,"RIL_015","low_density",32,32033,213,1,"leaf_number_per_plant",78
2013,"density","JGI","rain_fed",36,123,134,"RIL_015","low_density",32,32033,213,2,"leaf_number_per_plant",79
2013,"density","JGI","rain_fed",36,123,134,"RIL_015","low_density",32,32033,213,3,"leaf_number_per_plant",75
2013,"density","JGI","rain_fed",36,123,134,"RIL_015","low_density",32,32033,213,4,"leaf_number_per_plant",85
2013,"density","JGI","rain_fed",36,123,134,"RIL_015","low_density",32,32033,213,1,"Panicle_Length",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_015","low_density",32,32033,213,2,"Panicle_Length",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_015","low_density",32,32033,213,3,"Panicle_Length",52
2013,"density","JGI","rain_fed",36,123,134,"RIL_015","low_density",32,32033,213,4,"Panicle_Length",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_015","low_density",32,32033,213,1,"Panicle_number_per_plant",45
2013,"density","JGI","rain_fed",36,123,134,"RIL_015","low_density",32,32033,213,2,"Panicle_number_per_plant",49
2013,"density","JGI","rain_fed",36,123,134,"RIL_015","low_density",32,32033,213,3,"Panicle_number_per_plant",28
2013,"density","JGI","rain_fed",36,123,134,"RIL_015","low_density",32,32033,213,4,"Panicle_number_per_plant",59
2013,"density","JGI","rain_fed",36,123,134,"RIL_015","low_density",32,32033,213,1,"second_tiller_height",105
2013,"density","JGI","rain_fed",36,123,134,"RIL_015","low_density",32,32033,213,2,"second_tiller_height",163
2013,"density","JGI","rain_fed",36,123,134,"RIL_015","low_density",32,32033,213,3,"second_tiller_height",171
2013,"density","JGI","rain_fed",36,123,134,"RIL_015","low_density",32,32033,213,4,"second_tiller_height",263
2013,"density","JGI","rain_fed",36,123,134,"RIL_015","low_density",32,32033,213,1,"tiller_number_per_plant",2
2013,"density","JGI","rain_fed",36,123,134,"RIL_015","low_density",32,32033,213,2,"tiller_number_per_plant",3
2013,"density","JGI","rain_fed",36,123,134,"RIL_015","low_density",32,32033,213,3,"tiller_number_per_plant",3
2013,"density","JGI","rain_fed",36,123,134,"RIL_015","low_density",32,32033,213,4,"tiller_number_per_plant",5
2013,"density","JGI","rain_fed",36,123,134,"RIL_043","low_density",32,32034,213,1,"branch_number_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_043","low_density",32,32034,213,2,"branch_number_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_043","low_density",32,32034,213,3,"branch_number_per_plant",1
2013,"density","JGI","rain_fed",36,123,134,"RIL_043","low_density",32,32034,213,4,"branch_number_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_043","low_density",32,32034,213,1,"culm_height",439
2013,"density","JGI","rain_fed",36,123,134,"RIL_043","low_density",32,32034,213,2,"culm_height",443
2013,"density","JGI","rain_fed",36,123,134,"RIL_043","low_density",32,32034,213,3,"culm_height",390
2013,"density","JGI","rain_fed",36,123,134,"RIL_043","low_density",32,32034,213,4,"culm_height",491
2013,"density","JGI","rain_fed",36,123,134,"RIL_043","low_density",32,32034,213,1,"leaf_number_per_plant",7
